id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W4360851769,"Computing systems form the backbone of many areas in our society, from manufacturing to traffic control, healthcare, and financial systems. When software plays a vital role in the design, construction, and operation, these systems are referred to as software-intensive systems. Self-adaptation equips a software-intensive system with a feedback loop that either automates tasks that otherwise need to be performed by human operators or deals with uncertain conditions. Such feedback loops have found their way to a variety of practical applications; typical examples are an elastic cloud to adapt computing resources and automated server management to respond quickly to business needs. To gain insight into the motivations for applying self-adaptation in practice, the problems solved using self-adaptation and how these problems are solved, and the difficulties and risks that industry faces in adopting self-adaptation, we performed a large-scale survey. We received 184 valid responses from practitioners spread over 21 countries. Based on the analysis of the survey data, we provide an empirically grounded overview the of state of the practice in the application of self-adaptation. From that, we derive insights for researchers to check their current research with industrial needs, and for practitioners to compare their current practice in applying self-adaptation. These insights also provide opportunities for applying self-adaptation in practice and pave the way for future industry-research collaborations.",,,Danny Weyns|Ilias Gerostathopoulos|Nadeem Abbas|Jesper Andersson|Stefan Biffl|Přemek Brada|Tomáš Bureš|Amleto Di Salle|Matthias Galster|Patricia Lago|Grace A. Lewis|Marin Litoiu|Angelika Musil|Juergen Musil|Panos Patros|Patrizio Pelliccione,https://openalex.org/A5059882053|https://openalex.org/A5084021903|https://openalex.org/A5102848459|https://openalex.org/A5071283491|https://openalex.org/A5065534796|https://openalex.org/A5032225330|https://openalex.org/A5082418720|https://openalex.org/A5006635743|https://openalex.org/A5034571717|https://openalex.org/A5088101716|https://openalex.org/A5015259511|https://openalex.org/A5051000791|https://openalex.org/A5024803478|https://openalex.org/A5079781194|https://openalex.org/A5056585882|https://openalex.org/A5013103539,https://orcid.org/0000-0002-1162-0817|https://orcid.org/0000-0001-9333-7101|https://orcid.org/0000-0002-7555-7300|https://orcid.org/0000-0001-5471-551X|https://orcid.org/0000-0002-3413-7780|https://orcid.org/0000-0001-5617-6396|https://orcid.org/0000-0003-3622-9918|https://orcid.org/0000-0002-0163-9784|https://orcid.org/0000-0003-3491-1833|https://orcid.org/0000-0002-2234-0845|https://orcid.org/0000-0001-9128-9863|https://orcid.org/0000-0003-0383-920X|https://orcid.org/0000-0002-1025-1626|https://orcid.org/0000-0002-2163-3603||https://orcid.org/0000-0002-5438-2281,BE|SE|NL|SE|SE|AT|CZ|CZ|IT|NZ|NL|US|CA|AT|BE|AT||IT,Linnaeus University|KU Leuven|Vrije Universiteit Amsterdam|Linnaeus University|Linnaeus University|TU Wien|University of West Bohemia in Pilsen|Charles University|European University of Rome|University of Canterbury|Vrije Universiteit Amsterdam|Software Engineering Institute|York University|TU Wien|KU Leuven|TU Wien||Gran Sasso Science Institute,https://openalex.org/I223464139|https://openalex.org/I99464096|https://openalex.org/I865915315|https://openalex.org/I223464139|https://openalex.org/I223464139|https://openalex.org/I145847075|https://openalex.org/I92715842|https://openalex.org/I21250087|https://openalex.org/I4210099865|https://openalex.org/I185492890|https://openalex.org/I865915315|https://openalex.org/I114772536|https://openalex.org/I192455969|https://openalex.org/I145847075|https://openalex.org/I99464096|https://openalex.org/I145847075||https://openalex.org/I4210150763,True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False,cc-by,0.97017632,35,https://openalex.org/I223464139|https://openalex.org/I99464096,Self-Adaptation in Industry: A Survey,https://doi.org/10.1145/3589227,,5.9643,,False,en,True,hybrid,ACM Transactions on Autonomous and Adaptive Systems,https://openalex.org/P4310319798,Association for Computing Machinery,https://openalex.org/S16632050,1556-4665,journal,Advanced Software Engineering Methodologies,2023-03-24,2023,article
https://openalex.org/W2728144867,,,,Anna Sandberg|Ivica Crnković,https://openalex.org/A5036868434|https://openalex.org/A5002610402,https://orcid.org/0000-0002-5843-2784|https://orcid.org/0000-0002-5278-755X,SE|SE,Ericsson (Sweden)|Chalmers University of Technology,https://openalex.org/I1306339040|https://openalex.org/I66862912,True|False,,0.9716919,33,https://openalex.org/I1306339040,Meeting Industry-Academia Research Collaboration Challenges with Agile Methodologies,https://doi.org/10.1109/icse-seip.2017.20,,7.2544,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2017-05-01,2017,article
https://openalex.org/W4211019562,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Lund University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.82398359,32,https://openalex.org/I52719799,Introduction,https://doi.org/10.1007/978-3-642-29044-2_1,,1.2175,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2012-01-01,2012,book-chapter
https://openalex.org/W2890258966,,,,Rick Rabiser|Klaus Schmid|Martin Becker|Goetz Botterweck|Matthias Galster|Iris Groher|Danny Weyns,https://openalex.org/A5024243792|https://openalex.org/A5076691956|https://openalex.org/A5060733666|https://openalex.org/A5031243998|https://openalex.org/A5034571717|https://openalex.org/A5002934401|https://openalex.org/A5059882053,https://orcid.org/0000-0003-3862-1112|https://orcid.org/0000-0002-4147-3942|https://orcid.org/0000-0003-4296-3481|https://orcid.org/0000-0002-5556-1660|https://orcid.org/0000-0003-3491-1833|https://orcid.org/0000-0003-0905-6791|https://orcid.org/0000-0002-1162-0817,AT|DE|DE|IE|NZ|AT|BE|SE,Johannes Kepler University of Linz|University of Hildesheim|Fraunhofer Institute for Experimental Software Engineering|University of Limerick|University of Canterbury|Johannes Kepler University of Linz|Linnaeus University|KU Leuven,https://openalex.org/I121883995|https://openalex.org/I155765044|https://openalex.org/I4210098380|https://openalex.org/I230495080|https://openalex.org/I185492890|https://openalex.org/I121883995|https://openalex.org/I223464139|https://openalex.org/I99464096,True|False|False|False|False|False|False,,0.9152069,29,https://openalex.org/I121883995,A study and comparison of industrial vs. academic software product line research published at SPLC,https://doi.org/10.1145/3233027.3233028,Science Foundation Ireland|Bundesministerium für Bildung und Forschung|Christian Doppler Forschungsgesellschaft|ITEA3,2.4433,,False,en,False,closed,,,,,,,Advanced Software Engineering Methodologies,2018-09-10,2018,article
https://openalex.org/W4291909871,,2590,,Ruchika Malhotra|Massoud Massoudi|Rajni Jindal,https://openalex.org/A5047796614|https://openalex.org/A5078534724|https://openalex.org/A5053492956,https://orcid.org/0000-0003-3872-6213|https://orcid.org/0000-0002-5492-4570|https://orcid.org/0000-0002-2388-7615,IN|IN|IN,Delhi Technological University|Delhi Technological University|Delhi Technological University,https://openalex.org/I863896202|https://openalex.org/I863896202|https://openalex.org/I863896202,True|False|False,,0.86788359,29,https://openalex.org/I863896202,An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths,https://doi.org/10.1007/s10639-022-11276-1,,2.1258,,False,en,False,closed,Education and Information Technologies,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S166722454,1360-2357,journal,Biomedical and Engineering Education,2022-08-15,2022,article
https://openalex.org/W4404724854,"Objective: This study aims to explore the intricate relationship between student skills and industry demands, proposing a robust Industry-Academia Collaboration (IAC) framework to enhance curriculum alignment with dynamic industry requirements, thereby contributing to quality education and sustainable development goals (SDGs). Theoretical Framework: Grounded in Action Research, this study adopts a post-positivist approach to examine and address real-world educational challenges. By embedding critical thinking and participatory research, the framework aims to foster a symbiotic relationship between academia and industry. Method: Utilizing insights from two action research studies conducted in collaboration with universities, this method emphasizes iterative development and participatory research. The approach is centered on continuous engagement with industry partners, allowing for ongoing refinements and adaptations in educational strategies and interventions. Results and Discussion: Findings reveal that sustained Industry-Academia Collaboration facilitates multiple iterations of curriculum refinement, leading to enhanced alignment with industry needs and improved educational outcomes. The collaborative process not only bridges the skill gap but also fosters a deeper understanding of the practical application of academic knowledge in real-world settings. Research Implications: The study highlights the critical role of iterative collaboration in curriculum development, suggesting that such approaches are essential for achieving SDG 4, which focuses on quality education. Originality/Value: This research contributes to the literature by demonstrating how action research can effectively enhance Industry-Academia Collaboration, thereby supporting the integration of SDGs into curriculum development.",,,R. Akash|V. Suganya,https://openalex.org/A5094008116|https://openalex.org/A5093729098,|,|,,,True|False,cc-by,0.93926765,12,,Bridging the Gap Between Industry Needs and Student Skills for Quality Education Through Sdgs: An Industry-Academia Collaboration in Curriculum Development,https://doi.org/10.47172/2965-730x.sdgsreview.v4.n04.pe03616,SRM Institute of Science and Technology,3.696,,False,en,True,diamond,Journal of Lifestyle and SDGs Review,,,https://openalex.org/S4390648382,2965-730X,journal,Engineering Education and Curriculum Development,2024-11-25,2024,article
https://openalex.org/W1983956982,,,,Dongmei Zhang|Shi Han|Yingnong Dang|Jian–Guang Lou|Haidong Zhang|Tao Xie,https://openalex.org/A5100331488|https://openalex.org/A5006300825|https://openalex.org/A5086338440|https://openalex.org/A5025118710|https://openalex.org/A5101789836|https://openalex.org/A5048118068,https://orcid.org/0000-0002-9230-2799|https://orcid.org/0000-0002-0360-6089|||https://orcid.org/0000-0001-7411-8042|https://orcid.org/0000-0002-6731-216X,CN|CN|CN|CN|CN|US,Microsoft Research Asia (China)|Microsoft Research Asia (China)|Microsoft Research Asia (China)|Microsoft Research Asia (China)|Microsoft Research Asia (China)|University of Illinois Urbana-Champaign,https://openalex.org/I4210113369|https://openalex.org/I4210113369|https://openalex.org/I4210113369|https://openalex.org/I4210113369|https://openalex.org/I4210113369|https://openalex.org/I157725225,True|False|False|False|False|False,,0.99085847,90,https://openalex.org/I4210113369,Software Analytics in Practice,https://doi.org/10.1109/ms.2013.94,Microsoft Research Asia,20.0534,,False,en,False,closed,IEEE Software,https://openalex.org/P4310320439,IEEE Computer Society,https://openalex.org/S6725529,0740-7459,journal,Software Engineering Research,2013-07-16,2013,article
https://openalex.org/W2767744171,,3350,,Tommi Mikkonen|Casper Lassenius|Tomi Männistö|Markku Oivo|Janne Järvinen,https://openalex.org/A5074223722|https://openalex.org/A5043683970|https://openalex.org/A5057718373|https://openalex.org/A5064264297|https://openalex.org/A5043467989,https://orcid.org/0000-0002-8540-9918|https://orcid.org/0000-0003-4192-7024|https://orcid.org/0000-0001-7470-5183|https://orcid.org/0000-0002-1698-2323|https://orcid.org/0000-0002-2000-6552,|FI|FI|FI|FI,|Aalto University|University of Helsinki|University of Oulu|F-Secure (Finland),|https://openalex.org/I9927081|https://openalex.org/I133731052|https://openalex.org/I98381234|https://openalex.org/I4210128912,True|False|False|False|False,,0.98229109,48,,Continuous and collaborative technology transfer: Software engineering research with real-time industry impact,https://doi.org/10.1016/j.infsof.2017.10.013,,10.5893,,False,en,True,green,Information and Software Technology,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S205010575,0950-5849,journal,Software Engineering Techniques and Practices,2017-11-07,2017,article
https://openalex.org/W3097490803,"Research collaborations between software engineering industry and academia can provide significant benefits to both sides, including improved innovation capacity for industry, and real-world environment for motivating and validating research ideas. However, building scalable and effective research collaborations in software engineering is known to be challenging. While such challenges can be varied and many, in this paper we focus on the challenges of achieving participative knowledge creation supported by active dialog between industry and academia and continuous commitment to joint problem solving. This paper aims to understand what are the elements of a successful industry-academia collaboration that enable the culture of participative knowledge creation. We conducted participant observation collecting qualitative data spanning 8 years of collaborative research between a software engineering research group on software V&V and the Norwegian IT sector. The collected data was analyzed and synthesized into a practical collaboration model, named the Certus Model. The model is structured in seven phases, describing activities from setting up research projects to the exploitation of research results. As such, the Certus model advances other collaborations models from literature by delineating different phases covering the complete life cycle of participative research knowledge creation. The Certus model describes the elements of a research collaboration process between researchers and practitioners in software engineering, grounded on the principles of research knowledge co-creation and continuous commitment to joint problem solving. The model can be applied and tested in other contexts where it may be adapted to the local context through experimentation.",3350,3350,Dusica Marijan|Arnaud Gotlieb,https://openalex.org/A5056500610|https://openalex.org/A5013313145,https://orcid.org/0000-0001-9345-5431|https://orcid.org/0000-0002-8980-7585,NO|NO,Simula Research Laboratory|Simula Research Laboratory,https://openalex.org/I2799829267|https://openalex.org/I2799829267,True|False,cc-by,0.97208787,47,https://openalex.org/I2799829267,Industry-Academia research collaboration in software engineering: The Certus model,https://doi.org/10.1016/j.infsof.2020.106473,Norges Forskningsråd,7.2316,,False,en,True,hybrid,Information and Software Technology,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S205010575,0950-5849,journal,Software Engineering Techniques and Practices,2020-11-02,2020,article
https://openalex.org/W2111678950,"As industry-university collaborations are promoted to commercialize university research and foster economic growth, it is important to understand how companies benefit from these collaborations, and to ensure that resulting academic discoveries are developed for the benefit of all stakeholders: companies, universities and public. Lock up of inventions, and censoring of academic publications, should be avoided if feasible. This case-study analysis of interviews with 90 companies in Canada, Japan, the UK and USA assesses the scope of this challenge and suggests possible resolutions. The participating companies were asked to describe an important interaction with universities, and most described collaborative research. The most frequently cited tensions concerned intellectual property management and publication freedom. IP disagreements were most frequent in the context of narrowly-focused collaborations with American universities. However, in the case of exploratory research, companies accepted the IP management practices of US universities. It might make sense to let companies have an automatic exclusive license to IP from narrowly defined collaborations, but to encourage universities to manage inventions from exploratory collaborations to ensure development incentives. Although Canada, the UK and US have strong publication freedom guarantees, tensions over this issue arose frequently in focused collaborations, though were rare in exploratory collaborations. The UK Lambert Agreements give sponsors the option to control publications in return for paying the full economic cost of a project. This may offer a model for the other three countries. Uniquely among the four countries, Japan enables companies to control exclusively most collaborative inventions and to censor academic publications. Despite this high degree of control, the interviews suggest many companies do not develop university discoveries to their full potential. The steps suggested above may rebalance the situation in Japan. Overall, the interviews reveal the complexity of these issues and the need for flexibility on the part of universities and companies.",1805,1805,Robert Kneller|Marcel Mongeon|Jeff Cope|Cathy Garner|Philip Ternouth,https://openalex.org/A5008391290|https://openalex.org/A5039047882|https://openalex.org/A5025444015|https://openalex.org/A5090322436|https://openalex.org/A5071734131,|||https://orcid.org/0000-0003-4297-0497|,JP|CA|US||,The University of Tokyo|McMaster University|RTI International||,https://openalex.org/I74801974|https://openalex.org/I98251732|https://openalex.org/I180297670||,True|False|False|False|False,cc-by,0.98678635,46,https://openalex.org/I74801974,"Industry-University Collaborations in Canada, Japan, the UK and USA – With Emphasis on Publication Freedom and Managing the Intellectual Property Lock-Up Problem",https://doi.org/10.1371/journal.pone.0090302,"University of Cambridge|Ministry of Education, Culture, Sports, Science and Technology|Sasakawa Peace Foundation|Economic and Social Research Council",13.5542,https://pubmed.ncbi.nlm.nih.gov/24632805,False,en,True,gold,PLoS ONE,https://openalex.org/P4310315706,Public Library of Science,https://openalex.org/S202381698,1932-6203,journal,Intellectual Property and Patents,2014-03-14,2014,article
https://openalex.org/W2466590866,,2390,,Vahid Garousi|Matt M. Eskandar|Kadir Herkiloğlu,https://openalex.org/A5000712015|https://openalex.org/A5006049345|https://openalex.org/A5023268747,https://orcid.org/0000-0001-6590-7576||https://orcid.org/0000-0003-3258-7240,TR||TR,Hacettepe University||Aselsan (Turkey),https://openalex.org/I66514158||https://openalex.org/I56303344,True|False|False,cc-by-nc-nd,0.98756207,46,https://openalex.org/I66514158,Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey,https://doi.org/10.1007/s11219-016-9319-5,Türkiye Bilimsel ve Teknolojik Araştırma Kurumu|Hacettepe Üniversitesi,14.5016,,False,en,True,green,Software Quality Journal,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S7504070,0963-9314,journal,Software Engineering Techniques and Practices,2016-06-01,2016,article
https://openalex.org/W3010620368,"Abstract Software engineering (SE) research should be relevant to industrial practice. There have been regular discussions in the SE community on this issue since the 1980’s, led by pioneers such as Robert Glass. As we recently passed the milestone of “50 years of software engineering”, some recent positive efforts have been made in this direction, e.g., establishing “industrial” tracks in several SE conferences. However, many researchers and practitioners believe that we, as a community, are still struggling with research relevance and utility. The goal of this paper is to synthesize the evidence and experience-based opinions shared on this topic so far in the SE community, and to encourage the community to further reflect and act on the research relevance. For this purpose, we have conducted a Multi-vocal Literature Review (MLR) of 54 systematically-selected sources (papers and non peer-reviewed articles). Instead of relying on and considering the individual opinions on research relevance, mentioned in each of the sources, the MLR aims to synthesize and provide the “holistic” view on the topic. The highlights of our MLR findings are as follows. The top three root causes of low relevance, discussed in the community, are: (1) Researchers having simplistic views (or wrong assumptions) about SE in practice; (2) Lack of connection with industry; and (3) Wrong identification of research problems. The top three suggestions for improving research relevance are: (1) Using appropriate research approaches such as action-research; (2) Choosing relevant (practical) research problems; and (3) Collaborating with industry. By synthesizing all the discussions on this important topic so far, this paper aims to encourage further discussions and actions in the community to increase our collective efforts to improve the research relevance. Furthermore, we raise the need for empirically-grounded and rigorous studies on the relevance problem in SE research, as carried out in other fields such as management science.",2290,2290,Vahid Garousi|Markus Borg|Markku Oivo,||,https://orcid.org/0000-0001-6590-7576||,GB|SE|FI,Queen's University Belfast|RISE Research Institutes of Sweden|University of Oulu,https://openalex.org/I126231945|https://openalex.org/I2800664555|https://openalex.org/I98381234,True|False|False,cc-by,0.97006116,43,https://openalex.org/I126231945,Practical relevance of software engineering research: synthesizing the community’s voice,https://doi.org/10.1007/s10664-020-09803-0,,6.959,,False,en,True,hybrid,Empirical Software Engineering,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S109852484,1382-3256,journal,Software Engineering Techniques and Practices,2020-03-05,2020,article
