title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Acceptance issues in metrics program implementation,,"[{'authorId': '1941769', 'name': 'M. Umarji'}, {'authorId': '3358700', 'name': 'H. Emurian'}]",2005.0,IEEE International Software Metrics Symposium,"{'pages': '10 pp.-20', 'name': ""11th IEEE International Software Metrics Symposium (METRICS'05)""}",https://www.semanticscholar.org/paper/fc0c4623a809e1bb452fd7dd0549a5577e65a898,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/METRICS.2005.6?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/METRICS.2005.6, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",24,34,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/metrics/UmarjiE05', 'MAG': '2121656799', 'DOI': '10.1109/METRICS.2005.6', 'CorpusId': 14052753}",1,"M. Umarji, H. Emurian",JournalArticle,"DBLP:conf/metrics/UmarjiE05, MAG:2121656799, DOI:10.1109/METRICS.2005.6, CorpusId:14052753"
"Adoption-centric usability engineering: systematic deployment, evaluation and improvement of usability engineering methods in the software engineering lifecycle",,"[{'authorId': '2476299', 'name': 'Eduard Metzker'}]",2005.0,,{'pages': '1-164'},https://www.semanticscholar.org/paper/f1c88b88d8e31afcaaa99e6b494af2e495633d18,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.18725/OPARU-318?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.18725/OPARU-318, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1,172,,,"['Computer Science', 'Engineering']","{'MAG': '2293762968', 'DBLP': 'phd/de/Metzker2005', 'DOI': '10.18725/OPARU-318', 'CorpusId': 260690633}",0,Eduard Metzker,,"MAG:2293762968, DBLP:phd/de/Metzker2005, DOI:10.18725/OPARU-318, CorpusId:260690633"
Predicting acceptance of Software Process Improvement,,"[{'authorId': '1941769', 'name': 'M. Umarji'}, {'authorId': '5035095', 'name': 'C. Seaman'}]",2005.0,ACM SIGSOFT Softw. Eng. Notes,"{'volume': '30', 'pages': '1 - 6', 'name': 'ACM SIGSOFT Software Engineering Notes'}",https://www.semanticscholar.org/paper/2de41001f11f30b26c1cdda9f5d65e39402505be,True,"{'url': 'http://www.research.umbc.edu/~cseaman/papers/HSSE05.pdf', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1082983.1083121?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1082983.1083121, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",42,28,,['JournalArticle'],"['Engineering', 'Computer Science']","{'DBLP': 'journals/sigsoft/UmarjiS05', 'MAG': '2171623223', 'DOI': '10.1145/1082983.1083121', 'CorpusId': 39308447}",4,"M. Umarji, C. Seaman",JournalArticle,"DBLP:journals/sigsoft/UmarjiS05, MAG:2171623223, DOI:10.1145/1082983.1083121, CorpusId:39308447"
Tackling the complexity of requirements engineering process improvement by partitioning the improvement task,,"[{'authorId': '1792986', 'name': 'U. Nikula'}, {'authorId': '1691091', 'name': 'J. Sajaniemi'}]",2005.0,Australian Software Engineering Conference,"{'pages': '48-57', 'name': '2005 Australian Software Engineering Conference'}",https://www.semanticscholar.org/paper/b0aea3c37c028b10e951dd291686bfb519b81a13,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ASWEC.2005.46?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ASWEC.2005.46, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",8,33,,"['JournalArticle', 'Conference']",['Computer Science'],"{'MAG': '2150548084', 'DBLP': 'conf/aswec/NikulaS05', 'DOI': '10.1109/ASWEC.2005.46', 'CorpusId': 10637101}",0,"U. Nikula, J. Sajaniemi","JournalArticle, Conference","MAG:2150548084, DBLP:conf/aswec/NikulaS05, DOI:10.1109/ASWEC.2005.46, CorpusId:10637101"
A controlled experiment on the impact of the object constraint language in UML-based maintenance,,"[{'authorId': '1722904', 'name': 'L. Briand'}, {'authorId': '1689124', 'name': 'Y. Labiche'}, {'authorId': '115599991', 'name': 'H.-D. Yan'}, {'authorId': '1719962', 'name': 'M. D. Penta'}]",2004.0,"20th IEEE International Conference on Software Maintenance, 2004. Proceedings.","{'pages': '380-389', 'name': '20th IEEE International Conference on Software Maintenance, 2004. Proceedings.'}",https://www.semanticscholar.org/paper/fbe9c56ae23c0a81410ff1936acedb96a9027ca8,True,"{'url': 'http://www.rcost.unisannio.it/mdipenta/papers/icsm04ocl.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICSM.2004.1357823?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICSM.2004.1357823, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",17,19,,"['JournalArticle', 'Conference']",['Computer Science'],"{'MAG': '2132004975', 'DBLP': 'conf/icsm/BriandLYP04', 'DOI': '10.1109/ICSM.2004.1357823', 'CorpusId': 13996788}",1,"L. Briand, Y. Labiche, H.-D. Yan, M. D. Penta","JournalArticle, Conference","MAG:2132004975, DBLP:conf/icsm/BriandLYP04, DOI:10.1109/ICSM.2004.1357823, CorpusId:13996788"
Method in action and method in tool: a stakeholder perspective,,"[{'authorId': '2399883', 'name': 'B. Lundell'}, {'authorId': '1942745', 'name': 'B. Lings'}]",2004.0,Journal of Information and Technology,"{'volume': '19', 'pages': '215-223', 'name': 'Journal of Information Technology'}",https://www.semanticscholar.org/paper/256c45748c93e829fb47757fcee73ea17f46f47a,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1057/palgrave.jit.2000022?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1057/palgrave.jit.2000022, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",22,85,,['JournalArticle'],"['Engineering', 'Computer Science']","{'MAG': '1996846131', 'DBLP': 'journals/jitech/LundellL04', 'DOI': '10.1057/palgrave.jit.2000022', 'CorpusId': 205129633}",3,"B. Lundell, B. Lings",JournalArticle,"MAG:1996846131, DBLP:journals/jitech/LundellL04, DOI:10.1057/palgrave.jit.2000022, CorpusId:205129633"
4th international workshop on adoption-centric software engineering,,"[{'authorId': '2286440376', 'name': 'Robert Balzer'}, {'authorId': '2263343019', 'name': 'Marin Litoiu'}, {'authorId': '2279033867', 'name': 'Hausi A. Müller'}, {'authorId': '2309869901', 'name': 'Dennis B. Smith'}, {'authorId': '2286893970', 'name': 'MARGARET-ANNE D. Storey'}, {'authorId': '2288991484', 'name': 'Scott R. Tilley'}, {'authorId': '2287731498', 'name': 'Kenny Wong'}]",2004.0,Proceedings. 26th International Conference on Software Engineering,"{'pages': '748-749', 'name': 'Proceedings. 26th International Conference on Software Engineering'}",https://www.semanticscholar.org/paper/5b6019abe27cbbef508678479bba1df9b1322b54,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICSE.2004.1317517?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICSE.2004.1317517, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",13,104,,"['JournalArticle', 'Conference']",['Computer Science'],"{'MAG': '2001111660', 'DBLP': 'conf/icse/BalzerLMSSTW04', 'DOI': '10.1109/ICSE.2004.1317517', 'CorpusId': 14765016}",1,"Robert Balzer, Marin Litoiu, Hausi A. Müller, Dennis B. Smith, MARGARET-ANNE D. Storey, Scott R. Tilley, Kenny Wong","JournalArticle, Conference","MAG:2001111660, DBLP:conf/icse/BalzerLMSSTW04, DOI:10.1109/ICSE.2004.1317517, CorpusId:14765016"
Muse over university organisational ecology in action and service-oriented architectures,,"[{'authorId': '145959974', 'name': 'S. Ramakrishnan'}, {'authorId': '3227752', 'name': 'Ashley Cambrell'}]",2004.0,Proceedings. Ninth IEEE International Conference on Engineering of Complex Computer Systems,"{'pages': '199-206', 'name': 'Proceedings. Ninth IEEE International Conference on Engineering of Complex Computer Systems'}",https://www.semanticscholar.org/paper/55764066bd52ca5ae605c1a1713f5f77758197d2,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICECCS.2004.1310918?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICECCS.2004.1310918, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",2,10,,"['JournalArticle', 'Conference']","['Computer Science', 'Engineering']","{'MAG': '2114146747', 'DBLP': 'conf/iceccs/RamakrishnanC04', 'DOI': '10.1109/ICECCS.2004.1310918', 'CorpusId': 16498528}",0,"S. Ramakrishnan, Ashley Cambrell","JournalArticle, Conference","MAG:2114146747, DBLP:conf/iceccs/RamakrishnanC04, DOI:10.1109/ICECCS.2004.1310918, CorpusId:16498528"
Organising evidence to support software engineering practice,,"[{'authorId': '1896276', 'name': 'D. Budgen'}, {'authorId': '9118855', 'name': 'J. Bøegh'}, {'authorId': '2246011', 'name': 'A. Mohan'}]",2003.0,Eleventh Annual International Workshop on Software Technology and Engineering Practice,"{'pages': '25-32', 'name': 'Eleventh Annual International Workshop on Software Technology and Engineering Practice'}",https://www.semanticscholar.org/paper/3d14c99e6dd68c21d1a995a8cc941edd581267fb,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/STEP.2003.23?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/STEP.2003.23, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",2,17,,"['JournalArticle', 'Review']","['Computer Science', 'Engineering']","{'DBLP': 'conf/step/BudgenBM03', 'MAG': '1544749112', 'DOI': '10.1109/STEP.2003.23', 'CorpusId': 18250208}",0,"D. Budgen, J. Bøegh, A. Mohan","JournalArticle, Review","DBLP:conf/step/BudgenBM03, MAG:1544749112, DOI:10.1109/STEP.2003.23, CorpusId:18250208"
Investigating Determinants of Software Developers' Intentions to Follow Methodologies,,"[{'authorId': '1699722', 'name': 'B. Hardgrave'}, {'authorId': '1682201', 'name': 'Fred D. Davis'}, {'authorId': '1764628', 'name': 'Cynthia K. Riemenschneider'}]",2003.0,Journal of Management Information Systems,"{'volume': '20', 'pages': '123 - 151', 'name': 'Journal of Management Information Systems'}",https://www.semanticscholar.org/paper/31f23eb10320f0b74d6dce8f46e66a17e697428a,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1080/07421222.2003.11045751?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/07421222.2003.11045751, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",302,65,,['JournalArticle'],['Computer Science'],"{'MAG': '1560399420', 'DBLP': 'journals/jmis/HardgraveDR03', 'DOI': '10.1080/07421222.2003.11045751', 'CorpusId': 39337844}",28,"B. Hardgrave, Fred D. Davis, Cynthia K. Riemenschneider",JournalArticle,"MAG:1560399420, DBLP:journals/jmis/HardgraveDR03, DOI:10.1080/07421222.2003.11045751, CorpusId:39337844"
Requirements Engineering Technology Transfer: An Experience Report,,"[{'authorId': '121865076', 'name': 'Francisco A. C. Pinheiro'}, {'authorId': '143839444', 'name': 'Julio Cesar Sampaio do Prado Leite'}, {'authorId': '144135755', 'name': 'J. Castro'}]",2003.0,,"{'volume': '28', 'pages': '159-165', 'name': 'The Journal of Technology Transfer'}",https://www.semanticscholar.org/paper/dbff7ec9477e0c281017aa684699f88fc87831b4,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1023/A:1022994516210?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1023/A:1022994516210, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",11,15,,,['Engineering'],"{'MAG': '1595777771', 'DOI': '10.1023/A:1022994516210', 'CorpusId': 436125}",1,"Francisco A. C. Pinheiro, Julio Cesar Sampaio do Prado Leite, J. Castro",,"MAG:1595777771, DOI:10.1023/A:1022994516210, CorpusId:436125"
Technology Transfer of Federally Funded R&D: Perspectives from a Forum,,"[{'authorId': '96824797', 'name': 'Mark Y. D. Wang'}, {'authorId': '1748317', 'name': 'S. Pfleeger'}, {'authorId': '48733423', 'name': 'David M. Adamson'}, {'authorId': '3054384', 'name': 'G. Bloom'}, {'authorId': '145245303', 'name': 'W. Butz'}, {'authorId': '79922853', 'name': 'Donna Fossum'}, {'authorId': '2075323258', 'name': 'Mihal Gross'}, {'authorId': '46525016', 'name': 'A. Kofner'}, {'authorId': '3173412', 'name': 'H. Rippen'}, {'authorId': '10145782', 'name': 'T. Kelly'}, {'authorId': '153516418', 'name': 'C. T. Kelley'}]",2003.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/85e00230ca8b6e53c26d82970e0e66fd3201b809,False,"{'url': '', 'status': None, 'license': None}",13,751,,['Review'],['Engineering'],"{'MAG': '2982242423', 'CorpusId': 209806303}",0,"Mark Y. D. Wang, S. Pfleeger, David M. Adamson, G. Bloom, W. Butz, Donna Fossum, Mihal Gross, A. Kofner, H. Rippen, T. Kelly, C. T. Kelley",Review,"MAG:2982242423, CorpusId:209806303"
Explaining Software Developer Acceptance of Methodologies: A Comparison of Five Theoretical Models,,"[{'authorId': '1764628', 'name': 'Cynthia K. Riemenschneider'}, {'authorId': '1699722', 'name': 'B. Hardgrave'}, {'authorId': '1682201', 'name': 'Fred D. Davis'}]",2002.0,IEEE Trans. Software Eng.,"{'volume': '28', 'pages': '1135-1145', 'name': 'IEEE Trans. Software Eng.'}",https://www.semanticscholar.org/paper/7e8be29ed1dce2acf31756fa9a9147124962cab3,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/TSE.2002.1158287?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/TSE.2002.1158287, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",309,70,,['JournalArticle'],['Computer Science'],"{'MAG': '2106676191', 'DBLP': 'journals/tse/RiemenschneiderHD02', 'DOI': '10.1109/TSE.2002.1158287', 'CorpusId': 5460247}",39,"Cynthia K. Riemenschneider, B. Hardgrave, Fred D. Davis",JournalArticle,"MAG:2106676191, DBLP:journals/tse/RiemenschneiderHD02, DOI:10.1109/TSE.2002.1158287, CorpusId:5460247"
A Software Technology Transition Entropy Based Engineering Model,,"[{'authorId': '3330744', 'name': 'Michael Saboe'}]",2002.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/4e6a5e3176d6f23e6d7cdd6449d4ed46c6c23997,False,"{'url': '', 'status': None, 'license': None}",3,92,,,['Computer Science'],"{'MAG': '1583034058', 'CorpusId': 60938819}",0,Michael Saboe,,"MAG:1583034058, CorpusId:60938819"
Why software engineering is riskier than ever,,"[{'authorId': '143634604', 'name': 'A. Fuller'}, {'authorId': '1785543', 'name': 'P. Croll'}, {'authorId': '119790855', 'name': 'Omar Garcia'}]",2001.0,Proceedings Second Asia-Pacific Conference on Quality Software,"{'pages': '113-119', 'name': 'Proceedings Second Asia-Pacific Conference on Quality Software'}",https://www.semanticscholar.org/paper/5f3f42f780f352f28bbf003ac82fa05a98a18461,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/APAQS.2001.990009?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/APAQS.2001.990009, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",8,50,,"['JournalArticle', 'Conference']","['Computer Science', 'Engineering']","{'DBLP': 'conf/apaqs/FullerCG01', 'MAG': '2144642179', 'DOI': '10.1109/APAQS.2001.990009', 'CorpusId': 27827804}",0,"A. Fuller, P. Croll, Omar Garcia","JournalArticle, Conference","DBLP:conf/apaqs/FullerCG01, MAG:2144642179, DOI:10.1109/APAQS.2001.990009, CorpusId:27827804"
Testing: a roadmap,,"[{'authorId': '4933686', 'name': 'M. J. Harrold'}]",2000.0,International Conference on Software Engineering,{'pages': '61-72'},https://www.semanticscholar.org/paper/f7eb308339b7078d2472b405fbad88500ddba2d3,True,"{'url': 'https://dl.acm.org/doi/pdf/10.1145/336512.336532', 'status': 'BRONZE', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/336512.336532?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/336512.336532, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",450,53,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/icse/Harrold00', 'MAG': '2152417223', 'DOI': '10.1145/336512.336532', 'CorpusId': 3333010}",21,M. J. Harrold,JournalArticle,"DBLP:conf/icse/Harrold00, MAG:2152417223, DOI:10.1145/336512.336532, CorpusId:3333010"
A Requirements Engineering Process for Machine Learning Innovation Projects,"Despite the increasing development of Machine Learning (ML) applications, Requirements Engineering (RE) activities face challenges in this new data-intensive paradigm, e.g., the high dependence on data availability and quality and the continuous adaptation to changing environments. In this context, we have identified a lack of an integrated view of the RE process of ML applications in the literature. This paper proposes an RE process tailored to ML application projects, covering requirements elicitation, analysis, specification, validation, and management. The process development methodology includes the ISO/IEC 12207 standard and Design Thinking. Our solution combines problem study and formulation supported by the state of the art in research. The solution proposal follows three evaluation formats: laboratory, static, and dynamic validation. We expect the process to improve RE practice and thus improve ML-based systems development with higher quality deliveries and easier maintenance.","[{'authorId': '2304363242', 'name': 'Mariana Crisostomo Martins'}, {'authorId': '2052698', 'name': 'T. Kudo'}, {'authorId': '1413206079', 'name': 'R. F. Bulcão-Neto'}]",2024.0,Workshop em Engenharia de Requisitos,{'name': 'Workshop on Requirements Engineering'},https://www.semanticscholar.org/paper/2a83f242067bdcf6f1ae038d805fbe2e4ba337a5,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.29327/1407529.27-24?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.29327/1407529.27-24, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2,26,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/wer/MartinsKB24', 'DOI': '10.29327/1407529.27-24', 'CorpusId': 271003596}",0,"Mariana Crisostomo Martins, T. Kudo, R. F. Bulcão-Neto",JournalArticle,"DBLP:conf/wer/MartinsKB24, DOI:10.29327/1407529.27-24, CorpusId:271003596"
Assessing the Inter-rater Reliability of the Usability Model for Software Development Processes and Practices,,"[{'authorId': '19319738', 'name': 'Diego Fontdevila'}, {'authorId': '1678733', 'name': 'M. Genero'}]",2023.0,,,https://www.semanticscholar.org/paper/d2c087d09f347c9545184200f8cc0ee87f986435,False,"{'url': '', 'status': None, 'license': None}",0,48,,,,{'CorpusId': 263328655},0,"Diego Fontdevila, M. Genero",,CorpusId:263328655
A Unified Model of the Technology Push Process and Its Application in a Workshop Setting,,"[{'authorId': '1757218', 'name': 'O. Terzidis'}, {'authorId': '101148580', 'name': 'Leonid Vogel'}]",2018.0,,"{'volume': '', 'pages': '111-135', 'name': ''}",https://www.semanticscholar.org/paper/7ec9932bbd7ee900f871d7def7141b56e1c02367,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-319-73509-2_6?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-319-73509-2_6, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",9,44,,['Review'],['Computer Science'],"{'MAG': '2793254071', 'DOI': '10.1007/978-3-319-73509-2_6', 'CorpusId': 115524352}",0,"O. Terzidis, Leonid Vogel",Review,"MAG:2793254071, DOI:10.1007/978-3-319-73509-2_6, CorpusId:115524352"
Decision-making support for choosing among different component origins,,"[{'authorId': '2829911', 'name': 'Deepika Badampudi'}]",2018.0,,,https://www.semanticscholar.org/paper/24e9c58c708436e27c10b060e7408a229fb1a9b5,False,"{'url': '', 'status': None, 'license': None}",0,161,,['Review'],['Computer Science'],"{'DBLP': 'phd/se/Badampudi18', 'CorpusId': 253880753}",0,Deepika Badampudi,Review,"DBLP:phd/se/Badampudi18, CorpusId:253880753"
Towards improved Adoption: Effectiveness of Research Tools in the Real World,,"[{'authorId': '2932265', 'name': 'Richa Awasthy'}, {'authorId': '37542674', 'name': 'S. Flint'}, {'authorId': '1876435', 'name': 'R. Sankaranarayana'}]",2016.0,QuASoQ/TDA@APSEC,{'pages': '20-26'},https://www.semanticscholar.org/paper/2bd929bdf7d8c93700fd285dcd30d583600cd9d7,False,"{'url': '', 'status': None, 'license': None}",1,27,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'conf/apsec/AwasthyFS16', 'MAG': '2573192904', 'CorpusId': 11097549}",0,"Richa Awasthy, S. Flint, R. Sankaranarayana","JournalArticle, Review","DBLP:conf/apsec/AwasthyFS16, MAG:2573192904, CorpusId:11097549"
A Researcher’s Experiences in Supporting Industrial Software Process Improvement,,"[{'authorId': '1737649', 'name': 'K. Petersen'}]",2016.0,,"{'volume': '', 'pages': '235-255', 'name': ''}",https://www.semanticscholar.org/paper/292d2f72e41e27a27cb8f72040cdca54e084f6d9,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-319-31545-4_12?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-319-31545-4_12, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0,50,,,['Engineering'],"{'MAG': '2518785283', 'DOI': '10.1007/978-3-319-31545-4_12', 'CorpusId': 114687299}",0,K. Petersen,,"MAG:2518785283, DOI:10.1007/978-3-319-31545-4_12, CorpusId:114687299"
Software Risk Management in the Safety-critical Medical Device Domain - Involving a User Perspective,,"[{'authorId': '40625533', 'name': 'Christin Lindholm'}]",2015.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/9f9c6ad16adaff254ef0b4210ec002e1c748050b,False,"{'url': '', 'status': None, 'license': None}",0,141,,['Review'],['Engineering'],"{'MAG': '1731122828', 'CorpusId': 108735671}",0,Christin Lindholm,Review,"MAG:1731122828, CorpusId:108735671"
Supporting Technology Transfer by Providing Recommendations for Writing Structured Guidelines,,"[{'authorId': '2343590', 'name': 'André Heuer'}, {'authorId': '1707685', 'name': 'Philipp Diebold'}, {'authorId': '2598477', 'name': 'Torsten Bandyszak'}]",2014.0,Software Engineering,{'pages': '47-56'},https://www.semanticscholar.org/paper/0061bced3caec06434b7e025f3a8f56cf79f2735,False,"{'url': '', 'status': None, 'license': None}",8,19,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/se/HeuerDB14', 'MAG': '2394551327', 'CorpusId': 5209772}",0,"André Heuer, Philipp Diebold, Torsten Bandyszak",JournalArticle,"DBLP:conf/se/HeuerDB14, MAG:2394551327, CorpusId:5209772"
The use and effectiveness of systems development methodologies in developing electronic learning systems,,"[{'authorId': '98527643', 'name': 'Van Aswegen'}, {'authorId': '69024315', 'name': 'J. Coenraad'}]",2014.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/3cfe0595bc2352ef8902a6948fa1ec0e6ef598e7,False,"{'url': '', 'status': None, 'license': None}",0,146,,,['Computer Science'],"{'MAG': '99482792', 'CorpusId': 59735503}",0,"Van Aswegen, J. Coenraad",,"MAG:99482792, CorpusId:59735503"
"Committed Use of Project Management Methodologies: Understanding the Role of Costs, Benefits, and Psychological Needs",,"[{'authorId': '39246843', 'name': 'Kunal Mohan'}, {'authorId': '1711375', 'name': 'F. Ahlemann'}]",2013.0,International Conference on Interaction Sciences,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/dea31542666d66a823dacd8f34449dd7e6580877,False,"{'url': '', 'status': None, 'license': None}",1,181,,"['JournalArticle', 'Conference']","['Business', 'Computer Science']","{'MAG': '2154776902', 'DBLP': 'conf/icis/MohanA13', 'CorpusId': 17693200}",0,"Kunal Mohan, F. Ahlemann","JournalArticle, Conference","MAG:2154776902, DBLP:conf/icis/MohanA13, CorpusId:17693200"
Common Factors in the Successful Software Projects in Pakistan's Software Industry,,"[{'authorId': '46178484', 'name': 'F. Butt'}, {'authorId': '2087078', 'name': 'Misbah Liaqat'}, {'authorId': '101306527', 'name': 'H. Khan'}, {'authorId': '2461263', 'name': 'Wasif Nisar'}, {'authorId': '2385231', 'name': 'E. Munir'}]",2013.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/567ab8ae2054c1a712aebc0e4f9ed9bf6396ee6b,False,"{'url': '', 'status': None, 'license': None}",10,13,,['Review'],['Engineering'],"{'MAG': '2188740969', 'CorpusId': 15036032}",1,"F. Butt, Misbah Liaqat, H. Khan, Wasif Nisar, E. Munir",Review,"MAG:2188740969, CorpusId:15036032"
A Theory of User Acceptance of IS Project Management Methodologies: Understanding the Influence of Psychological Determinism and Experience,,"[{'authorId': '39246843', 'name': 'Kunal Mohan'}, {'authorId': '1711375', 'name': 'F. Ahlemann'}]",2011.0,Wirtschaftsinformatik,{'pages': '24'},https://www.semanticscholar.org/paper/da7fde12016b0d91d3e944051248a9295811ff4b,False,"{'url': '', 'status': None, 'license': None}",3,67,,['JournalArticle'],['Computer Science'],"{'MAG': '204189774', 'DBLP': 'conf/wirtschaftsinformatik/MohanA11', 'CorpusId': 9333558}",1,"Kunal Mohan, F. Ahlemann",JournalArticle,"MAG:204189774, DBLP:conf/wirtschaftsinformatik/MohanA11, CorpusId:9333558"
