Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"R Razdan, S Esposito, J Lawrence…","Empirical results from the transformation of a large commercial technical computing environment",2009,"2009 3rd International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5316000/?casa_token=ns-uzQP2IesAAAAA:DJjV5cfB_ITnR5EDCSNh_0ycSdDnfBWhc9u7fuVGnT-VK5YAEVKCJ-SlSxGA8PLVs5NTSStmMZJv","https://scholar.google.com/scholar?cites=9407124150355546398&as_sdt=2005&sciodt=0,5&hl=en",134,"2026-05-05 09:48:35","","","","",,,,,1,0.06,0,4,17,"Technical computing has unique requirements which are exemplified by factors such as: an extreme focus on run-time performance, a high degree of responsiveness to the customer …","https://ieeexplore.ieee.org/iel5/5306516/5314212/05316000.pdf?casa_token=11Edi0wPXA0AAAAA:DSjD5N3kYYUNlLhkik6ByzC6uSdedir2EXsziL-NhLFsocIrMbA-web9SKwIiXB9K83W6aJicKcE","https://scholar.google.com/scholar?q=related:HtHw25LRjIIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
12,"V Mandić, L Harjumaa, J Markkula, M Oivo","Early Empirical Assessment of the Practical Value of GQM+Strategies",2010,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-14347-2_3","https://scholar.google.com/scholar?cites=7638361024929094617&as_sdt=2005&sciodt=0,5&hl=en",72,"2026-05-05 09:48:35","","10.1007/978-3-642-14347-2_3","","",,,,,12,0.75,3,4,16,"The success of a measurement initiative in a software company depends on the quality of the links between metrics programs and organizational business goals. GQM+ Strategies is …","https://www.researchgate.net/profile/Vladimir-Mandic-3/publication/227311420_Early_Empirical_Assessment_of_the_Practical_Value_of_GQMStrategies/links/5a4a32b6a6fdcce1971f5cce/Early-Empirical-Assessment-of-the-Practical-Value-of-GQM-Strategies.pdf","https://scholar.google.com/scholar?q=related:2VsW5eHoAGoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
15,"R Wieringa, H Heerkens","Design science, engineering science and requirements engineering",2008,"2008 16th IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4685690/?casa_token=e96cN5FUm-cAAAAA:_hRogoDhoNBIltzwZkODZV8CROsrbmOY2t6QtXbJuOgIh6dPRSPKsr2wbvvHiRvwMOfwK8BSl0Fm","https://scholar.google.com/scholar?cites=16918828344295088610&as_sdt=2005&sciodt=0,5&hl=en",55,"2026-05-05 09:48:35","","","","",,,,,15,0.83,8,2,18,"For several decades there has been a debate in the computing sciences about the relative roles of design and empirical research, and about the contribution of design and research …","https://ieeexplore.ieee.org/iel5/4685635/4685636/04685690.pdf?casa_token=yGdC5GF2xjAAAAAA:oJTkls7FAPEhqbEfu0gwyM2rZkKlugKWIeTqNr2NlpIcPQwb_fQXFSem4uJEZ3ezB4Zy2gms6gGr","https://scholar.google.com/scholar?q=related:4uGERb3Ay-oJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
131,"R Wieringa","Design science methodology: principles and practice",2010,"Proceedings of the 32nd ACM/IEEE International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1810295.1810446","https://scholar.google.com/scholar?cites=11614899535255991076&as_sdt=2005&sciodt=0,5&hl=en",13,"2026-05-05 09:48:35","","10.1145/1810295.1810446","","",,,,,131,8.19,131,1,16,"Design scientists have to balance the demands of methodological rigor that they share with purely curiosity-driven scientists, with the demands of practical utility that they share with …","https://dl.acm.org/doi/pdf/10.1145/1810295.1810446","https://scholar.google.com/scholar?q=related:JHPIxJZpMKEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"K El Emam","Description of the SWEBOK Knowledge Area Software Engineering Process (Version 0.9)",2001,"","Citeseer","","https://scholar.google.com/scholar?cites=4886722774867425402&as_sdt=2005&sciodt=0,5&hl=en",139,"2026-05-05 09:48:35","CITATION","","","",,,,,1,0.04,1,1,25,"","","https://scholar.google.com/scholar?q=related:erjIB3kg0UMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"K El-Emam","Description of the SWEBOK Knowledge Area Software Engineering Process",2001,"","ehealthinformation.ca","https://www.ehealthinformation.ca/web/default/files/wp-files/2001-Description-of-the-SWEBOK.pdf","",156,"2026-05-05 09:48:35","PDF","","","",,,,,0,0.00,0,1,25,"The software engineering process Knowledge Area has witnessed dramatic growth over the last decade. This was partly due to a recognition by major acquirers of systems where …","https://www.ehealthinformation.ca/web/default/files/wp-files/2001-Description-of-the-SWEBOK.pdf","https://scholar.google.com/scholar?q=related:1-GYJ5tNAhcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"D Badampudi","Decision-making support for choosing among different component origins.",2018,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1191892","https://scholar.google.com/scholar?cites=2043134103663656462&as_sdt=2005&sciodt=0,5&hl=en",106,"2026-05-05 09:48:35","HTML","","","",,,,,2,0.25,2,1,8,"Context: The amount of software in solutions provided in various domains is continuously growing. These solutions are a mix of hardware and software solutions, often referred to as …","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1191892","https://scholar.google.com/scholar?q=related:Dr5bbaSrWhwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"P Saripalli","Decision support material to incorporate quality requirements technologies: a systematic literature review and industrial interviews",2010,"","Citeseer","","",153,"2026-05-05 09:48:35","CITATION","","","",,,,,0,0.00,0,1,16,"","","https://scholar.google.com/scholar?q=related:lNido2u--ywJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
20,"C Laporte","Contributions to Software Engineering and to the Development and Deployment of International Software Engineering Standards for Very Small Entities",2009,"","theses.hal.science","https://theses.hal.science/tel-00483255/","https://scholar.google.com/scholar?cites=10325611805083199554&as_sdt=2005&sciodt=0,5&hl=en",65,"2026-05-05 09:48:35","HTML","","","",,,,,20,1.18,20,1,17,"Résumé According to the National Academy of Science,“software is not merely an essential market commodity, but, in fact, embodies the economy's production function …","https://theses.hal.science/tel-00483255/","https://scholar.google.com/scholar?q=related:QmiQsjrxS48J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
73,"T Mikkonen, C Lassenius, T Männistö, M Oivo…","Continuous and collaborative technology transfer: Software engineering research with real-time industry impact",2018,"Information and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950584917304007?casa_token=FvwpsGsMsI0AAAAA:VaIVWoxIAbBBZcO5fOUvTnq2wvz0rychqR2K7i4eFYlHTYGE63REOa_U0unRwOXSct9zLMGE3SBB","https://scholar.google.com/scholar?cites=5603144073576859040&as_sdt=2005&sciodt=0,5&hl=en",15,"2026-05-05 09:48:35","HTML","","","",,,,,73,9.13,15,5,8,"Context: Traditional technology transfer models rely on the assumption that innovations are created in academia, after which they are transferred to industry using a sequential flow of …","https://www.sciencedirect.com/science/article/pii/S0950584917304007?casa_token=FvwpsGsMsI0AAAAA:VaIVWoxIAbBBZcO5fOUvTnq2wvz0rychqR2K7i4eFYlHTYGE63REOa_U0unRwOXSct9zLMGE3SBB","https://scholar.google.com/scholar?q=related:oEXiItldwk0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"P van der Spek, S Klusener, P van de Laar","Complementing software documentation: Testing the effectiveness of parameters for latent semantic indexing",2010,"","","","https://scholar.google.com/scholar?cites=5935894229488899922&as_sdt=2005&sciodt=0,5&hl=en",164,"2026-05-05 09:48:35","CITATION","","","",,,,,3,0.19,1,3,16,"","","https://scholar.google.com/scholar?q=related:Uhf6HFqIYFIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"SK Kim, JY Kim","Communal antecedents in the adoption of secure coding methodologies",2016,"Asia pacific journal of information systems","researchgate.net","https://www.researchgate.net/profile/Shawn-Kim-2/publication/304780953_Communal_Antecedents_in_the_Adoption_of_Secure_Coding_Methodologies/links/5dce69794585156b3513eede/Communal-Antecedents-in-the-Adoption-of-Secure-Coding-Methodologies.pdf","https://scholar.google.com/scholar?cites=9841894716692327926&as_sdt=2005&sciodt=0,5&hl=en",110,"2026-05-05 09:48:35","PDF","","","",,,,,2,0.20,1,2,10,"Technology acceptance model has demonstrated that technology adoption behavior can be explained by two user belief constructs: perceived usefulness and perceived ease of use. A …","https://www.researchgate.net/profile/Shawn-Kim-2/publication/304780953_Communal_Antecedents_in_the_Adoption_of_Secure_Coding_Methodologies/links/5dce69794585156b3513eede/Communal-Antecedents-in-the-Adoption-of-Secure-Coding-Methodologies.pdf","https://scholar.google.com/scholar?q=related:9m09qRlvlYgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"K Mohan, F Ahlemann","Committed use of project management methodologies: Understanding the role of costs, benefits, and psychological needs",2013,"","aisel.aisnet.org","https://aisel.aisnet.org/icis2013/proceedings/ProjectManagement/5/","https://scholar.google.com/scholar?cites=11533457367473321547&as_sdt=2005&sciodt=0,5&hl=en",119,"2026-05-05 09:48:35","","","","",,,,,2,0.15,1,2,13,"Even when employees use project management methodologies (PMMs), the question regarding the nature of their use remains, ie are they using PMMs in a dedicated manner …","","https://scholar.google.com/scholar?q=related:S_ZbbF4SD6AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
11,"M Aoyama","Co-evolutionary service-oriented model of technology transfer in software engineering",2006,"Proceedings of the 2006 international workshop on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1138046.1138049","https://scholar.google.com/scholar?cites=443985429105994975&as_sdt=2005&sciodt=0,5&hl=en",77,"2026-05-05 09:48:35","","10.1145/1138046.1138049","","",,,,,11,0.55,11,1,20,"This article proposes a co-evolutionary service-oriented model, an organizational architecture for accelerating technology transfer between co-evolving organizations …","https://dl.acm.org/doi/pdf/10.1145/1138046.1138049","https://scholar.google.com/scholar?q=related:3-xPO2VaKQYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
315,"V Garousi, K Petersen, B Ozkan","Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review",2016,"Information and Software Technology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950584916301203?casa_token=vgUV-noDCi4AAAAA:fH3jQ8HwdXJ2lSa-au_NwwPgN1W9RPiGlewafx0K3E644nTsieRmhr-0XkZPqNt-1FLt0z0y7eoK","https://scholar.google.com/scholar?cites=945618864000095906&as_sdt=2005&sciodt=0,5&hl=en",1,"2026-05-05 09:48:35","HTML","","","",,,,,315,31.50,105,3,10,"Context: The global software industry and the software engineering (SE) academia are two large communities. However, unfortunately, the level of joint industry-academia …","https://www.sciencedirect.com/science/article/pii/S0950584916301203?casa_token=vgUV-noDCi4AAAAA:fH3jQ8HwdXJ2lSa-au_NwwPgN1W9RPiGlewafx0K3E644nTsieRmhr-0XkZPqNt-1FLt0z0y7eoK","https://scholar.google.com/scholar?q=related:olaiwViDHw0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"V Garousi, K Petersenb, B Ozkanc","Challenges and Best Practices in Industry-Academia Collaborations in Software Engineering: A Systematic",2016,"","pureadmin.qub.ac.uk","https://pureadmin.qub.ac.uk/ws/files/180202781/pre_print.pdf","",146,"2026-05-05 09:48:35","PDF","","","",,,,,0,0.00,0,3,10,"Context: The global software industry and the software engineering (SE) academia are two large communities. However, unfortunately, the level of joint industry-academia …","https://pureadmin.qub.ac.uk/ws/files/180202781/pre_print.pdf","https://scholar.google.com/scholar?q=related:K6Pae2yRGhMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
38,"JS Molléri, K Petersen, E Mendes","Cerse-catalog for empirical research in software engineering: A systematic mapping study",2019,"Information and Software Technology","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950584917301118?casa_token=vzf3V0oBUCQAAAAA:8TKMGpdduoXhmArbjX29DK7THVlBHeF_SRdWyIx0PHf_BSYzUoP9Jk1GQYhblRbtFOpCFq3aJElC","https://scholar.google.com/scholar?cites=12611094297240992715&as_sdt=2005&sciodt=0,5&hl=en",23,"2026-05-05 09:48:35","HTML","","","",,,,,38,5.43,13,3,7,"Context Empirical research in software engineering contributes towards developing scientific knowledge in this field, which in turn is relevant to inform decision-making in …","https://www.sciencedirect.com/science/article/pii/S0950584917301118?casa_token=vzf3V0oBUCQAAAAA:8TKMGpdduoXhmArbjX29DK7THVlBHeF_SRdWyIx0PHf_BSYzUoP9Jk1GQYhblRbtFOpCFq3aJElC","https://scholar.google.com/scholar?q=related:y_sAaHKbA68J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2213,"P Runeson, M Host, A Rainer, B Regnell","Case study research in software engineering: Guidelines and examples",2012,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=T7rXoaxqPIAC&oi=fnd&pg=PA96&ots=bdDtpjDbsJ&sig=vQwfQSafHfFfFRPrQf9LAwro8fs","https://scholar.google.com/scholar?cites=15312839158858777236&as_sdt=2005&sciodt=0,5&hl=en",3,"2026-05-05 09:48:35","BOOK","","","",,,,,2213,158.07,553,4,14,"Based on their own experiences of in-depth case studies of software projects in international corporations, in this book the authors present detailed practical guidelines on the …","https://eclass.hmu.gr/modules/document/file.php/TP374/Generic%20Reading/6th%20Week/Case-study-research-in-software-engineering%20Guidelines%20and%20Examples%20-%20BOOK%20by%20RUNESON.pdf","https://scholar.google.com/scholar?q=related:lAJ4hhUigtQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
18,"MGP Velthuis","Calidad de Sistemas de Información. 4ª edición ampliada y actualizada",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=rae6EAAAQBAJ&oi=fnd&pg=PT4&ots=e93RHZH6Em&sig=ABef5HOCvoafPrm4a2xgeWOJsW4","https://scholar.google.com/scholar?cites=15561002099928128957&as_sdt=2005&sciodt=0,5&hl=en",57,"2026-05-05 09:48:35","BOOK","","","",,,,,18,2.25,18,1,8,"En la actualidad, todas las organizaciones son en alguna manera “empresas de software”, ya que la calidad de sus sistemas de información se ha convertido en uno de sus …","","https://scholar.google.com/scholar?q=related:vd1S0_bI89cJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
20,"HM Kienle","Building reverse engineering tools with software components",2006,"","dspace.library.uvic.ca","https://dspace.library.uvic.ca/bitstream/1828/115/1/DissKienle_ForGradAdmissions.pdf","https://scholar.google.com/scholar?cites=8984876353094069034&as_sdt=2005&sciodt=0,5&hl=en",69,"2026-05-05 09:48:35","PDF","","","",,,,,20,1.00,20,1,20,"This dissertation explores a new approach to construct tools in the domain of reverse engineering. The approach uses already available software components--such as off-the …","https://dspace.library.uvic.ca/bitstream/1828/115/1/DissKienle_ForGradAdmissions.pdf","https://scholar.google.com/scholar?q=related:Kqv6cHCxsHwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
10,"K Al-Mabrouk, J Soar","Building a framework for understanding and improving information technology transfer process in the Arab countries",2008,"Proceedings of the 9th IBIMA Conference …","researchgate.net","https://www.researchgate.net/profile/Khalid-Al-Mabrouk/publication/228711434_Building_a_framework_for_understanding_and_improving_information_technology_transfer_process_in_the_Arab_countries/links/0deec52aad6e138312000000/Building-a-framework-for-understanding-and-improving-information-technology-transfer-process-in-the-Arab-countries.pdf","https://scholar.google.com/scholar?cites=969753955801751012&as_sdt=2005&sciodt=0,5&hl=en",75,"2026-05-05 09:48:35","PDF","","","",,,,,10,0.56,5,2,18,"Transfer of information technology (IT) is becoming an increasingly important challenge for developing countries. IT transfer is risky and time-consuming due to the complex processes …","https://www.researchgate.net/profile/Khalid-Al-Mabrouk/publication/228711434_Building_a_framework_for_understanding_and_improving_information_technology_transfer_process_in_the_Arab_countries/links/0deec52aad6e138312000000/Building-a-framework-for-understanding-and-improving-information-technology-transfer-process-in-the-Arab-countries.pdf","https://scholar.google.com/scholar?q=related:5N0XtxVCdQ0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"C Passos","Bringing Research Evidence into Software Industry Practice",,"Citeseer","","","",151,"2026-05-05 09:48:35","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:Cio8L5vFfVYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
16,"P Diebold, A Vetro","Bridging the gap: SE technology transfer into practice: study design and preliminary results",2014,"Proceedings of the 8th ACM/IEEE International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2652524.2652552","https://scholar.google.com/scholar?cites=14964858409559969030&as_sdt=2005&sciodt=0,5&hl=en",49,"2026-05-05 09:48:35","","10.1145/2652524.2652552","","",,,,,16,1.33,8,2,12,"Background: Particularly during and after research projects, technology transfer into practice plays an important role for academia to get technologies into use and for industry to improve …","https://dl.acm.org/doi/pdf/10.1145/2652524.2652552","https://scholar.google.com/scholar?q=related:Bs3Wr2_brc8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"BS Chandar","Benchmarking Federated Learning Frameworks for Aviation Network Data",2023,"","search.proquest.com","https://search.proquest.com/openview/e4bde341d1d81a4b65483901d514de1a/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=11792850592753716043&as_sdt=2005&sciodt=0,5&hl=en",88,"2026-05-05 09:48:35","","","","",,,,,1,0.33,1,1,3,"Abstract Automatic Dependent Surveillance-Broadcast (ADS-B) is an alternative technology adopted by the FAA instead of ground radar to enhance accurate navigation by relying on …","","https://scholar.google.com/scholar?q=related:SwtXBiKfqKMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"B Subash Chandar","Benchmarking Federated Learning Frameworks For Aviation Network Data",2023,"","commons.und.edu","https://commons.und.edu/theses/5705/","",123,"2026-05-05 09:48:35","","","","",,,,,0,0.00,0,1,3,"Abstract Automatic Dependent Surveillance-Broadcast (ADS-B) is an alternative technology adopted by the FAA instead of ground radar to enhance accurate navigation by relying on …","https://commons.und.edu/cgi/viewcontent.cgi?article=6677&context=theses","https://scholar.google.com/scholar?q=related:yTNpeOKhnxQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"N Rahimi, J Golzarian","Assessing the Kinect technology acceptance/diffusion into healthcare (the case of physical therapy)",2015,"International Journal of Medical …","inderscienceonline.com","https://www.inderscienceonline.com/doi/abs/10.1504/IJMEI.2015.070130","https://scholar.google.com/scholar?cites=7719657232127370708&as_sdt=2005&sciodt=0,5&hl=en",108,"2026-05-05 09:48:35","","10.1504/IJMEI.2015.070130","","",,,,,3,0.27,2,2,11,"Ludic engagement provides opportunity to gain from available gaming innovations to efficiently enhance mobility, reduce cost and error, and improve quality of life, particularly for …","","https://scholar.google.com/scholar?q=related:1CW6JFq7IWsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Fontdevila, M Genero, N Paez, A Oliveros","Assessing the Inter-rater Reliability of the Usability Model for Software Development Processes and Practices",2023,"","academia.edu","https://www.academia.edu/download/114388584/latest.pdf","",114,"2026-05-05 09:48:35","PDF","","","",,,,,0,0.00,0,4,3,"Software processes and practices have a leading role in software development and in the last few decades a wide variety of processes and practices have emerged to face the …","https://www.academia.edu/download/114388584/latest.pdf","https://scholar.google.com/scholar?q=related:D0WMgO0BcAYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
25,"J Brings, M Daun, S Brinckmann…","Approaches, success factors, and barriers for technology transfer in software engineering—Results of a systematic literature review",2018,"Journal of Software …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/smr.1981?casa_token=J_PbyP8s9vYAAAAA:wM4t3YHCX4xPwjSEI6HY6mt1JKIdSSIFMyBZh0PFdlKMbl50aFhWn34cQSNfCyniI6JYpW6dMvWLd6BL","https://scholar.google.com/scholar?cites=5504364340162811846&as_sdt=2005&sciodt=0,5&hl=en",28,"2026-05-05 09:48:35","","10.1002/smr.1981","","",,,,,25,3.13,6,4,8,"Introduction Technology transfer aims at supporting the transfer of results from software engineering research from academia to industrial application. Objective This paper reports …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/smr.1981?casa_token=QTTHXcM9PaIAAAAA:1aPdk2LM3GiqJLDsEmbF5Wm5DIxNwhOIs7efUWwzYW5ONTEKwxDAgBHCYFA90A-XnPZOLM7UciRsMRcp","https://scholar.google.com/scholar?q=related:xle7OTRuY0wJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
56,"C Passos, AP Braun, DS Cruzes…","Analyzing the impact of beliefs in software project practices",2011,"… on Empirical Software …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6092603/?casa_token=zI98b00RQOoAAAAA:Py8GUU1fL3S9biJCcrCfAQYrk1251qONSupuxbwb9Qzz81Y_VBVs2oQKYw0d83mMtZ5F9encSWZq","https://scholar.google.com/scholar?cites=3704784782885991451&as_sdt=2005&sciodt=0,5&hl=en",26,"2026-05-05 09:48:35","","","","",,,,,56,3.73,14,4,15,"Folklore and beliefs are strong in the software practitioners' community. Software engineering is a communication intensive activity. Software engineers are innovation driven …","https://ieeexplore.ieee.org/iel5/6088933/6092538/06092603.pdf?casa_token=2ExnGoPt6MsAAAAA:rcrubaUbnyQuViujqiVkAiran3_IeHUs_o9a7jpWjSKVCbwBJzX_2GgkdUjWHNBgpLDH9XoFvQKQ","https://scholar.google.com/scholar?q=related:GzQxmSEKajMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"M Naveed, CDFQ Jamal","Analysis and Validation of an Instrument to Measure Software Technology Transfer and its Diffusion in Developing Culture Environment of Public and …",,"","","","",166,"2026-05-05 09:48:35","CITATION","","","",,,,,0,0.00,0,2,,"","","https://scholar.google.com/scholar?q=related:duHs1FCoWIkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"AA Mughal, S MacDonell","An Integrated Framework for Establishing Lean and Sustainable Software Programs in SMEs",,"DEPARTMENT OF INFORMATION SCIENCE: 2014 …","","","",167,"2026-05-05 09:48:35","CITATION","","","",,,,,0,0.00,0,2,,"","","https://scholar.google.com/scholar?q=related:eUAKGjoRDlMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"D Manchanda, A Singh, N Garg","An insight upon the effect of quality assurance on the cost of software development",2013,"International Journal of Computer …","academia.edu","https://www.academia.edu/download/91074744/e10c02ddd720af4df72681a96a3306353f9c.pdf","https://scholar.google.com/scholar?cites=13970100053564650834&as_sdt=2005&sciodt=0,5&hl=en",94,"2026-05-05 09:48:35","PDF","","","",,,,,4,0.31,1,3,13,"The requirement of a software to be free from any kind of error, defect or fault is still a very big challenge to the IT industry. Software system's size, lifetime and complexity is …","https://www.academia.edu/download/91074744/e10c02ddd720af4df72681a96a3306353f9c.pdf","https://scholar.google.com/scholar?q=related:UvViYfvD38EJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
13,"M Daun, J Brings, P Aluko Obe…","An industry survey on approaches, success factors, and barriers for technology transfer in software engineering",2023,"Software: Practice and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/spe.3200","https://scholar.google.com/scholar?cites=18272915923657848734&as_sdt=2005&sciodt=0,5&hl=en",21,"2026-05-05 09:48:35","","10.1002/spe.3200","","",,,,,13,4.33,3,4,3,"One central aspect of software engineering research is the transfer of the proposed approaches into industrial practice. In the past, a number of technology transfer approaches …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/spe.3200","https://scholar.google.com/scholar?q=related:nnc08Ddwlv0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
22,"P Diebold, A Vetro…","An exploratory study on technology transfer in software engineering",2015,"2015 ACM/IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7321189/?casa_token=zoQc8rgU2nIAAAAA:zj8ZimZI9a3ylBy8oDGyy7MJ3ytSv43_HU2Myram3Y_YEq0VjA5n0AvcL6HUVPZrYmb-j16oIjxM","https://scholar.google.com/scholar?cites=480668492559823606&as_sdt=2005&sciodt=0,5&hl=en",39,"2026-05-05 09:48:35","","","","",,,,,22,2.00,7,3,11,"Background: Technology transfer is one key to the success of research projects, especially in Software Engineering, where the (practical) impact of the outcome may depend not only …","https://ieeexplore.ieee.org/iel7/7320463/7321177/07321189.pdf?casa_token=8VoMi3m9q2wAAAAA:sM7XIk0ouCNJ2n1xloxs4jIvavMHXWkv1ErEzUDiHxvGIfCZnf-g2GmKQ8-UxHNEkp5UdwmEAypY","https://scholar.google.com/scholar?q=related:9jLAgXKtqwYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
165,"LC Briand, Y Labiche, M Di Penta…","An experimental investigation of formality in UML-based development",2005,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1542066/?casa_token=K3yBitP_FBIAAAAA:Yg3t6KkEHqiCOhLUuMO3YvllXYgUxRuk6oFWPUxCO0cBSsSYldyvKMq55NAJuCcahK6a49UZYdWR","https://scholar.google.com/scholar?cites=7717291081373699624&as_sdt=2005&sciodt=0,5&hl=en",16,"2026-05-05 09:48:35","","","","",,,,,165,7.86,41,4,21,"The object constraint language (OCL) was introduced as part of the Unified Modeling Language (UML). Its main purpose is to make UML models more precise and unambiguous …","https://ieeexplore.ieee.org/iel5/32/32934/01542066.pdf?casa_token=FR4VP9jslMEAAAAA:VuuVy6T9Q8K_CB9IT354vq93uhOynqFn_XlNwpsH35s2sGQJE1bNtobJoDu4zXOO3LH_bz3qlkUj","https://scholar.google.com/scholar?q=related:KM6RvVlTGWsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
57,"K El Emam, DR Goldenson","An empirical review of software process assessments",2000,"Advances in Computers","Elsevier","https://www.sciencedirect.com/science/article/pii/S006524580080008X","https://scholar.google.com/scholar?cites=15997037901414283317&as_sdt=2005&sciodt=0,5&hl=en",40,"2026-05-05 09:48:35","","","","",,,,,57,2.19,29,2,26,"In the recent past there has been a rapid increase in the use of process assessments in the software industry. Such assessments play an important role in initiating and tracking process …","http://www.ehealthinformation.ca/web/default/files/wp-files/1065.pdf","https://scholar.google.com/scholar?q=related:NThCJDflAN4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"S Ranjeeth","An Agile Based Integrated Framework for Software Development",2018,"","University of KwaZulu-Natal …","","https://scholar.google.com/scholar?cites=5486076520769675538&as_sdt=2005&sciodt=0,5&hl=en",118,"2026-05-05 09:48:35","CITATION","","","",,,,,1,0.13,1,1,8,"","","https://scholar.google.com/scholar?q=related:EmEWd4d1IkwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
