id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W3180895329,"La usabilidad caracteriza buenas interacciones entre las personas y sus procesos y prácticas. Promueve la satisfacción y crea entornos seguros para la innovación. Los principios de usabilidad como el feedback y la tolerancia a errores están presentes en muchos conceptos de ingeniería de software, como los procesos iterativos y las revisiones de pares. El propósito de la investigación realizada para esta Tesis es traer el concepto de usabilidad de prácticas y procesos a la ingeniería de software. Para lograr este objetivo, y dada la falta de modelos de calidad de procesos enfocados en la usabilidad, un Modelo de Usabilidad de Prácticas y Procesos (UMP) ha sido creado, refinado y evaluado, siguiendo el marco Desing Science Research. UMP ha sido efectivamente aplicado a Scrum, Test Driven Development (TDD), Integración Continua, Behaviour Driven Development (BDD) y el método Visual Milestone Planning (VMP). UMP fue diseñado para ayudar a practicantes, coaches, consultores, docentes e investigadores. Para evaluar UMP se realizaron varios estudios empíricos: una evaluación de expertos inicial para determinar su factibilidad; un focus group para obtener feedback sobre las características y métricas de UMP; dos estudios de confiabilidad, un estudio de acuerdo entre evaluadores sobre Scrum y un estudio de confiabilidad entre evaluadores sobre TDD-BDD; y dos estudios para evaluar la utilidad de UMP, un estudio de caso sobre la aplicación de UMP al método VMP, y un cuasi-experimento de campo en el cual un equipo de desarrollo en la industria aplicó UMP para mejorar su práctica de BDD. Los resultados de los estudios de utilidad muestran que los usuarios consideran a UMP útil, y 37 evaluaciones independientes por expertos fueron realizadas sobre procesos y prácticas del mundo real. Las contribuciones de esta tesis incluyen: UMP con sus características y métricas, el proceso de evaluación de UMP, el conocimiento creado sobre la confiabilidad y utilidad de UMP a través de los estudios empíricos, y los perfiles que caracterizan la usabilidad de prácticas y procesos de amplio uso actual en la industria como Scrum, Integración Continua, TDD y BDD, obtenidos a través de la aplicación de UMP.",,,Diego Fontdevila,https://openalex.org/A5004819045,https://orcid.org/0000-0002-6786-3404,AR|CL,University Ucinf|Universidad Nacional de La Plata,https://openalex.org/I3130035786|https://openalex.org/I874386039,True,cc-by,,0,https://openalex.org/I3130035786|https://openalex.org/I874386039,A Usability Model for Software Development Processes and Practices,https://doi.org/10.35537/10915/121169,,,False,es,True,gold,,,,,,,Software Engineering Techniques and Practices,2021-03-09,2021,dissertation
https://openalex.org/W3214892462,,,,Abiodun Afolayan Ogunyemi,https://openalex.org/A5081638110,https://orcid.org/0000-0002-1851-0442,,,,True,,0.63256712,0,,Towards an achievement of successful technology transfers,,,0.0,False,en,False,closed,,,,,,,Business Strategies and Innovation,2013-06-01,2013,article
https://openalex.org/W4211062576,,,,,,,,,,,,,0,,References,https://doi.org/10.1002/9781118181034.refs,,,False,en,False,closed,,,,,,,Software Reliability and Analysis Research,2012-02-22,2012,other
https://openalex.org/W4295024163,"Model Driven Development (MDD) is a software engineering approach in which the code of a software product is generated and evolutionated from conceptual models that abstractly represents the system. For nearly two decades, the scientific community has described many of the advantages of MDD over other approaches. Despite the benefits of MDD, its use in real practical developments is merely anecdotal.",,,María África Domingo Montes,https://openalex.org/A5014486293,,,,,True,cc-by-nc-nd,,0,,Experimentation to Evaluate the Benefits of Model Driven Development,https://doi.org/10.4995/thesis/10251/185748,,,False,en,True,gold,,,,,,,Software System Performance and Reliability,2022-07-12,2022,dissertation
https://openalex.org/W4312271125,,,,Leandro Torres Di Gregório|Alessandra Conde de Freitas|Marcos Barreto de Mendonça|Manoel Fernando de Souza Domingues Júnior,https://openalex.org/A5006176947|https://openalex.org/A5061146111|https://openalex.org/A5043920132|https://openalex.org/A5013144398,https://orcid.org/0000-0001-8140-4151|https://orcid.org/0000-0001-7068-336X|https://orcid.org/0000-0002-0708-9728|,BR|BR|BR|BR,Universidade Federal do Rio de Janeiro|Universidade Federal do Rio de Janeiro|Universidade Federal do Rio de Janeiro|Universidade Federal do Rio de Janeiro,https://openalex.org/I122140584|https://openalex.org/I122140584|https://openalex.org/I122140584|https://openalex.org/I122140584,True|False|False|False,,0.37949836,0,https://openalex.org/I122140584,Perspectives for Collaborative Disaster Risk Reduction: Experience Report from the Brazilian Disaster Knowledge Platform,https://doi.org/10.1007/978-3-031-08325-9_9,,0.0,False,en,False,closed,,,,,,,Mobile Crowdsensing and Crowdsourcing,2022-01-01,2022,book-chapter
https://openalex.org/W4383558917,,,,Diego Fontdevila|Marcela Genero|Nicolás Paéz|Alejandro Oliveros,https://openalex.org/A5004819045|https://openalex.org/A5091258408|https://openalex.org/A5021631369|https://openalex.org/A5040100656,https://orcid.org/0000-0002-6786-3404|https://orcid.org/0000-0002-6868-7465|https://orcid.org/0000-0002-0453-4259|https://orcid.org/0000-0002-2251-9052,AR|ES|ES|AR|AR,National University of Tres de Febrero|University of Castilla-La Mancha|University of Castilla-La Mancha|National University of Tres de Febrero|National University of Tres de Febrero,https://openalex.org/I3131441329|https://openalex.org/I79189158|https://openalex.org/I79189158|https://openalex.org/I3131441329|https://openalex.org/I3131441329,True|False|False|False,cc-by,,0,https://openalex.org/I3131441329|https://openalex.org/I79189158,Assessing the Inter-rater Reliability of the Usability Model for Software Development Processes and Practices,https://doi.org/10.21203/rs.3.rs-3104393/v1,Ministerio de Ciencia e Innovación|Universidad de Castilla-La Mancha|Junta de Comunidades de Castilla-La Mancha,,False,en,True,green,Research Square,,,https://openalex.org/S4306525896,,repository,Software Engineering Research,2023-07-07,2023,preprint
https://openalex.org/W4387578720,"Information technology is now part of almost every product and service, and the ever-increasing rate of technology and software development demands an appropriate software development process model. The model, whichdescribes the software development process, plays a crucial role for success in software projects. Models are constantly produced and refined in academia and practice, but models from academia tend to remain unused in practice, or take a long time to reach practice. Currently there is a lack of knowledge on how models are transferred or diffused in and between academia and practice, which is the knowledge gap that this study aims to investigate. The research purpose has thus been to investigate and ground a theory about the diffusion of software process models in and between academia and practice. The study is based on data collected from 31 informants, from both academia and practice, and analyzed with a grounded theory method approach. The Diffusion of Innovation theory was consulted during theory development, and the perceived model characteristics, complexity, ando bservability are seen as distinguishing differences between the theories. The resulting grounded theory, “Establishment Patterns of Model Diffusion” describes four important areas, and how they affect each other ina model diffusion situation. The areas are: Motivation; Establishment; Usage; and Quality. How model diffusion takes place depends on the are as themselves, on the prevailing conditions, on the knowledge at hand and on how the areas are evaluated. This shows multi-faceted, time-dependent, and unpredictable patterns for model diffusion. The patterns include experience of model use, the past and future context of use, the characteristics of the model, requirements in the working process, individuals’ empowerment, availability of multiple models, composition of project groups, and the group members’ private and business networks. The findings have several implications. For academia, the benefits may be in the awareness of the multiple patterns for model diffusion and software process improvements, which cannot be separated from each other. Models are constantly adopted and simultaneously modified in practice. Practice may benefit from an awareness of the multiple patterns for model diffusionand sources of experience and knowledge, and how to make use of the existing knowledge capital strategically. Both academia and practice may also benefit from increased cooperation, each contributing their unique experience, and consequently increasing relevance for practice in the diffusion of models, and in developing and receiving research results in a useful format.",,,Ia Williamsson,https://openalex.org/A5064540189,,,,,True,,,0,,Establishment Patterns of Model Diffusion Theory,https://doi.org/10.15626/lud.507.2023,,,False,en,True,gold,,,,,,,Software Engineering Techniques and Practices,2023-10-12,2023,dissertation
https://openalex.org/W4392214101,,,,Constantin Brătianu|Alexeis García-Pérez|Francesca Dal Mas|Denise Bedford,https://openalex.org/A5073698436|https://openalex.org/A5008354350|https://openalex.org/A5076155064|https://openalex.org/A5062904373,https://orcid.org/0000-0002-1029-7384|https://orcid.org/0000-0003-0718-5645|https://orcid.org/0000-0001-6477-4177|https://orcid.org/0000-0001-5802-3852,RO|GB|IT|US,Bucharest University of Economic Studies|Aston University|Ca' Foscari University of Venice|Georgetown University,https://openalex.org/I88491126|https://openalex.org/I169199633|https://openalex.org/I149461666|https://openalex.org/I184565670,True|False|False|False,,0.06891794,0,https://openalex.org/I88491126,Knowledge Translation for Cross-country Technology Design and Implementation,https://doi.org/10.1108/978-1-80382-889-320241012,,0.0,False,en,False,closed,,,,,,,Software Engineering Research,2024-02-27,2024,book-chapter
https://openalex.org/W4408303354,"Changing software is essential to add needed functionality and to fix problems, but changes may introduce defects that lead to outages. This motivates one of the oldest software quality control techniques: a temporary prevention of non-critical changes to the codebase — code freeze. Despite its widespread use in practice, research literature is scant. Historically, code freezes were used as a way to improve software quality by preventing changes during periods before software releases, but code freezes significantly slow down development. To address this shortcoming we develop and evaluate a family of code un-freeze (permitting changes) strategies tailored to different occasions and products at Meta. They are designed to un-freeze the maximum amount of code without compromising quality. The three primary dimensions to un-freeze involve a) the exact timing of (and the reasoning behind it) the code freezes, b) the parts of the organization or the codebase where the codebase freeze is applied to, and c) the method of screening of the code diffs during the code freeze with the aim to allow low risk diffs and prevent only the most risky diffs. To operationalize the drivers of outages, we consider the entire network of interdependencies among different parts of the source code, the engineers that modify the code, code complexity, and the coordination dependencies and authors’ expertise. Since the code freeze is a balancing act between reducing outages and allowing software development to proceed unimpeded, the performance of the various approaches to code un-freeze is evaluated based on the fraction of flagged/gated changes to measure overhead and the fraction of all outage-causing changes contained within the set of flagged set of changes to measure the ability of the code un-freeze to delay (or prevent) outages. We found that taking into account the risk posed by modifying individual files and the properties of the change we could un-freeze two and \(2.5\) times more changes correspondingly. The change level model is used by Meta in production. For example, during the winter 2023 code freeze, we see that only 16% of changes are gated. Although 42% more changes landed (were integrated into the codebase) compared to the prior year, there was a 52% decrease in outages. This reduction meant less impact on users and less strain on engineers during the holiday period. The risk model has been enormously effective at allowing low risk changes to proceed while gating high risk changes and reducing outages.",,,Audris Mockus|Rui Abreu|Peter C. Rigby|David Amsallem|Parveen Bansal|Kaavya Chinniah|Brian Ellis|Peng Fan|Jun Ge|Bingjie He|Kohei HIRANO|S. Praneeth Kumar|Ajay Lingapuram|Andrew Loe|Megh Mehta|Venus Montes|Maher Saba|Gursharan Singh|M. Steiner|Weiyan Sun|Siri Uppalapati|Nachiappan Nagappan,https://openalex.org/A5067199285|https://openalex.org/A5030785658|https://openalex.org/A5020289098|https://openalex.org/A5057352796|https://openalex.org/A5052347251|https://openalex.org/A5109818860|https://openalex.org/A5051402596|||https://openalex.org/A5014702407|https://openalex.org/A5035936660|https://openalex.org/A5048778161|https://openalex.org/A5116577533|https://openalex.org/A5116577534|https://openalex.org/A5111363064|https://openalex.org/A5116577535|https://openalex.org/A5116577536||https://openalex.org/A5088603122|https://openalex.org/A5113430804|https://openalex.org/A5116577537|https://openalex.org/A5101612061,https://orcid.org/0000-0002-7987-7598|https://orcid.org/0000-0003-3734-3157|https://orcid.org/0000-0003-1137-4297|||||https://orcid.org/0009-0002-7402-7655|https://orcid.org/0009-0001-2519-9867|||||||||https://orcid.org/0009-0005-5407-3875||||https://orcid.org/0000-0003-1358-4124,US|US|US|US|US|US|US|US|US|US|US|US|US|US|US|US|US|US|US|US|US|US,Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States)|Meta (United States),https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444|https://openalex.org/I4210114444,True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False,,0.05104949,0,https://openalex.org/I4210114444,Leveraging Risk Models to Improve Productivity for Effective Code Un-Freeze at Scale,https://doi.org/10.1145/3722216,,0.0,False,en,True,bronze,ACM Transactions on Software Engineering and Methodology,https://openalex.org/P4310319798,Association for Computing Machinery,https://openalex.org/S142627899,1049-331X,journal,Software Engineering Research,2025-03-11,2025,article
https://openalex.org/W4417036960,"Despite the increasing development of Artificial Intelligence (AI) systems, Requirements Engineering (RE) activities face challenges in this new data-intensive paradigm.We identified a lack of support for problem discovery within AI innovation projects. To address this, we propose and evaluate DIP-AI, a discovery framework tailored to guide early-stage exploration in such initiatives. Based on a literature review, our solution proposal combines elements of ISO 12207, 5338, and Design Thinking to support the discovery of AI innovation projects, aiming at promoting higher quality deliveries and stakeholder satisfaction. We evaluated DIP-AI in an industry-academia collaboration (IAC) case study of an AI innovation project, in which participants applied DIP-AI to the discovery phase in practice and provided their perceptions about the approach’s problem discovery capability, acceptance, and suggestions. The results indicate that DIP-AI is relevant and useful, particularly in facilitating problem discovery in AI projects. This research contributes to academia by sharing DIP-AI as a framework for AI problem discovery. For industry, we discuss the use of this framework in a real IAC program that develops AI innovation projects.",,,Maria do Rosário Oliveira Martins|Luis E. C. Rocha|Lucas Romão|Taciana Novo Kudo|Marcos Kalinowski|Renato F. Bulcão-Neto,https://openalex.org/A5086170882|https://openalex.org/A5032045555|https://openalex.org/A5094331377|https://openalex.org/A5049381885|https://openalex.org/A5062526200|https://openalex.org/A5002427825,https://orcid.org/0000-0002-7941-0285|https://orcid.org/0000-0001-9046-8739|https://orcid.org/0009-0001-2153-1498|https://orcid.org/0000-0002-7238-0562|https://orcid.org/0000-0003-1445-3425|https://orcid.org/0000-0001-8604-0019,BR|BR|BR|BR|BR|BR,Faculdades Guarulhos|Mvisia (Brazil)|Pontifícia Universidade Católica do Rio de Janeiro|Faculdades Guarulhos|Pontifícia Universidade Católica do Rio de Janeiro|Faculdades Guarulhos,https://openalex.org/I4210124990|https://openalex.org/I4210128677|https://openalex.org/I2699952|https://openalex.org/I4210124990|https://openalex.org/I2699952|https://openalex.org/I4210124990,True|False|False|False|False|False,,0.37373201,0,https://openalex.org/I4210124990,DIP-AI: A Discovery Framework for AI Innovation Projects,https://doi.org/10.5753/sbqs.2025.13834,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,0.0,False,,True,gold,,,,,,,Ethics and Social Impacts of AI,2025-11-04,2025,article
https://openalex.org/W99482792,,,,Van Aswegen|Jacobus Coenraad,https://openalex.org/A5076557440|https://openalex.org/A5006481160,https://orcid.org/0009-0007-1231-1841|,|,,,True|False,,,0,,The use and effectiveness of systems development methodologies in developing electronic learning systems,,,,False,en,False,closed,,,,,,,Big Data and Business Intelligence,2014-01-01,2014,dissertation
