Title,Abstract,Authors,Year,Venue,DOI,Cited by,Open Access, URL,Keywords,Language,Numpages,Actions
"Measuring Cost Avoidance Through Software Reuse","Context. Software Reuse is considered as silver-bullet for software development. However, measuring bene ts of software reuse is difficult and cumbersome task because of varying number of factors involved in it. Di erent reuse cost models already exist in literature which measure var- ious di erent attributes of software reuse. Mainly these models are used for calculating return over investment or cost-bene t analysis. Objectives.We have investigated that very few cost eco- nomic models have been proposed for measuring costs avoidance,degree of empirical validation, assumptions, types ofartifacts they can measure and whether they provide guide- lines on collection of metrics for measuring reuse bene ts. Methods.In this research, a systematic review was con- ducted. Based on the results of systematic review, a model was proposed which can measure cost avoided by reuse of every kind of artifact. In a systematic all major article sources were used. Studies were selected after reading titles and abstracts. Three cost avoidance models were found and an analysis of these models was performed. Based on the analysis, a new model was proposed to ll the gap left by these studies. Results. New model measures every kind of reuse artifact and provides guidelines on how and what to measure in order to calculate reuse bene ts. This model was then validated in the industry and technology was transferred to the industry for future usage. Guidelines for improved savings were developed. Conclusions. We conclude that many models are related to each other and use similar techniques to measure the cost avoidance however they can not measure all kinds of reuse artifacts. New model performed well in industry. However, we found that the new model should accommodate maintenance costs since these are major savings by software reuse. Moreover, we conclude that there is a need for further validation of guidelines and model in industry.","Mohsin Irshad","2010","KTH Publication Database DiVA (KTH Royal Institute of Technology)","10.1145/2915970.2915989","2","-","https://doi.org/10.1145/2915970.2915989","","-","12","Include"
"Requirements traceability state-of-the-art: A systematic review and industry case study","<jats:p> Requirements traceability enables software engineers to trace a requirement from its emergence to its fulfillment. In this paper we examine requirements traceability definitions, challenges, tools and techniques, by the use of a systematic review performing an exhaustive search through the years 1997–2007. We present a number of common definitions, challenges, available tools and techniques (presenting empirical evidence when found), while complementing the results and analysis with a static validation in industry through a series of interviews. </jats:p>","R. Torkar; ·. U. A. Raja; T. Gorschek; ·. K. Kamran; R. Feldt","2010","International Journal of Software Engineering and Knowledge Engineering","10.1142/s021819401250009x","8","-","https://doi.org/10.1142/s021819401250009x","","en","49","Include"
"Decision support material to incorporate quality requirements technologies: a systematic literature review and industrial interviews","AbstractBackground: In an applied engineering field like requirements engineering, the final goal of the research is its adoption by industry. For technology transfer to be possible practitioners need strong evidence for a technology s applicability and possible benefits. Therefore research on a technology should be done in a realistic setting so that practitioners can use the results to build a strong case for its adoption. Quality requirements are constraints placed on the software. Empirical results show challenges in handling quality requirements, e.g. include late discovery of quality requirements. In addition, we lack technologies that can be used to incorporate them into the final software. Functional and quality requirements differ in nature; treatment given to functional requirements will not always be applicable for quality requirements. Therefore practitioners need decision support material based on empirical evidence to incorporate the suggested technologies.Objective: The purpose of the thesis is to identify technologies for quality requirements that have been empirically evaluated. Methods in relation to elicitation, specification, metrics (or measurement) and testing will be identified with the aim of providing decision support material to practitioners for incorporating quality requirements in the software. To find possible future directions of requirements engineering research, the current state of technology adoption for quality requirements will be identified. Method: The presented research is explorative and investigative in nature. A systematic literature review method was employed to identify potential technologies for adoption. An empirical study was conducted with three participants from three companies to get an insight into the state of technology adoption. Results: The systematic literature review includes 46 papers published between 2000 and 2010. All in all only four of the 46 papers offer high realism and support for technology adoption, i.e. presenting evaluations in a realistic setting, with practitioners using real world industrial applications. Another three papers were found to have potential in terms of furthering technology transfer. A general finding common for many of the papers reviewed is a lack of scientific rigour which affects the credibility of the results. Among the participants in the three companies interviewed, none of the methods presented were used. Conclusions: Technology transfer support for quality requirements technologies is challenged by low strength of evidence. Evaluations of technologies lack descriptions of evaluation design - description of how evaluations have been performed - and validity. There is a need for more and better empirical evaluations of technologies to handle quality requirements. The results of industrial interviews shows the need for more empirical investigations, for example surveys, to identify current industrial practices and technologies able to handle or incorporate quality requirements in projects successfully.","P. Saripalli","2010","Duo Research Archive (University of Oslo)","10.5267/j.uscm.2019.7.009","1","-","https://doi.org/10.5267/j.uscm.2019.7.009","","-","18","Include"
"The Role of User Guidance in the Industrial Adoption of AUKOTON MDE Approach","Model-Driven Engineering (MDE) has emerged as an actively researched and established approach for next generation control application development. Technology transfer to the industry is a topical research problem. Since most professional factory process control engineers do not have computer science backgrounds, there is an urgent need for studies of the role of user guidance in the professional learning, and thus, of industrial adoption of MDE approaches. In this study professionals were invited to a hands-on assessment of the AUKOTON MDE approach for factory process control engineering. Qualitative empirical material was collected and analyzed to identify the role of user guidance in the context of other factors impacting industrial adoption. Challenges in adoption that could be solved by user guidance were identified with the theory of organizational knowledge creation (SECI) model.","Jari Rauhamäki; Outi Laitinen; S. Sierla; S. Kuikka","2010","2010 8th IEEE International Conference on Industrial Informatics","10.1109/indin.2010.5549626","-","-","https://doi.org/10.1109/indin.2010.5549626","","-","7","Include"
"The creation of Uni-REPM A universal model for assessing requirements engineering process maturity","Context. The empirical study of Somerville in 2005 has shown that potential business benefits could be achieved by assessing and improving the Requirement Engineering (RE) process. However, currently there has not been an adequate instrument for practitioners to perform this work. Most known process assessment models such as CMMI and ISO do not pay intensive attention on RE whereas tailored models such as GPG and REPM do not cover the mentioned area extensively. Objectives. This thesis presents a conceptual research of RE process assessment in which the researcher aims to develop a practical model for evaluating the maturity of RE processes in industrial settings. Methods. A major part of this study consists of a systematic review and a literature review to explore all RE ―good practices‖ as a profound basis for the new model. Together with identifying potential activities, the two reviews also highly regarded the feasibility of certain practices and their context to assure the validity of the model. Conclusions. Based on the results of the reviews, Uni-REPM is formulated and introduced. The objective of Uni-REPM is twofold. Firstly, it is expected to be applicable for assessing the maturity of RE processes in various scenarios where an organization would use different development approaches. Secondly, it instructs practitioners with what to perform in RE processes and what they would benefit from such activities. As an assessment instrument, Uni-REPM serves a simple and low cost solution for practitioners to identify the status of their RE process. As a guidance tool, Uni-REPM is believed to lessen the gap between theoretical and practical worlds by transferring the available RE technologies from research to real work.","Thi Than Loan Nguyen","2010","KTH Publication Database DiVA (KTH Royal Institute of Technology)","10.4018/9781591405061.ch006","5","-","https://doi.org/10.4018/9781591405061.ch006","","-","-","Include"
"Predicting software test effort in iterative development using a dynamic bayesian network","Projects following iterative software development methodologies must still be managed in a way as to maximize quality and minimize costs. However, there are indications that predicting test effort in iterative development is challenging and currently there seem to be no models for test effort prediction. This paper introduces and validates a dynamic Bayesian network for predicting test effort in iterative software devel- opment. The proposed model is validated by the use of data from two industrial projects. The accuracy of the results has been verified through different prediction accuracy measurements and statistical tests. The results from the validation confirm that the model has the ability to predict test effort in iterative projects accurately.","R. Torkar; N. Awan; A. Alvi; W. Afzal","2010","KTH Publication Database DiVA (KTH Royal Institute of Technology)","10.1109/issrew63542.2024.00095","17","-","https://doi.org/10.1109/issrew63542.2024.00095","","-","4","Include"
"A Lightweight Innovation Process for Software-Intensive Product Development","The product development environment facing most companies today requires a long-term perspective featuring the conception and development of long-term innovations. This can be hard when close quarter bottom-line results dominate. Without innovation, competitive advantages decrease over time. This is especially true for companies producing software-intensive systems. Software is becoming a large part of the competitive advantage of traditionally hardware-focused systems such as cars, robots, or power systems, where feature sets traditionally offered and controlled by hardware are transferred to software. As software's impact and influence grows, so do the possibilities for innovation and increasing the competitive advantage through software. Star Search is a lightweight innovation model based on best practices from innovation management literature as well as two industry cases. It employs face-to-face screening and idea refinement using heterogeneous audition teams. Star Search was developed in collaboration with, and subsequently piloted at, two companies. It has helped increase the long-term perspective of product development by increasing the level of new ideas that make it to product planning and development.","T. Gorschek; Samuel Fricker; Kenneth Palm; Steven Kunsman","2010","IEEE Software","10.1109/ms.2009.164","56","true","https://doi.org/10.1109/ms.2009.164","Software development; Competitive advantage; New product development; Software; Computer science; Product (mathematics); Process (computing); Software product line; Software engineering; Software development process","en","-","Include"
"Systematic Mapping of Value-based Software Engineering : A Systematic Review of Value-based Requirements Engineering","Context: In many organizations, practices and processes of software engineering are carried out in a value-neutral setting. These value-neutral settings within software development are responsible for project failures. Value-based software engineering (VBSE) manages these value neutral settings by integrating value-oriented perspectives into software engineering. The fundamental factors that differentiate VBSE from value-neutral software engineering are value dimensions that play a crucial role in companies&apos; success by managing customer needs, demands, and expectations Objectives: The aims of this master thesis are to 1) systematically classify the contributions within VBSE and 2) investigate practical application and validation of solutions in industry to determine their practical usability and usefulness. Methods: In this study, systematic mapping, followed by systematic review were used as research methods. Results: The findings of systematic mapping show that a clear majority of value-based research has been conducted within requirements engineering, and verification and validation. Whereas, there were not many studies discussing value-based design. In terms of research types used, evaluation research and solution proposal were the most dominant contributions. While experience reports and philosophical research were less emphasized. In general, value-based contributions such as recommendations and processes were highly reported in VBSE studies. In addition, the finding of systematic review indicates that although many solutions were proposed for value-based requirements engineering but in the absence of qualitative and quantitative results from usability and usefulness perspectives make it hard for practitioners to adopt for industrial practices. Conclusion: The systematic classification of studies and resulting maps not only give an overview of existing work on VBSE but also identifies interesting research gaps which can be used by researchers to plan and carry out future work. The findings of systematic review can be used by industry practitioners to assess the level of applicability of the proposed value-based requirements engineering solutions with respect to their application/validation context and usability and usefulness.","Naseer Jan; M. Ibrar","2010","KTH Publication Database DiVA (KTH Royal Institute of Technology)","10.1109/seaa.2019.00067","12","-","https://doi.org/10.1109/seaa.2019.00067","","-","8","Include"
"Strategic Decision Support for Software Intensive Product Management","Context: At the core of choosing what features and level of quality to realize, and thus offer a market or customer, rests on the ability to take decisions. Decision-making is complicated by heterogeneous understanding of issues such as priority, implication of realization, and interpretations of strategy as pertaining to the short- and long-term development of software intensive systems. The complexity is further compounded by the amount of decision support material that has to be taken into account and the sheer volume of possible alternatives that have to be triaged and prioritized, thousands, or even tens of thousands of requirements can be the reality facing industry. There is a need to develop the functionality that is strategically most important while satisfying customers and being competitive, cost efficient, and minimizing risk. In order to achieve a balance between these factors, it is important that within an organization, all stakeholders agree on the strategic aspects to be considered and their corresponding relative importance. Objective: The objective of this thesis is to provide strategic decision-making support for product management of software intensive products. Method: A number of empirical studies, set in both academia and industry have been performed. The research methods used span from systematic reviews, case studies to experiments, all aligned to identify possibilities for improvement, devise solutions, and validate these solutions in several steps. Result: The methods presented in this thesis can be used to evaluate strategic alignment and identify possible root causes for misalignments. To strengthen strategic alignment, the methods and results in the thesis can be used by product managers for making effective and efficient strategic decisions regarding portfolios and products, following a systematic and aligned process. Conclusions: The area of product management in the context of market-driven software intensive product development is a field with unique challenges. The specifics of the solutions are based on industry case studies performed to gauge state of the art as well as map the main challenges. The decision-making support developed takes the form of models and methods that support software product management in strategic alignment, requirements triage and portfolio level decisions.","Mahvish Khurum","2009","KTH Publication Database DiVA (KTH Royal Institute of Technology)","10.1109/ms.2006.90","2","-","https://doi.org/10.1109/ms.2006.90","","-","9","Include"
"Systematic Review of Solutions Proposed for Product Line Economics","This paper presents a systematic review of all the solutions addressing different economic aspect of software product lines (SPL), e.g. SPL adoption cost-benefits, PL architecture decisions, SPL test strategies project cost overrun and so on, presented for the years 2000 to 2007. The goal of the review is to analyze the level of empirical application and/or validation of the proposed solutions with the purpose of mapping maturity as well as to what extent proposed solutions might be proven in terms of usability and usefulness. The important finding of this review is that although many economic solutions for SPL have been proposed over the years, the absence of qualitative and quantitative results from empirical application and/or validation makes it difficult to evaluate the potential of proposed solutions with respect to their usability and/or usefulness in relation to industry adoption. Suggestions have been presented to improve the existing situation.","Mahvish Khurum; T. Gorschek; Kent Pettersson","2008","Software Product Lines Conference","10.1007/978-3-642-29578-2_4","14","-","https://doi.org/10.1007/978-3-642-29578-2_4","","-","14","Include"
"Melhorando o Processo de Engenharia de Requisitos em Empresas de Produtos de Software - Um Estudo de Caso","-","Virgínia Heimann; C. Alves","2008","Conferencia Iberoamericana de Software Engineering","10.5151/cbgdp2019-66","-","-","https://doi.org/10.5151/cbgdp2019-66","","-","14","Include"
"Technology Transfer in Public University-Industry Cooperation Programmes. Proposal of a Model based on empirical evidence.","Technology transfer has been defined as goal-orientated intentional interaction between two or more social entities during which the stock of technological knowledge remains stable or is increased through the transfer of one or more components of the technology. One of the recognised problems in the innovation and technology management in Spain is related to the transfer of technology and knowledge between university and industry. The challenges faced by public innovation policies are correlated to an improvement in the transfer of knowledge and technology from universities and research centres to industry; hence the fact that some European authors have emphasised the need to provide this activity with more visibility and prestige, being this one of the new directions of national and European Union technology policies. The objective of this paper is to contribute to the understanding of the underlying factors in the technology transfer process from universities to industry dealing with robotics and production technologies. It aims to provide answers to a number of questions related to success facilitating factors and barriers which hinder the transfer of technology and its ultimate impact on industry. Furthermore, the paper seeks to construct a model which will explain the differences between both transfer processes: those taking place in either an industry or a university context. The methodology for this research is based on a survey carried out on a sample of public research organisations (universities and R&D centres) and firms participating in two types of projects. The first group corresponds to R&D projects funded by the Interministerial Science and Technology Commission of Spain. These projects were coordinated by universities, with the participation of firms and R&D centres. Second group was composed of projects funded by the Centre for Industrial Technology Development (CDTI). These projects were coordinated by firms, with the participation of universities and R&D centres. The survey, which was completed by 250 organisations, covered a number of aspects related to the attitudes of the participant, questions related to the technology, the barriers encountered, the technology transfer mechanisms and the final impact of the programme. As conclusions, differences between both groups are highlighted. For universities and R&D centres, the relevant variables are therefore the initial exploitation objectives, legal barriers, access to new knowledge, relevance of knowledge acquisition and fulfilment of these objectives. In other words, the aspects relating to knowledge are clear determinants in the project. For firms, the relevant variables are therefore the initial industrial exploitation objectives, the relevance of knowledge acquisition objectives and the fulfilment of objectives related to innovation, the commercial exportation of results, the transfer of technology into patents and licences, engineering activities and risk sharing. In firms group, those aspects related to innovation and the exploitation and transfer of results are shown as determinants in the project. Finally, when considering the barriers or obstacles to fulfilling project objectives, it can be concluded that only the technological aspects are shown to be important and that there is no significant difference between the opinion of firms and universities.","Antonio Hidalgo Nuchera; J. A. Garrigós","2008","International Conference Management Technology","10.1504/ijtpm.2023.10056802","-","-","https://doi.org/10.1504/ijtpm.2023.10056802","","en","17","Include"
"Market-Driven Requirements Engineering Process Model – MDREPM","Research findings in requirements engineering (RE) report that software organizations still struggle in establishing processes that lead to proper requirements handling. This leads to the acknowledgement that the adoption of good requirements engineering practices by industry is still not common. Although some initiatives have been made to spread the use of good practices of bespoke RE, the area of market-driven requirements engineering (MDRE) still lacks a contribution in that direction. MDRE is characterized by strong market and strategic orientation, which contrasts with the customer/development organization relationship of bespoke RE. This poses several challenges to software product organizations, such as the need for aligning development activities with organizational and product strategies. In an attempt to help these organizations to realize the benefits of MDRE, this Master Thesis presents the Market-Driven Requirements Engineering Process Model (MDREPM). MDREPM is both a collection of good practices in MDRE, and an assessment tool for organizations to get a snapshot of the current state of their MDRE practices. The assessment intends to reveal problem areas of organization’s requirements process, which can then be worked upon by introducing good practices described in the model. The thesis describes the motivation for creating MDREPM, both from an academia and industry perspectives. In addition, it describes the process of developing the model, from its creation through to its validation within academia and industry. As the series of three case studies conducted indicate, the MDREPM has been shown to be useful for industry practitioners. A unanimous opinion has been found as to the good coverage it provides of issues related to MDRE, and as to its usefulness for driving improvement efforts in requirements engineering.","Andrigo Gomes; Andreas Pettersson","2007","KTH Publication Database DiVA (KTH Royal Institute of Technology)","10.1007/3-540-33653-2_24","13","-","https://doi.org/10.1007/3-540-33653-2_24","","en","4","Include"
"Engineering Families of Software-Intensive Systems using Features, Goals and Scenarios","Over the last decade, software has become an integral part of many products with which it is not traditionally associated (e.g., automobiles, medical equipment, home appliances, etc.). This has led to problems in many organizations, since it has proved difficult to integrate software engineering processes with other engineering processes. To address the increased complexity and to coordinate their engineering efforts, many organizations working in such domains have therefore introduced systems engineering into their business processes. Systems engineering is an interdisciplinary approach to system development. Teamwork is essential in developing complex systems, and systems engineering orchestrates this process throughout the lifespan of a system. The focus of systems engineering is on defining customer needs and required functionality, documenting requirements, synthesizing a design and validating the system. A problem with the traditional techniques of systems engineering is, however, that they provide inadequate support for achieving high levels of reuse between different projects. In this dissertation, methods and tools with the overall purpose of providing an improved reuse infrastructure for systems engineering artifacts and their resulting detailed design artifacts are proposed. The proposed methods and tools are based on the software product-line approach, a reuse strategy which focuses on families of related systems that address particular market segments. Studies have shown that if an empirical study does not report experiences from that which practitioners consider a “real” situation, results are likely to be ignored. Even though case studies cannot achieve the scientific rigor of formal experiments, case studies can provide enough information to decide if a specific technology will benefit a particular organization. To ensure industry-relevant research results, case studies on real development projects were chosen as the main vehicle for performing research. This dissertation reports experiences from four empirical studies which were performed within the Swedish defense industry. The studies indicate that the proposed methods and tools indeed provide an improved reuse infrastructure, compared to the previously used methods and tools.","M. Eriksson","2007","KTH Publication Database DiVA (KTH Royal Institute of Technology)","10.1007/1-4020-3532-2","4","-","https://doi.org/10.1007/1-4020-3532-2","","en","-","Include"
"Key Elements of the Product Integration Process","The product integration is a particularly critical phase of the software product development process as many problems originating from earlier phases become visible in this phase. Problems in product integration result in delays and rework. One of the measures to decrease the late discovery of problems is the use of development standards and guidelines that define practices to ensure correctness of the product integration. However, even if such standards and reference models exist, they are in not used consistently. One of the reasons is a lack of a proof that they indeed improve the integration process, and even more important, that they are sufficient for performing efficient and correct product integration. The conclusion of the presented research is that the available descriptions in standards and reference models taken one by one are insufficient and must be consolidated to help development organizations improve the product integration process. The research has resulted in a proposed combination of the activities included in the different reference models. This combination has been based on a number of case studies. Through the case studies performed in seven different product development organizations, a relationship between problems that are observed and the failure to follow the recommendations in reference models is identified. The analysis has indicated which practices are necessary, and how other practices support these. The goal with the research is to provide product development organizations with guidelines for how to perform software product integration. One additional finding of the research is the existence of relation between software architecture and the development process. A method for identifying dependencies between evolvement of software architectures and adaptation of integration practices has been demonstrated.","S. Larsson","2007","KTH Publication Database DiVA (KTH Royal Institute of Technology)","10.2514/6.2005-6830","12","-","https://doi.org/10.2514/6.2005-6830","","-","-","Include"
"A MULTI-AGENT LLM PIPELINE FOR COMPLEX REPORT GENERATION FROM MULTIPLE SOURCES WITH HUMAN-IN-THE-LOOP FEEDBACK","<jats:p>Bug reports in open-source projects are often incomplete or low in quality, which reduces maintenance efficiency. To address this issue, we propose AgentReport, a multi-agent pipeline based on large language models (LLMs). AgentReport integrates QLoRA-4bit lightweight fine-tuning, CTQRS (Completeness, Traceability, Quantifiability, Reproducibility, Specificity) structured prompting, Chain-of-Thought reasoning, and one-shot exemplar within seven modules: Data, Prompt, Fine-tuning, Generation, Evaluation, Reporting, and Controller. Using 3966 summary–report pairs from Bugzilla, AgentReport achieved 80.5% in CTQRS, 84.6% in ROUGE-1 Recall, 56.8% in ROUGE-1 F1, and 86.4% in Sentence-BERT (SBERT). Compared with the baseline (77.0% CTQRS, 61.0% ROUGE-1 Recall, 85.0% SBERT), AgentReport improved CTQRS by 3.5 percentage points, Recall by 23.6 points, and SBERT by 1.4 points. The inclusion of F1 complemented Recall-only evaluation, offering a balanced framework that covers structural completeness (CTQRS), lexical coverage and precision (ROUGE-1 Recall/F1), and semantic consistency (SBERT). This modular design enables consistent experimentation and flexible scaling, providing practical evidence that multi-agent LLM pipelines can generate higher-quality bug reports for software maintenance.</jats:p>","Pernilla Arnoldsson; Azadeh Karimi; Wasif Afzal; Eduard Paul Enoiu; Eva Frid; Avfallsbyrån; AB Mälardalen","2025","Applied Sciences","10.3390/app152211931","-","-","https://doi.org/10.3390/app152211931","","en","-","Include"
"POLITECNICO DI TORINO Repository ISTITUZIONALE Towards a hybrid testing process unifying exploratory testing and scripted testing /","<jats:title>SUMMARY</jats:title><jats:sec><jats:label /><jats:p>Given the current state of the art in research, practitioners are faced with the challenge of choosing scripted testing (ST) or exploratory testing (ET). This study aims at systematically incorporating strengths of ET and ST in a hybrid testing process to overcome the weaknesses of each. We utilized systematic review and practitioner interviews to identify strengths and weaknesses of ET and ST. Strengths of ET were mapped to weaknesses of ST and vice versa. Noblit and Hare's lines‐of‐argument method was used for data analysis. The results of the mapping were used as input to codesign a hybrid process with experienced practitioners. We found a clear need to create a hybrid process as follows: (i) both ST and ET provide strengths and weaknesses, and these depend on some particular conditions, which prevents preference of one approach to another; and (ii) the mapping showed that it is possible to address the weaknesses in one process by the strengths of the other in a hybrid form. With the input from literature and industry experts, a flexible and iterative hybrid process was designed. Practitioners can clearly benefit from using a hybrid process given the mapping of advantages and disadvantages. Copyright © 2013 John Wiley &amp; Sons, Ltd.</jats:p></jats:sec>","S. M. A. Shah; Cigdem; Gencel; U. Alvi","2013","Journal of Software: Evolution and Process","10.1002/smr.1621","24","-","https://doi.org/10.1002/smr.1621","","en","31","Include"
"Penerapan CMMI Roadmaps dalam","<jats:p>Video games and animation are two elements that are difficult to separate. Since the development of the video game industry, many games have been created using either two-dimensional or three- dimensional animation techniques. Animation certainly plays a crucial role in making games engaging. Generally, animation is more prominently used in video games of the RPG (Role-Playing Game) genre. It not only delights gamers with visually captivating graphics but also contributes to the storyline and character development. Therefore, various observations and analyses of animation and visuals in video games have been conducted. For example, examining the animation used in the games being observed. Various RPG video games utilize two-dimensional, three-dimensional, or a combination of both animations, providing gamers with a new experience through stunning graphics. Thus, the combination of animation and video games can entertain and inspire many people.</jats:p>","dan Karmilasari","2025","Anima Rupa","10.59997/animarupa.v2i2.5513","-","-","https://doi.org/10.59997/animarupa.v2i2.5513","","-","10","Include"
"AUTOMATING REGRESSION TESTING IN A DOMAIN-SPECIFIC SAAS SETTING","-","Oskar Renefalk; W. Afzal; Eduard Paul Enoiu","2006","SpaceOps 2006 Conference","10.2514/6.2006-5704","-","-","https://doi.org/10.2514/6.2006-5704","","-","-","Include"
"Technology transfer model oriented to industry 4.0: proposal and application in the food industry","<jats:p>Goal: This study aimed to propose a Technology Transfer Model oriented to Industry 4.0 (TTM4.0).
Design/methodology/approach. Initially, a systematic literature review was conducted to identify existing gaps in Technology Transfer models: Another focus of the review was to determine the requirements for technological implementations in Industry 4.0. Thus, a specific TT model was built. Then, the model was validated through case studies in Brazilian companies (slaughterhouses). The methods employed to measure data and support decisions in the context of TT4.0 were AHP, Likert scale, and Fuzzy-TOPSIS.
Results: Focusing on similar results between Companies A and B, thinking about adopting Industry 4.0, the central strategic needs were product quality, reducing human error, and reducing waste. Among the main factors inhibiting the maximum interest and availability of Industry 4.0 for both companies were high investment, lack of knowledge (procedures or in general), and uncertainties in results. Results indicate Big Data Analytics and artificial intelligence technologies.
Originality/value: The Poultry Industry strengthens the economy and significantly impacts the country's socioeconomic indices. Despite this, the sector has a low level of technological maturity compared to others. Regarding the TTM4.0, while other models start by recognizing opportunities and then select technologies in the market, this model prioritizes phases of organizational self-knowledge for decision-making support. A primary difference between a maturity model and a Technology Transfer model is in their scope, with the latter being broader. It encompasses technology definition, implementation, and management, rather than being limited to diagnosis.</jats:p>","Vander Luiz da Silva¹; J. Kovaleski; Regina Negri Pagani¹; Myller Augusto; Santos Gomes¹","2024","Brazilian Journal of Operations &amp; Production Management","10.14488/bjopm.1777.2024","-","-","https://doi.org/10.14488/bjopm.1777.2024","","-","-","Include"
"Enhancing security, privacy, and usability in social robots: A software development framework","The field of social robotics is witnessing a transformative shift in public interaction and service provision with the advent of Social Robots in Public Spaces (SRPS). However, this progress brings forth significant software security challenges. Developers and stakeholders struggle with designing secure SRPS software without specific standards and frameworks. Existing Secure Software Development Life Cycles fall short in addressing the intricate security needs of SRPS, often prioritizing functionality over security. Integrating various technologies within SRPS and the dynamic nature of public spaces compounds the challenge of ensuring security and user acceptance. To bridge this gap, this study proposes SecuRoPS, a framework designed specifically to address the unique security, safety, and usability requirements of SRPS throughout the software development lifecycle by emphasizing stakeholder engagement, regulatory compliance, and continuous iterative improvements. Built on a robust technology transfer model, the framework is validated through expert interviews, real-world use cases, and laboratory testing, ensuring practical applicability and adaptability to evolving threats. This iterative framework aims to guide various stakeholders, including software developers, organizations, researchers, and end-users, fostering wider acceptance and facilitating the safe integration of social robots into everyday life. • The SecuRoPS framework integrates security, usability, and trust in social robot software. • Empirical validation ensures real-world applicability through expert reviews and pilot studies. • Aligns with GDPR, ISO, and NIST standards for legal and ethical security compliance. • Provides dynamic threat modelling and iterative risk assessment for SRPS security. • Outperforms existing ROS security tools by incorporating stakeholder-driven refinements.","Samson O. Oruma; Mary Sánchez‐Gordón; Vasileios Gkioulos","2025","Computer Standards & Interfaces","10.1016/j.csi.2025.104052","2","true","https://doi.org/10.1016/j.csi.2025.104052","Usability; Computer science; Pluralistic walkthrough; Internet privacy; Computer security; Human–computer interaction; World Wide Web","en","-","Include"
"International Journal of Information Management","-","Stefan Schneider; R. Torkar; T. Gorschek","2005","International Journal of Information Management","10.1016/j.ijinfomgt.2005.10.001","1196","-","https://doi.org/10.1016/j.ijinfomgt.2005.10.001","","en","2","Include"
"Introduction","-","Claes Wohlin; Per Runeson; Martin Höst; Magnus C. Ohlsson; Björn Regnell; Anders Wesslén","2012","Experimentation in Software Engineering","10.1007/978-3-642-29044-2_1","34","false","https://doi.org/10.1007/978-3-642-29044-2_1","Software development; Social software engineering; Software engineering; Software development process; Computer science; Personal software process; Software; Software deployment; Process (computing); Package development process","en","6","Include"
"Industry-Academy Collaboration in Agile Methodology: a Systematic Literature Review","Industry-Academy Collaborative Research (IAC) in Software Engineering is being applied and developed widely in practice. These collaborative, research practices help both academic and software industry environments. As a way of observing what is being developed in SE, the objective of this article is to present an exploratory and empirical study of IAC practices in the context of Agile Software Development (ASD), exploring and characterizing solutions and practices, the challenges encountered in the application of the IAC and in collaboration. A Systematic Literature Review (SLR) was carried out in the five main academic databases, and snowballing was applied, evaluating/analyzing 8.460 articles, totaling 21 articles approved following the proposed criteria. As a result of the data analysis, 76 good practices and 37 challenges in carrying out the IAC were described. As well, practical collaborative models for the application of the IAC were detailed.","Denis de Gois Marques; Tamara Larissa D. de A. Dallegrave; Luis E. Lima Barbosa; Cleyton Mário de Oliveira Rodrigues; Wylliams Barbosa Santos","2022","2022 17th Iberian Conference on Information Systems and Technologies (CISTI)","10.23919/cisti54924.2022.9820166","14","false","https://doi.org/10.23919/cisti54924.2022.9820166","Agile software development; Systematic review; Best practice; Context (archaeology); Computer science; Exploratory research; Engineering management; Knowledge management; Software; Empirical research","en","-","Include"
"When traceability goes awry: An industrial experience report","The concept of traceability between artifacts is considered an enabler for software project success. This concept has received plenty of attention from the research community and is by many perceived to always be available in an industrial setting. In this industry-academia collaborative project, a team of researchers, supported by testing practitioners from a large telecommunication company, sought to investigate the partner company’s issues related to software quality. However, it was soon identified that the fundamental traceability links between requirements and test cases were missing. This lack of traceability impeded the implementation of a solution to help the company deal with its quality issues. In this experience report, we discuss lessons learned about the practical value of creating and maintaining traceability links in complex industrial settings and provide a cautionary tale for researchers.","Davide Fucci; Emil Alégroth; Thomas Axelsson","2022","Journal of Systems and Software","10.1016/j.jss.2022.111389","11","true","https://doi.org/10.1016/j.jss.2022.111389","Traceability; Enabling; Quality (philosophy); Requirements traceability; Test (biology); Engineering; Engineering management; Software; Process management; Knowledge management","en","-","Include"
"Empirical software engineering research with industry: top 10 challenges","Abstract—Software engineering research can be done in many ways, in particular it can be done in different ways when it comes to working with industry. This paper presents a list of top 10 challenges to work with industry based on our experience from working with industry in a very close collaboration with continuous exchange of knowledge and information. The top 10 list is based on a large number of research projects and empirical studies conducted with industrial research partners since 1983. It is concluded that close collaboration is a long-term undertaking and a large investment. The importance of addressing the top 10 challenges is stressed, since they form the basis for a long-term sustainable and successful collaboration between industry and academia. Index Terms—Industry collaboration, empirical studies, industry challenges. I.","Claes Wohlin","2013","-","10.5555/2662528.2662542","40","true","https://doi.org/10.5555/2662528.2662542","Empirical research; Work (physics); Investment (military); Engineering management; Software; Industry 4.0; Term (time); Computer science; Manufacturing; Knowledge management","en","-","Include"
