DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1007/978-3-031-72107-6_7,Goal-Oriented Modeling of Safety-Critical Systems,"Moniky Ribeiro, Jaelson Castro, Maria Lencastre",(missing journal),2024,(missing abstract),281794067,0,21,,a
10.1007/978-3-031-71769-7_9,Experiences in Using the V-Model as a Framework for Applied Doctoral Research,"Rodrigo Falcão, Andreas Jedlitschka, Frank Elberzhager, Dieter Rombach",(missing journal),2024,(missing abstract),282583215,0,16,,a
10.1109/re.2013.6636751,A little rebellion now and then is a good thing: Views on the requirements engineering conference,T. Gorschek,2013 21st IEEE International Requirements Engineering Conference (RE),2013,"A little rebellion now and then is a good thing. This short position statement describes my views on some of the challenges associated with many conferences, the Requirements Engineering Conference being among them. The main concepts are; the goals, as well as criteria for paper selection for the conference should be defined explicitly, and shared with the community. Industry involvement in the conference should be increased, but the focus of all tracks should be quality - what constitutes quality however needs to be defined and agreed on. Industrial validation of research results have to be more than an intention. Last but not least, how papers are presented and discussed needs to change, focusing on quality over quantity.",4918480,0,7,,a
10.1002/smr.2668,Context factors perceived important when looking for similar experiences in decision-making for software components: An interview study,"Efi Papatheocharous, C. Wohlin, Deepika Badampudi, Jan Carlson, Krzysztof Wnuk",J. Softw. Evol. Process.,2024,"During software evolution, decisions related to components' origin or source significantly impact the quality properties of the product and development metrics such as cost, time to market, ease of maintenance, and further evolution. Thus, such decisions should ideally be supported by evidence, i.e., using previous experiences and information from different sources, even own previous experiences. A hindering factor to such reuse of previous experiences is that these decisions are highly context‐dependent and it is difficult to identify when previous experiences come from sufficiently similar contexts to be useful in a current setting. Conversely, when documenting a decision (as a decision experience), it is difficult to know which context factors will be most beneficial when reusing the experience in the future. An interview study is performed to identify a list of context factors that are perceived to be most important by practitioners when using experiences to support decision‐making for component sourcing, using a specific scenario with alternative sources of experiences. We observed that the further away (from a company or an interviewee) the experience evidence is, as is the case for online experiences, the more context factors are perceived as important by practitioners to make use of the experience. Furthermore, we discuss and identify further research to make this type of decision‐making more evidence‐based.",286947025,0,45,,
10.1007/978-3-031-89063-5_44,AI-Powered Semantic Search for Historical Documentation: A Collaborative Research with Hitachi Energy,"Ingrid Hansson, Eva Wiklund, Alessio Bucaioni, Luciana Provenzano",Advances in intelligent systems and computing,2025,(missing abstract),287423999,0,12,,
10.1109/scse65633.2025.11031015,Co-Creating Industry-Ready Software Engineering Graduates: Bridging the Academia-Industry Gap through Agile and Prosumer-Based Learning,"Chalani Wimalasooriya, Dilani Wickramaarachchi",International Conference on Soft Computing and Software Engineering,2025,"The persistent skill gap between academia and the software industry has highlighted the need for innovative approaches to ensure academic curricula meet the demands of both the software and educational sectors. This study investigates the potential of prosumer dynamics, agile practices, and natural learning theories in bridging this gap. Using a qualitative methodology, data were collected through semi-structured interviews with academic professionals and industry experts, followed by thematic analysis. The study proposes actionable guidelines emphasizing hands-on learning, industry collaboration, and experiential education. Validation through a pilot study demonstrated significant improvements in student performance using these strategies. This research offers practical solutions for fostering co-creation between academia and industry, contributing to the development of industry-ready graduates and enhancing educational relevance.",288203559,0,21,,
(missing DOI),An Empirically Based Theory for Open Software Engineering Tools,Hussan Munir,(missing journal),2018,"Many companies and developers from OSS communities create open tools collaboratively in which software developers improve upon the code and share the changes within the community. Open tools (e.g., Jenkins, Gerrit, and Git) offer features or performance benefits that surpass their commercial counterparts in the core product development. Participation in OSS tools communities greatly dismantled the closed innovation model and lured organizations towards Open Innovation (OI). Harnessing the external knowledge that OI offers, requires better understanding regarding what to develop internally and what to acquire from outside the organization, how to cooperate with potential competitors, and when to conceal or reveal code while working with OSS communities. The aim of this thesis is to investigate how software-intensive organizations utilize the external and internal knowledge from OSS tools communities using Open Innovation to improve their core product development. First, this aim was achieved by exploring and reporting the existing evidence of OI in software engineering. Second, by providing a solution for software-intensive organizations regarding how to choose the right level of openness while working with OSS tools communities. Finally, we validated the proposed solution in multiple organizations. The thesis followed an empirical approach by conducting a systematic mapping study, case study, design science based contribution acceptance model, theory creation and validation of the theory. First, we conducted a systematic mapping study to synthesize the existing evidence on OI in software engineering and identified the research gaps. Second, we conducted an exploratory case study at Sony Mobile to explore how a software organization uses OSS tools communities to facilitate its core product development. Third, we proposed a theory of openness for organizations which provides guidelines regarding how to work with OSS tools communities. Fourth, we presented a contribution acceptance model and metamodel to assist strategic product planning in what to develop internally and what to share as OSS in the proprietary products.. Finally, we validated the proposed theory of openness for tools in two automotive companies by conducting focusgroups. (Less)",119858490,0,213,,a
(missing DOI),Mobile cross-platform development in fragmentized environments,Daniel Andreas Ravnestad Huus,(missing journal),2015,(missing abstract),116734267,0,7,,
10.1145/3711919.3728680,QUPER-MAn: Benchmark-Guided Target Setting for Maintainability Requirements,"Markus Borg, Martin Larsson, Philip Breid, Nadim Hagatulah",Proceedings of the 1st International Workshop on Responsible Software Engineering,2025,"Maintainable source code is essential for sustainable development. Yet, many studies show that maintainability often receives less attention than it deserves. We argue that requirements engineering can help close this gap by fostering discussions and setting appropriate targets in a responsible manner. In this preliminary work, we explore industry practices related to requirements engineering for maintainability. Our findings confirm previous studies: maintainability remains a second-class quality concern. Explicit requirements often make sweeping references to coding conventions. Tools providing maintainability proxies are common but typically only used in implicit requirements related to engineering practices. To address this, we propose QUPER-MAn, a maintainability adaption of the QUPER model, originally developed for performance requirements. Developed using a design science approach, QUPER-MAn integrates maintainability benchmarks and supports target setting. We posit that it can shift maintainability from an overlooked development consequence to an actively managed goal driven by informed and responsible engineering decisions.",288401421,0,35,,
(missing DOI),Measuring Cost Avoidance Through Software Reuse A model to measure costs avoided through software reuse and guidelines to increase profits through software reuse,Mohsin Irshad,(missing journal),2011,"Context. Software Reuse is considered as silver-bullet for software development. However, measuring benefits of software reuse is difficult and cumbersome task because of varying number of factors involved in it. Different reuse cost models already exist in literature which measure various different attributes of software reuse. Mainly these models are used for calculating return over investment or cost-benefit analysis. Objectives.We have investigated that very few cost economic models have been proposed for measuring costs avoidance,degree of empirical validation, assumptions, types of artifacts they can measure and whether they provide guidelines on collection of metrics for measuring reuse benefits. Methods.In this research, a systematic review was conducted. Based on the results of systematic review, a model was proposed which can measure cost avoided by reuse of every kind of artifact. In a systematic all major article sources were used. Studies were selected after reading titles and abstracts. Three cost avoidance models were found and an analysis of these models was performed. Based on the analysis, a new model was proposed to fill the gap left by these studies. Results. New model measures every kind of reuse artifact and provides guidelines on how and what to measure in order to calculate reuse benefits. This model was then validated in the industry and technology was transferred to the industry for future usage. Guidelines for improved savings were developed. Conclusions. We conclude that many models are related to each other and use similar techniques to measure the cost avoidance however they can not measure all kinds of reuse artifacts. New model performed well in industry. However, we found that the new model should accommodate maintenance costs since these are major savings by software reuse. Moreover, we conclude that there is a need for further validation of guidelines and model in industry.",231905166,0,66,,
10.1007/978-3-032-04190-6_6,Define-ML: An Approach to Ideate Machine Learning-Enabled Systems,"Silvio Viana Alonso, Antônio Pedro Santos Alves, Lucas Romão, Hélio Lopes, Marcos Kalinowski",Lecture notes in computer science,2025,(missing abstract),290690341,0,13,,
10.1109/icca65672.2025.11129770,An Advanced Process Control Application Framework: Development and Test-Bench Validation,"V. Vansovits, E. Petlenkov, A. Tepljakov, K. Vassiljeva",2025 IEEE 19th International Conference on Control & Automation (ICCA),2025,"In this paper, we present a software framework implementing Model Predictive Control (MPC), a widely adopted method in industrial automation. Designed for versatility, it operates with a range of target platforms-such as programmable logic controllers and distributed control systems. Notably, beyond its core MPC functionality, the framework supports multiple real-time simulation models, positioning it not merely as a conventional controller but also as a foundational digital twin for industrial processes. This capability facilitates a seamless transition from academic research to real-world application-an area that often proves challenging due to the gap between laboratory settings and practical industry requirements. The experimental validation on a laboratory test bench demonstrates the effectiveness of the proposed solution, underscoring its role as a bridge between academic developments and industrial implementation.",291133357,0,37,,
(missing DOI),Evaluating and Improving Risk Analysis Methods for Critical Systems,Sardar Muhammad Sulaman,(missing journal),2019,"At the same time as our dependence on IT systems increases, the number of reports of problems caused by failures of critical IT systems has also increased. Today, almost every societal system or service, e.g., water supply, power supply, transportation, depends on IT systems, and failures of these systems have serious and negative effects on society. In general, public organizations are responsible for delivering these services to society. Risk analysis is an important activity for the development and operation of critical IT systems, but the increased complexity and size of critical systems put additional requirements on the effectiveness of risk analysis methods. Even if a number of methods for risk analysis of technical systems exist, the failure behavior of information systems is typically very different from mechanical systems. Therefore, risk analysis of IT systems requires different risk analysis techniques, or at least adaptations of traditional approaches. The research objective of this thesis is to improve the analysis process of risks pertaining to critical IT systems, which is addressed in the following three ways. First, by understanding current literature and practices related to risk analysis of IT systems, then by evaluating and comparing existing risk analysis methods, and by suggesting improvements in the risk analysis process and by developing new effective and efficient risk analysis methods to analyze IT systems. To understand current risk analysis methods and practices we carried out a systematic mapping study. The study found only few empirical research papers on the evaluation of existing risk analysis methods. The results of the study suggest to empirically investigate risk analysis methods for analyzing IT systems to conclude which methods are more effective than others. Then, we carried out a semi-structured interview study to investigate several factors regarding current practices and existing challenges of risk analysis and management, e.g., its importance, identification of critical resources, involvement of different stakeholders, used methods, and follow-up analysis. To evaluate and compare the effectiveness of risk analysis methods we carried out a controlled experiment. In that study, we evaluated the effectiveness of risk analysis methods by counting the number of relevant and non-relevant risks identified by the experiment participants. The difficulty level of risk analysis methods and the experiment participants’ confidence about the identified risks were also investigated. Then, we carried out a case study to evaluate the effectiveness and efficiency of existing risk analysis methods, Failure Mode and Effect Analysis (FMEA) and System Theoretic Process Analysis (STPA). The case study investigates the effectiveness of the methods by performing a comparison of how a hazard analysis is conducted for the same system. It also evaluates the analysis process of risk analysis methods by using a set of qualitative criteria, derived from the Technology Acceptance Model (TAM). After this, another case study was carried out to evaluate and assess the resilience of critical IT systems and networks by applying a simulation method. A hybrid modeling approach was used which considers the technical network, represented using graph theory, as well as the repair system, represented by a queuing model. To improve the risk analysis process, this thesis also presents a new risk analysis method, Perspective Based Risk Analysis (PBRA), that uses different perspectives while analyzing IT systems. A perspective is a point of view or a specific role adopted by risk analyst while doing risk analysis, i.e., system engineer, system tester, or system user. Based on the findings, we conclude that the use of different perspectives improves effectiveness of risk analysis process. Then, to improve the risk analysis process we carried out a data mining study to save historical information about IT incidents to be used later for risk analysis. It could be an important aid in the process of building a database of occurred IT incidents that later can be used as an input to improve the risk analysis process. Finally, based on the findings of the studies included in this thesis a list of suggestions is presented to improve the risk analysis process. This list of potential suggestions was evaluated in a focus group meeting. The suggestions are for example, risk analysis awareness and education, defining clear roles and responsibilities, easy-to-use and adapt risk analysis methods, dealing with subjectivity, carry out risk analysis as early as possible and finally using historical risk data to improve the risk analysis process. Based on the findings it can be concluded that these suggestions are important and useful for risk practitioners to improve the risk analysis process.The presented research work in this thesis provides research about methods to improve the risk analysis and management practices. Moreover, the presented work in this thesis is based on solid empirical studies. (Less)",222725222,0,126,,a
10.1007/978-3-642-29044-2_7,Scoping,"Claes Wohlin, Per Runeson, Martin Höst, Magnus C. Ohlsson, Björn Regnell, Anders Wesslén",Springer eBooks,2012,(missing abstract),33558224,0,84,,a
10.1109/rew66121.2025.00088,Iterative Development of a Semi-Structured Interview Guide to Explore Clinicians’ Experiences with Connected Mental Health,"Shweta Premanandan, Sofia Ouhbi, Magdalena Stadin, C. Blease, Å. Cajander, M. Hägglund",2025 IEEE 33rd International Requirements Engineering Conference Workshops (REW),2025,"Understanding how connected mental health (CMH) tools affect the work environment of mental health clinicians requires carefully designed qualitative inquiry. This paper presents an experience report detailing the iterative development of a semi-structured interview guide used to explore clinicians’ experiences with CMH. The process involved internal workshops, feedback from experts, and pilot testing. Each stage contributed to refining the guide’s clarity, contextual relevance, and alignment with the study’s objectives. The final guide comprised 9 screening questions, 12 background questions, and 10 main interview questions, which were reduced and refined from an initial set of 21 interview questions across three thematic areas; pilot feedback led to revisions in the form of more concrete prompts and clarified language. While semi-structured interviews are widely used in health technology research, the development process is often underreported. By presenting our iterative design process, we highlight how interview guide development can be conceived, validated, and refined to enhance methodological rigor. This paper offers practical insights for researchers conducting qualitative studies in healthcare and technology settings, particularly those working on eliciting perceptions and experiences with CMH.",291838704,0,21,,
10.1007/978-3-642-29044-2_11,Presentation and Package,"Claes Wohlin, Per Runeson, Martin Höst, Magnus C. Ohlsson, Björn Regnell, Anders Wesslén",(missing journal),2012,"When an experiment is completed, the findings may be presented for different audiences, as defined in Fig. 11.1. This could, for example, be done in a paper for a conference or a journal, a report for decision-makers, a package for replication of the experiment, or as educational material. The packaging could also be done within companies to improve and understand different processes. In this case, it is appropriate to store the experiences in an experience base according to the concepts discussed by Basili et al. [16].",34625631,0,214,,
10.1007/978-3-319-54906-4_7,Government Strategies Towards IP Management,"Ignacio De Leon, Jose Fernandez Donoso",(missing journal),2017,"Two Brazilian stories highlight why proper IP management is important for firms to develop a competitive advantage supported on a better use of the IP institutions. The first one involves the licensing of biodegradable chemical technology developed at the Chemistry Institute of Universidad de Campinas (Brazil) successfully licensed to Contech in 2007 by its tech transfer office, Agencia de Innovacion Inova Unicamp. The patented technology contributed decisively to ensuring Contech’s leadership in the market by giving her time savings, as the production of paper could go on without the need to stop the machine for maintenance. The mechanical system applied biodegradable chemicals for pulp and paper machinery that did not hold up the production process. In return, the licensing agreement increased Inova’s budget, in a win-win situation.",36298596,0,13,,a
10.1002/9781118181034.refs,References,(missing authors),(missing journal),2012,(missing abstract),116812132,0,117,,
(missing DOI),Penerapan CMMI Roadmaps dalam,dan Karmilasari,(missing journal),(missing year),"Pengembangan produk perangkat lunak merupakan salah satu faktor penting bagi organisasi untuk menghasilkan layanan produk digital yang berdampak pada digitalisasi proses pengembangannya. Banyak organisasi sistem informasi di Indonesia menghadapi tujuan itu dan berusaha mengevaluasi proses pengembangan perangkat lunak (PPL) dibuktikan dengan pembahasan penelitian tentang topik tingkat kematangan. Dalam penelitian ini dilakukan pada salah satu organisasi perusahaan telekomunikasi Indonesia sebagai penyedia produk digital. Hal ini bertujuan untuk menilai tingkat kematangan proses PPL saat ini sebagai titik awal peningkatan proses pengembangan organisasi untuk menghasilkan kualitas produk terbaik tanpa cacat. Organisasi perlu menilai dan mengevaluasi tingkat kematangan dalam meningkatkan dan kualitas produk serta analisis kematangan dapat digunakan untuk mengungkap kelemahan proses. Hasilnya, organisasi saat ini pada capability level 2 (CL2) atau Managed, sedangkan untuk CL3 belum terpenuhi semua process area dengan pendekatan CMMI Roadmaps sebagai langkah berikutnya untuk mencapai capability level 3 (CL3). Beberapa rekomendasi juga diusulkan untuk meningkatkan sisa process area yang belum memenuhi speci c process.",232149767,0,22,,
10.1145/3524459.3527352,What Can Program Repair Learn From Code Review?,"Madeline Endres, Pemma Reiter, S. Forrest, Westley Weimer",2022 IEEE/ACM International Workshop on Automated Program Repair (APR),2022,"Over the past fifteen years, research on automated program repair has matured, and transitions to industry have begun. However, an impediment to wider adoption is concern over automatically gen-erated patch correctness. A review of 250 program repair research papers suggests that this concern can be addressed by adapting practices from modern code review, such as multiple anonymized reviews and checklists with well-defined terminology, to better evaluate the correctness and acceptability of plausible patches. In this paper, we argue that adopting such practices from modern code review for automated program repair research can increase developer trust, paving the way for wider industrial deployments.",233950355,0,27,,
(missing DOI),Technology Transfer in Public University-Industry Cooperation Programmes. Proposal of a Model based on empirical evidence.,"Antonio Hidalgo Nuchera, José Albors Garrigós",International Conference Management Technology,2008,"Technology transfer has been defined as goal-orientated intentional  interaction between two or more social entities during which the stock of technological  knowledge remains stable or is increased through the transfer of one or more  components of the technology. One of the recognised problems in the innovation and  technology management in Spain is related to the transfer of technology and knowledge  between university and industry. The challenges faced by public innovation policies are  correlated to an improvement in the transfer of knowledge and technology from  universities and research centres to industry; hence the fact that some European authors  have emphasised the need to provide this activity with more visibility and prestige,  being this one of the new directions of national and European Union technology policies.  The objective of this paper is to contribute to the understanding of the underlying  factors in the technology transfer process from universities to industry dealing with  robotics and production technologies. It aims to provide answers to a number of  questions related to success facilitating factors and barriers which hinder the transfer of  technology and its ultimate impact on industry. Furthermore, the paper seeks to  construct a model which will explain the differences between both transfer processes:  those taking place in either an industry or a university context.   The methodology for this research is based on a survey carried out on a sample of  public research organisations (universities and R&D centres) and firms participating in  two types of projects. The first group corresponds to R&D projects funded by the Interministerial Science and Technology Commission of Spain. These projects were  coordinated by universities, with the participation of firms and R&D centres. Second  group was composed of projects funded by the Centre for Industrial Technology  Development (CDTI). These projects were coordinated by firms, with the participation  of universities and R&D centres. The survey, which was completed by 250  organisations, covered a number of aspects related to the attitudes of the participant,  questions related to the technology, the barriers encountered, the technology transfer  mechanisms and the final impact of the programme.  As conclusions, differences between both groups are highlighted. For universities  and R&D centres, the relevant variables are therefore the initial exploitation objectives,  legal barriers, access to new knowledge, relevance of knowledge acquisition and  fulfilment of these objectives. In other words, the aspects relating to knowledge are  clear determinants in the project. For firms, the relevant variables are therefore the  initial industrial exploitation objectives, the relevance of knowledge acquisition  objectives and the fulfilment of objectives related to innovation, the commercial  exportation of results, the transfer of technology into patents and licences, engineering  activities and risk sharing. In firms group, those aspects related to innovation and the  exploitation and transfer of results are shown as determinants in the project. Finally,  when considering the barriers or obstacles to fulfilling project objectives, it can be  concluded that only the technological aspects are shown to be important and that there  is no significant difference between the opinion of firms and universities.",210182471,0,67,,a
(missing DOI),A Technology Transfer Model for Renewable Energy Based Agro-processing Technologies,"S. Ndirangu, C. Kanali, U. Mutwiwa, G. Kituu",(missing journal),2019,"The term technology transfer has been viewed different by different writers and researchers. One wider encompassing view is where Technology Transfer (TT) begins during the development of an innovation, continues through its dissemination, and extends into its early implementation. A distinction is also made between horizontal and vertical transfer. This paper is developed based on technology transfer from vertical integration and from a wider perspective that includes; technology development, dissemination, and adoption. Technology transfer is one of the ingredients for development of technological capabilities of enterprises. Most Small and Medium Enterprises (SMEs) including those using renewable energy and agro-processing technologies lack technological capabilities and require effective technology transfer. Some of potential renewable energy based agro-processing technologies for use by SMEs in Kenya are solar drying and evaporative cooling. The two technologies have not been effectively introduced or adopted due to various technical and socio-economic reasons, and adoption and usage still remain low in Africa. One major challenge to their use is poor transfer efforts. Review of various models show they are diverse in their visualisation of technology transfer, and one need to consider characteristic variation of involved institutions and technologies at each of the stages of development and commercialization. This study has attempted to develop a model for technology transfer that could be used to transfer renewable energy based agro-processing technologies. The study identifies the elements of some models used by selected players in technology transfer of renewable and agro-processing technologies in Kenya. The best elements are incorporated into a consolidated model that also factors other elements from literature review. The formulated technology transfer model has three components; planning component; the technology development; and the dissemination and adoption component. Such a model can be used by diverse organisations that are engaged in technology transfer and is ideal for most renewable energy based agro-processing technologies. GSJ: Volume 7, Issue 5, May 2019 ISSN 2320-9186 249 GSJ© 2019 www.globalscientificjournal.com",235224455,0,17,,
10.1109/icse-c.2017.31,Continuous Management of Design- and Run-Time Artifacts for Self-Adaptive Systems,Rebekka Wohlrab,2017 IEEE/ACM 39th International Conference on Software Engineering Companion (ICSE-C),2017,"With the rise of smart and autonomous systems, self-adaptation plays a significant role in the capabilities of software-intensive systems. When developing and operating self-adaptive systems, a growing amount of information is required. This information forms the basis to systems' evolution and adaptation at run time, but is also used at design time to evolve and maintain the systems. To support development organizations in the future, efficient ways to manage information throughout the systems' lifecycle are needed. However, there is currently a lack of methods to continuously manage artifacts for self-adaptive systems. In our research, we aim to close this gap by developing methods and techniques to manage both design-time and run-time artifacts. We conduct empirical studies to identify practitioners' needs and challenges. Then we develop innovative solutions and technologies and evaluate them in practical scenarios.",205774561,0,10,,a
10.48550/arxiv.2512.12719,Towards AI Agents Supported Research Problem Formulation,"Pereira, Anrafel Fernandes, Baldassarre, Maria Teresa, Mendez, Daniel, Kalinowski, Marcos",arXiv (Cornell University),2025,"Poorly formulated research problems can compromise the practical relevance of Software Engineering studies by not reflecting the complexities of industrial practice. This vision paper explores the use of artificial intelligence agents to support SE researchers during the early stage of a research project, the formulation of the research problem. Based on the Lean Research Inception framework and using a published study on code maintainability in machine learning as a reference, we developed a descriptive evaluation of a scenario illustrating how AI agents, integrated into LRI, can support SE researchers by pre filling problem attributes, aligning stakeholder perspectives, refining research questions, simulating multiperspective assessments, and supporting decision making. The descriptive evaluation of the scenario suggests that AI agent support can enrich collaborative discussions and enhance critical reflection on the value, feasibility, and applicability of the research problem. Although the vision of integrating AI agents into LRI was perceived as promising to support the context aware and practice oriented formulation of research problems, empirical validation is needed to confirm and refine the integration of AI agents into problem formulation.",294529177,0,35,,a
(missing DOI),Understanding and Supporting Knowledge Management in Agile Software Development,Raquel Ouriques,(missing journal),2019,Background. Agile Software Development (ASD) promises agility and flexibility in dealing with uncertainty by prioritizing interaction between people supported by informal communication and knowled ...,52331537,0,193,,a
(missing DOI),An experimental study on combining automated and stochastic test data generation,"Patrick Haverkate, Marufa Binte Mostafa, Francisco Gomes Oliveira, R. Feldt",(missing journal),2020,"Test data plays an important role in improving the quality and effectiveness of test cases and automatic generation of meaningful test data saves a lot of human effort. There are several automatic test data generation approaches; stochastic test data generation is one of them. To investigate the benefits and challenges of using a stochastic test data generation technique, this study presents JuliaTest, an automatic test data generation tool integrating stochastic test data generation framework with the unit testing framework JUnit5. Using JuliaTest two empirical studies were conducted on open-source projects to compare different automatic test generation techniques and to investigate the behavior of JuliaTest in different settings (e.g., varied number of data generated, different generators used). Performed experiments of limited scope showed promising results indicating test data generated by stochastic technique is able to provide better mutation coverage and detect more faults when compared to other existing alternatives. These experiments aims at being used as a baseline for future work with broader scope and setup. Moreover, the study discusses different design choices made during the implementation of the tool. Finally, a number of future research concepts are discussed to open the door for researchers interested in this field. keywords: Test automation, Automatic test data generation, Stochastic test data generation, GödelTest",238460303,0,77,,
(missing DOI),Framework for Analysis of Multi-Party Collaboration-MoDRE-v9,"Yuliyan V. Maksimov, Samuel Fricker",(missing journal),2019,"In recent years, platforms have become important for allowing ecosystems to emerge that allow users to collaborate and create unprecedented forms of innovation. For the platform provider, the ecosystem represents a massive business opportunity if the platform succeeds to make the collaborations among the users value-creating and to facilitate trust. While the requirements flow for evolving existing ecosystems is understood, it is unclear how to analyse an ecosystem that is to be. In this paper, we draw on recent work on collaboration modelling in requirements engineering and propose an integrated framework for the analysis of multi-party collaboration that is to be supported by a platform. Drawing on a real-world case, we describe how the framework is applied and the results that have been obtained with it. The results indicate that the framework was useful to understand the ecosystem context for a planned platform in the domain of artificial intelligence, allowed identification of platform requirements and offered a basis to plan validation.",239109545,0,42,,a
(missing DOI),Melhorando o Processo de Engenharia de Requisitos em Empresas de Produtos de Software - Um Estudo de Caso,"Virgínia Heimann, C. Alves",CIbSE,2008,"Resumo. O desenvolvimento de produtos de software para um amplo mercado consumidor é uma tendência mundial. Atualmente, um número crescente de empresas de software desenvolve produtos visando atender a necessidade de inúmeros clientes, distribuídos geograficamente. Esta forma de desenvolvimento afeta profundamente o processo de engenharia de requisitos. Neste artigo apresentamos uma experiência de transferência tecnológica em engenharia de requisitos com empresas de produtos de software. O estudo de caso na PROCENGE, empresa desenvolvedora de produtos Enterprise Resource Planning é apresentado para discutir as lições aprendidas durante o programa de melhoria em engenharia de requisitos.",239458561,0,4,,
(missing DOI),Inżynieria oprogramowania Wybrane problemy,Jakub Swacha,(missing journal),2013,(missing abstract),203010852,0,25,,
(missing DOI),Experience in engineering of scientific software: The case of an optimization software for oil pipelines,"V. Garousi, E. Abbasi, B. Tekinerdogan",ArXiv,2020,"Development of scientific and engineering software is usually different and could be more challenging than the development of conventional enterprise software. The authors were involved in a technology-transfer project between academia and industry which focused on engineering, development and testing of a software for optimization of pumping energy costs for oil pipelines. Experts with different skillsets (mechanical, power and software engineers) were involved. Given the complex nature of the software (a sophisticated underlying optimization model) and having experts from different fields, there were challenges in various software engineering aspects of the software system (e.g., requirements and testing). We report our observations and experience in addressing those challenges during our technology-transfer project, and aim to add to the existing body of experience and evidence in engineering of scientific and engineering software. We believe that our observations, experience and lessons learnt could be useful for other researchers and practitioners in engineering of other scientific and engineering software systems.",242614717,0,57,,
10.2139/ssrn.4098744,A Method for Identification and Ranking of Requirements Sources,"E. Klotins, V. Boeva, Krzysztof Wnuk, M. Unterkalmsteiner, T. Gorschek, Slinger Jansen",Social Science Research Network,2023,"Requirements engineering (RE) literature acknowledges the importance of early stakeholder identification. The sources of requirements are many and also constantly changing as the market and business constantly change. Identifying and consulting all stakeholders on the market is impractical; thus many companies utilize indirect data sources, e.g. documents and representatives of larger groups of stakeholders. However, companies often collect irrelevant data or develop their products based on the sub-optimal information sources that may lead to missing market opportunities. We propose a collaborative method for identification and selection of data sources. The method consists of four steps and aims to build consensus between different perspectives in an organization. We demonstrate the use of the method with three industrial case studies. We have presented and statically validated the method to support prioritization of stakeholders for MDRE. Our results show that the method can support the identification and selection of data sources in three ways: (1) by providing systematic steps to identify and prioritize data sources for RE, (2) by highlighting and resolving discrepancies between different perspectives in an organization, and (3) by analyzing the underlying rationale for using certain data sources.",243655302,0,85,,a
10.1007/978-3-031-14343-4_18,Introduction of Visual Regression Testing in Collaboration Between Industry and Academia,"Thomas Wetzlmaier, Claus Klammer, Hermann Haslauer",(missing journal),2022,"AbstractCyber-physical systems (CPSs) connect the computer world with the physical world. Increasing scale, complexity, and heterogeneity makes it more and more challenging to test them to guarantee reliability, security, and safety. In this paper we report about a successful industry-academia collaboration to improve an existing hardware-in-the-loop (HIL) test system with visual regression testing capabilities. For this purpose, we tried to follow an existing model for technology transfer from academia to industry and show its applicability in the context of CPSs. In addition, we provide a list of special collaboration challenges that should be considered in this context for successful industry-academia collaboration. And we discuss some key success factors of our collaboration, emphasizing that the CPS’s system and expertise knowledge are of great importance.KeywordsIndustry-academia collaborationCyber-physical systemsHardware-in-the-loop testingTechnology transfer",245128040,0,7,,a
(missing DOI),Experience in engineering of scientific software: The case of an optimization software for oil pipelines.,"Vahid Garousi, Ehsan Abbasi, Bedir Tekinerdogan",arXiv: Software Engineering,2020,"Development of scientific and engineering software is usually different and could be more challenging than the development of conventional enterprise software. The authors were involved in a technology-transfer project between academia and industry which focused on engineering, development and testing of a software for optimization of pumping energy costs for oil pipelines. Experts with different skillsets (mechanical, power and software engineers) were involved. Given the complex nature of the software (a sophisticated underlying optimization model) and having experts from different fields, there were challenges in various software engineering aspects of the software system (e.g., requirements and testing). We report our observations and experience in addressing those challenges during our technology-transfer project, and aim to add to the existing body of experience and evidence in engineering of scientific and engineering software. We believe that our observations, experience and lessons learnt could be useful for other researchers and practitioners in engineering of other scientific and engineering software systems.",55755428,0,32,,a
