title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Supporting Release Planning of Quality Requirements: The Quality Performance Model,,"[{'authorId': '1398211683', 'name': 'Richard Berntsson-Svensson'}]",2011.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/61367d0880fcc5d3ba8533472fffa67121be30c1,False,"{'url': '', 'status': None, 'license': None}",5,76,,['Review'],"['Computer Science', 'Engineering']","{'MAG': '866884631', 'DBLP': 'phd/basesearch/Svensson11a', 'CorpusId': 107236127}",1,Richard Berntsson-Svensson,Review,"MAG:866884631, DBLP:phd/basesearch/Svensson11a, CorpusId:107236127"
Force-Torque Control Methodology for Industrial Robots Applied on Finishing Operations,,"[{'authorId': '3109228', 'name': 'Tomas Kubela'}, {'authorId': '2978973', 'name': 'Ales Pochyly'}, {'authorId': '2549357', 'name': 'V. Singule'}, {'authorId': '97562708', 'name': 'L. Flekal'}]",2011.0,,"{'volume': '', 'pages': '429-437', 'name': ''}",https://www.semanticscholar.org/paper/664942b39c3b34f9071f3da1f65ab20507a0d41f,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-642-23244-2_52?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-642-23244-2_52, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",4,8,,,['Computer Science'],"{'MAG': '1772090', 'DOI': '10.1007/978-3-642-23244-2_52', 'CorpusId': 107976317}",0,"Tomas Kubela, Ales Pochyly, V. Singule, L. Flekal",,"MAG:1772090, DOI:10.1007/978-3-642-23244-2_52, CorpusId:107976317"
"Adopting Free/Libre/Open Source Software Practices, Techniques and Methods for Industrial Use",,"[{'authorId': '2257220817', 'name': 'R. Torkar'}, {'authorId': '2257277691', 'name': 'Pau Minoves'}, {'authorId': '2257278051', 'name': 'Janina Garrigós'}]",2011.0,Journal of the AIS,"{'volume': '12', 'pages': '1', 'name': 'J. Assoc. Inf. Syst.'}",https://www.semanticscholar.org/paper/cc62a993d3956ee986446c34b8986c1e596c78c0,True,"{'url': 'https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1567&context=jais', 'status': 'BRONZE', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.17705/1jais.00252?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.17705/1jais.00252, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",13,52,,['JournalArticle'],"['Computer Science', 'Engineering']","{'DBLP': 'journals/jais/TorkarMG11', 'MAG': '2119370802', 'DOI': '10.17705/1jais.00252', 'CorpusId': 263876322}",2,"R. Torkar, Pau Minoves, Janina Garrigós",JournalArticle,"DBLP:journals/jais/TorkarMG11, MAG:2119370802, DOI:10.17705/1jais.00252, CorpusId:263876322"
"Adopting Free/Libre/Open Source Software Practices, Techniques and Methods for Industrial Use *",,[],2011.0,,,https://www.semanticscholar.org/paper/0394ee1d094c380c3ce7cc0bb143517f7dfc938d,False,"{'url': '', 'status': None, 'license': None}",43,45,,,,{'CorpusId': 251717277},2,,,CorpusId:251717277
Experience driven software process assessment and improvement,,"[{'authorId': '97529166', 'name': 'Martin Ivarsson'}]",2010.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/84733c78eb55423ce7d125d13faacf2e721e7822,False,"{'url': '', 'status': None, 'license': None}",1,247,,,['Engineering'],"{'MAG': '132696291', 'CorpusId': 107384708}",0,Martin Ivarsson,,"MAG:132696291, CorpusId:107384708"
Measuring Cost Avoidance Through Software Reuse,,"[{'authorId': '50344544', 'name': 'Mohsin Irshad'}]",2010.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/d1ed84197d976de384d00f5a2ad2ed87470e3d3c,False,"{'url': '', 'status': None, 'license': None}",2,64,,['Review'],['Engineering'],"{'MAG': '2151930904', 'CorpusId': 110329191}",1,Mohsin Irshad,Review,"MAG:2151930904, CorpusId:110329191"
Requirements traceability state-of-the-art: A systematic review and industry case study,,"[{'authorId': '2148843', 'name': 'R. Torkar'}, {'authorId': '2286088604', 'name': '·. U. A. Raja'}, {'authorId': '1680289', 'name': 'T. Gorschek'}, {'authorId': '2286088806', 'name': '·. K. Kamran'}, {'authorId': '145278906', 'name': 'R. Feldt'}]",2010.0,,,https://www.semanticscholar.org/paper/006c738f047abffe079a2ec8d1d4b9261ba5ee48,False,"{'url': '', 'status': None, 'license': None}",8,92,,['Review'],,{'CorpusId': 17952428},2,"R. Torkar, ·. U. A. Raja, T. Gorschek, ·. K. Kamran, R. Feldt",Review,CorpusId:17952428
Decision support material to incorporate quality requirements technologies: a systematic literature review and industrial interviews,,"[{'authorId': '95223219', 'name': 'P. Saripalli'}]",2010.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/9092ee0d900cd2736fa59070528f09076c3ee5b0,False,"{'url': '', 'status': None, 'license': None}",1,110,,['Review'],['Engineering'],"{'MAG': '379858812', 'CorpusId': 54790423}",0,P. Saripalli,Review,"MAG:379858812, CorpusId:54790423"
The Role of User Guidance in the Industrial Adoption of AUKOTON MDE Approach,,"[{'authorId': '1940112', 'name': 'Jari Rauhamäki'}, {'authorId': '2072480626', 'name': 'Outi Laitinen'}, {'authorId': '1777045', 'name': 'S. Sierla'}, {'authorId': '2193702', 'name': 'S. Kuikka'}]",2010.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/b170c823611ab105b69d4460357841c96f4eb45f,False,"{'url': '', 'status': None, 'license': None}",0,29,,,['Engineering'],"{'MAG': '2184875440', 'CorpusId': 15423663}",0,"Jari Rauhamäki, Outi Laitinen, S. Sierla, S. Kuikka",,"MAG:2184875440, CorpusId:15423663"
The creation of Uni-REPM A universal model for assessing requirements engineering process maturity,,"[{'authorId': '153387562', 'name': 'Thi Than Loan Nguyen'}]",2010.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/6adf5814f61b4f3e535b4c47d8d6b567d9631c13,False,"{'url': '', 'status': None, 'license': None}",5,98,,['Review'],['Engineering'],"{'MAG': '1122692142', 'CorpusId': 106827736}",1,Thi Than Loan Nguyen,Review,"MAG:1122692142, CorpusId:106827736"
Predicting software test effort in iterative development using a dynamic bayesian network,,"[{'authorId': '2148843', 'name': 'R. Torkar'}, {'authorId': '3615644', 'name': 'N. Awan'}, {'authorId': '1388653370', 'name': 'A. Alvi'}, {'authorId': '3184435', 'name': 'W. Afzal'}]",2010.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/40cc9147b2cbd602efb46a6b4e017bd2e9da0106,False,"{'url': '', 'status': None, 'license': None}",17,80,,,['Computer Science'],"{'MAG': '1481954967', 'CorpusId': 14536063}",1,"R. Torkar, N. Awan, A. Alvi, W. Afzal",,"MAG:1481954967, CorpusId:14536063"
A Lightweight Innovation Process for Software-Intensive Product Development,,"[{'authorId': '1680289', 'name': 'T. Gorschek'}, {'authorId': '2893981', 'name': 'Samuel Fricker'}, {'authorId': '32872503', 'name': 'Kenneth Palm'}, {'authorId': '2102923263', 'name': 'Steven Kunsman'}]",2010.0,IEEE Software,"{'volume': '27', 'pages': '37-45', 'name': 'IEEE Software'}",https://www.semanticscholar.org/paper/050a6f2f328bbdb423bab321795955803f042d6b,True,"{'url': 'https://www.zora.uzh.ch/id/eprint/43240/1/Gorschek_lwInnoProc_2010.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/MS.2009.164?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/MS.2009.164, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",56,18,,['JournalArticle'],"['Engineering', 'Computer Science']","{'MAG': '2144006202', 'DBLP': 'journals/software/GorschekFPK10', 'DOI': '10.1109/MS.2009.164', 'CorpusId': 18252601}",1,"T. Gorschek, Samuel Fricker, Kenneth Palm, Steven Kunsman",JournalArticle,"MAG:2144006202, DBLP:journals/software/GorschekFPK10, DOI:10.1109/MS.2009.164, CorpusId:18252601"
Systematic Mapping of Value-based Software Engineering : A Systematic Review of Value-based Requirements Engineering,,"[{'authorId': '96283704', 'name': 'Naseer Jan'}, {'authorId': '2288893582', 'name': 'M. Ibrar'}]",2010.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/6edc2eb13934262629eb8443c99f38368fd45508,False,"{'url': '', 'status': None, 'license': None}",12,145,,['Review'],['Engineering'],"{'MAG': '1168404313', 'CorpusId': 106650219}",2,"Naseer Jan, M. Ibrar",Review,"MAG:1168404313, CorpusId:106650219"
Strategic Decision Support for Software Intensive Product Management,,"[{'authorId': '1916594', 'name': 'Mahvish Khurum'}]",2009.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/8841cad16809898bb5a5b1c68966ab26861d33eb,False,"{'url': '', 'status': None, 'license': None}",2,60,,['Review'],['Engineering'],"{'MAG': '935472287', 'CorpusId': 107112458}",0,Mahvish Khurum,Review,"MAG:935472287, CorpusId:107112458"
Systematic Review of Solutions Proposed for Product Line Economics,,"[{'authorId': '1916594', 'name': 'Mahvish Khurum'}, {'authorId': '1680289', 'name': 'T. Gorschek'}, {'authorId': '40256231', 'name': 'Kent Pettersson'}]",2008.0,Software Product Lines Conference,{'pages': '277-284'},https://www.semanticscholar.org/paper/872b2db0699689124a66896fcab362ee4b6b5422,False,"{'url': '', 'status': None, 'license': None}",14,43,,"['JournalArticle', 'Review']","['Engineering', 'Computer Science']","{'MAG': '1589662347', 'DBLP': 'conf/splc/KhurumGP08', 'CorpusId': 6067460}",0,"Mahvish Khurum, T. Gorschek, Kent Pettersson","JournalArticle, Review","MAG:1589662347, DBLP:conf/splc/KhurumGP08, CorpusId:6067460"
Melhorando o Processo de Engenharia de Requisitos em Empresas de Produtos de Software - Um Estudo de Caso,,"[{'authorId': '2076331921', 'name': 'Virgínia Heimann'}, {'authorId': '2053407327', 'name': 'C. Alves'}]",2008.0,Conferencia Iberoamericana de Software Engineering,{'pages': '333-338'},https://www.semanticscholar.org/paper/543687e65c58b31fd2508418946fe39c12b11c5b,False,"{'url': '', 'status': None, 'license': None}",0,5,,['JournalArticle'],"['Engineering', 'Computer Science']","{'MAG': '305063656', 'DBLP': 'conf/cibse/HeimannA08', 'CorpusId': 28017823}",0,"Virgínia Heimann, C. Alves",JournalArticle,"MAG:305063656, DBLP:conf/cibse/HeimannA08, CorpusId:28017823"
Technology Transfer in Public University-Industry Cooperation Programmes. Proposal of a Model based on empirical evidence.,,"[{'authorId': '96534187', 'name': 'Antonio Hidalgo Nuchera'}, {'authorId': '2058455945', 'name': 'J. A. Garrigós'}]",2008.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/2a76b1cb34efd7d38aee2a2d9b28f335dba37d0b,False,"{'url': '', 'status': None, 'license': None}",0,59,,['Review'],['Engineering'],"{'MAG': '71247409', 'CorpusId': 59469130}",0,"Antonio Hidalgo Nuchera, J. A. Garrigós",Review,"MAG:71247409, CorpusId:59469130"
Market-Driven Requirements Engineering Process Model – MDREPM,,"[{'authorId': '49650558', 'name': 'Andrigo Gomes'}, {'authorId': '2060279993', 'name': 'Andreas Pettersson'}]",2007.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/810317d1557e9abae935f0614af6f15639db0031,False,"{'url': '', 'status': None, 'license': None}",13,74,,,['Engineering'],"{'MAG': '1569669190', 'CorpusId': 264147802}",0,"Andrigo Gomes, Andreas Pettersson",,"MAG:1569669190, CorpusId:264147802"
"Engineering Families of Software-Intensive Systems using Features, Goals and Scenarios",,"[{'authorId': '152511040', 'name': 'M. Eriksson'}]",2007.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/264f064cf73a59f4b48de795131c45a7f617307f,False,"{'url': '', 'status': None, 'license': None}",4,106,,,"['Computer Science', 'Engineering']","{'MAG': '2146095857', 'DBLP': 'phd/se/Eriksson07', 'CorpusId': 16003294}",0,M. Eriksson,,"MAG:2146095857, DBLP:phd/se/Eriksson07, CorpusId:16003294"
Key Elements of the Product Integration Process,,"[{'authorId': '50707562', 'name': 'S. Larsson'}]",2007.0,,,https://www.semanticscholar.org/paper/067fbc82021c6ae5a1db84561651dad54abafee1,False,"{'url': '', 'status': None, 'license': None}",12,30,,,,{'CorpusId': 13408734},4,S. Larsson,,CorpusId:13408734
A MULTI-AGENT LLM PIPELINE FOR COMPLEX REPORT GENERATION FROM MULTIPLE SOURCES WITH HUMAN-IN-THE-LOOP FEEDBACK,,"[{'authorId': '2405726210', 'name': 'Pernilla Arnoldsson'}, {'authorId': '21740641', 'name': 'Azadeh Karimi'}, {'authorId': '2274881541', 'name': 'Wasif Afzal'}, {'authorId': '1693700', 'name': 'Eduard Paul Enoiu'}, {'authorId': '2405685467', 'name': 'Eva Frid'}, {'authorId': '2405685465', 'name': 'Avfallsbyrån'}, {'authorId': '2405685192', 'name': 'AB Mälardalen'}]",,,,https://www.semanticscholar.org/paper/f8be55671aaf71bc52c8e88c167888ddc8ae76b0,False,"{'url': '', 'status': None, 'license': None}",0,53,,,,{'CorpusId': 284884624},0,"Pernilla Arnoldsson, Azadeh Karimi, Wasif Afzal, Eduard Paul Enoiu, Eva Frid, Avfallsbyrån, AB Mälardalen",,CorpusId:284884624
POLITECNICO DI TORINO Repository ISTITUZIONALE Towards a hybrid testing process unifying exploratory testing and scripted testing /,,"[{'authorId': '3111003', 'name': 'S. M. A. Shah'}, {'authorId': '2282482004', 'name': 'Cigdem'}, {'authorId': '2282482536', 'name': 'Gencel'}, {'authorId': '2421205', 'name': 'U. Alvi'}]",,,,https://www.semanticscholar.org/paper/6913f4a17e02bb9ca05012ec6a12f606b74cc878,False,"{'url': '', 'status': None, 'license': None}",24,42,,,,{'CorpusId': 18072551},2,"S. M. A. Shah, Cigdem, Gencel, U. Alvi",,CorpusId:18072551
Penerapan CMMI Roadmaps dalam,,"[{'authorId': '2167872230', 'name': 'dan Karmilasari'}]",,,,https://www.semanticscholar.org/paper/821213f8cbe5c3a86b0972b64635ebcb59dbb6c2,False,"{'url': '', 'status': None, 'license': None}",0,22,,,,{'CorpusId': 249339186},0,dan Karmilasari,,CorpusId:249339186
AUTOMATING REGRESSION TESTING IN A DOMAIN-SPECIFIC SAAS SETTING,,"[{'authorId': '2277910886', 'name': 'Oskar Renefalk'}, {'authorId': '3184435', 'name': 'W. Afzal'}, {'authorId': '1693700', 'name': 'Eduard Paul Enoiu'}]",,,,https://www.semanticscholar.org/paper/55926c01ab52cd39e0f6894df97efeef0fbad4c3,False,"{'url': '', 'status': None, 'license': None}",0,28,,['Review'],,{'CorpusId': 266768660},0,"Oskar Renefalk, W. Afzal, Eduard Paul Enoiu",Review,CorpusId:266768660
Technology transfer model oriented to industry 4.0: proposal and application in the food industry,,"[{'authorId': '2302757370', 'name': 'Vander Luiz da Silva¹'}, {'authorId': '101361469', 'name': 'J. Kovaleski'}, {'authorId': '2302757982', 'name': 'Regina Negri Pagani¹'}, {'authorId': '2077597173', 'name': 'Myller Augusto'}, {'authorId': '2302756727', 'name': 'Santos Gomes¹'}]",,,,https://www.semanticscholar.org/paper/fccad4c820010839eebcd1275533337db5cf48b4,False,"{'url': '', 'status': None, 'license': None}",0,53,,,,{'CorpusId': 269977628},0,"Vander Luiz da Silva¹, J. Kovaleski, Regina Negri Pagani¹, Myller Augusto, Santos Gomes¹",,CorpusId:269977628
"Enhancing security, privacy, and usability in social robots: A software development framework",,"[{'authorId': '2195647921', 'name': 'Samson O. Oruma'}, {'authorId': '1398985907', 'name': 'Mary-Luz Sánchez-Gordón'}, {'authorId': '8590877', 'name': 'Vasileios Gkioulos'}]",,Comput. Stand. Interfaces,"{'volume': '96', 'pages': '104052', 'name': 'Comput. Stand. Interfaces'}",https://www.semanticscholar.org/paper/cfc23258ddada92cfe770e3b6cab403a0867129f,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.csi.2025.104052?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.csi.2025.104052, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",3,163,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/csi/OrumaSG26', 'DOI': '10.1016/j.csi.2025.104052', 'CorpusId': 280766430}",0,"Samson O. Oruma, Mary-Luz Sánchez-Gordón, Vasileios Gkioulos",JournalArticle,"DBLP:journals/csi/OrumaSG26, DOI:10.1016/j.csi.2025.104052, CorpusId:280766430"
International Journal of Information Management,,"[{'authorId': '2067749089', 'name': 'Stefan Schneider'}, {'authorId': '2257220817', 'name': 'R. Torkar'}, {'authorId': '1680289', 'name': 'T. Gorschek'}]",,,,https://www.semanticscholar.org/paper/db403db8c25518831d5ba4a6eb582a84f07d89f4,False,"{'url': '', 'status': None, 'license': None}",0,69,,,,{'CorpusId': 286161468},0,"Stefan Schneider, R. Torkar, T. Gorschek",,CorpusId:286161468
