DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1007/978-3-642-29044-2_8,Planning,"Claes Wohlin, Per Runeson, Martin Höst, Magnus C. Ohlsson, Björn Regnell, Anders Wesslén",Springer eBooks,2012,(missing abstract),88167973,13,85,,a
10.1002/csr.2046,Knowledge and technology transfer in sustainability reports: Fomenting stakeholder engagement for sustainable development,"Rodrigo B. Salvador, Murillo Vetroni Barros, Guilherme Francisco do Prado, Regina Negri Pagani, Cassiano Moro Piekarski, Antonio Carlos de Francisco",Corporate Social Responsibility and Environmental Management,2021,"This article aimed to propose and test a model to assess the potential of sustainability reporting (SR) standards as facilitators for knowledge and technology transfer (KTT), the Sustainable Reporting Knowledge and Technology Transfer (SURKaTT) Model. The proposed model can be used mainly by researchers and public organizations that intend to or are currently conducting SR initiatives. It can be used to assess and compare SR standards, being a facilitator to KTT processes. GRI, a worldwide well‐known SR standard was assessed using the SURKaTT Model, and results show that GRI performed at only 58.8% of its potential to facilitate KTT processes. This pioneering approach can encourage researchers onto developing further criteria to assess the possibilities of KTT in SR, and it is a kick‐off start for SR to be considered a both purposeful and serendipitous source of KTT initiatives.",5090946,12,80,,a
10.1145/3387940.3391485,Two Decades of Empirical Research on Developers' Information Needs: A Preliminary Analysis,"Abir Bouraffa, W. Maalej",International Conference on Software Engineering,2020,"Over the last two decades, developers' daily intake of information has been constantly on the rise and so has the interest of research in investigating the information needs of developers. Knowledge about what information they seek and which sources they rely on is scarce and has to be updated regularly to match the rapid changes in development practices. In this paper, we reflect on the scientific studies published in this field over the last two decades. We present preliminary results of our analysis of a study sample where we particularly focus on the research methods used, the number of recruited participants, and the organisational context in which they emerged. We have investigated a total of 54 studies from 41 publications and found that convenience sampling is the predominant sampling strategy with a prevalence of the industrial organisational context. Moreover, the majority of studies had a reduced sample size and draw participants from a single organisation resulting in high sample homogeneity. Among the studies carried out in industry 51.9% recruited participants from Microsoft.",137151019,12,68,,
10.1007/978-3-642-39259-7_10,Software Process Improvement in Inter-departmental Development of Software-Intensive Automotive Systems – A Case Study,"Joakim Pernstål, Tony Gorschek, Robert Feldt, Dan Florén",Lecture Notes in Computer Science,2013,"This paper presents a software process improvement (SPI) initiative conducted at two automotive companies, focusing on the inter-departmental interplay between manufacturing and product development, which are central players in automotive development. In such a complex environment with multiple departments with varying challenges(the planning of improvement possibilities was considered as mission critical to get support for changes in the companies. This paper reports the results of the SPI efforts following the process assessment, namely specifically the improvement planning step, which is often overlooked in empirical reports. We also thoroughly describe and report on lessons learned from employing our tailored planning method involving 41 professionals.",121328305,12,50,,
10.1145/3475716.3484273,Towards a Methodology for Participant Selection in Software Engineering Experiments: A Vision of the Future,"Valentina Lenarduzzi, Óscar Dieste Tubío, D. Fucci, S. Vegas",International Symposium on Empirical Software Engineering and Measurement,2021,"Background. Software Engineering (SE) researchers extensively perform experiments with human subjects. Well-defined samples are required to ensure external validity. Samples are selected purposely or by convenience, limiting the generalizability of results. Objective. We aim to depict the current status of participants selection in empirical SE, identifying the main threats and how they are mitigated. We draft a robust approach to participants' selection. Method. We reviewed existing participants' selection guidelines in SE, and performed a preliminary literature review to find out how participants' selection is conducted in SE in practice. Results. We outline a new selection methodology, by 1) defining the characteristics of the desired population, 2) locating possible sources of sampling available for researchers, and 3) identifying and reducing the distance between the selected sample and its corresponding population. Conclusion. We propose a roadmap to develop and empirically validate the selection methodology.",261164049,12,51,,a
(missing DOI),Synergy between Machine/Deep Learning and Software Engineering: How Far Are We?,"Simin Wang, LiGuo Huang, Jidong Ge, Tengfei Zhang, Haitao Feng, Ming Li, He Zhang, Vincent Ng",arXiv: Software Engineering,2020,"Since 2009, the deep learning revolution, which was triggered by the introduction of ImageNet, has stimulated the synergy between Machine Learning (ML)/Deep Learning (DL) and Software Engineering (SE). Meanwhile, critical reviews have emerged that suggest that ML/DL should be used cautiously. To improve the quality (especially the applicability and generalizability) of ML/DL-related SE studies, and to stimulate and enhance future collaborations between SE/AI researchers and industry practitioners, we conducted a 10-year Systematic Literature Review (SLR) on 906 ML/DL-related SE papers published between 2009 and 2018. Our trend analysis demonstrated the mutual impacts that ML/DL and SE have had on each other. At the same time, however, we also observed a paucity of replicable and reproducible ML/DL-related SE studies and identified five factors that influence their replicability and reproducibility. To improve the applicability and generalizability of research results, we analyzed what ingredients in a study would facilitate an understanding of why a ML/DL technique was selected for a specific SE problem. In addition, we identified the unique trends of impacts of DL models on SE tasks, as well as five unique challenges that needed to be met in order to better leverage DL to improve the productivity of SE tasks. Finally, we outlined a road-map that we believe can facilitate the transfer of ML/DL-based SE research results into real-world industry practices.",30338680,12,205,,
10.1016/j.infsof.2024.107469,Acceptance behavior theories and models in software engineering — A mapping study,"Jürgen Börstler, Nauman bin Ali, Kai Petersen, Emelie Engström",Information and software technology,2024,(missing abstract),271526665,11,97,,a
10.1109/rew56159.2022.00040,Classification of Issue Discussions in Open Source Projects Using Deep Language Models*,"Sevval Mehder, Fatma Basak Aydemir, Sevval Mehder, Fatma Basak Aydemir",2022 IEEE 30th International Requirements Engineering Conference Workshops (REW),2022,"Open source projects are supported by contributors located in different locations and time zones. Issues facilitate asynchronous communication among them, including bug reports, solution suggestions, questions, answers or personal communication. The discussion threads contain rich information about the requirements and the system problems, yet they may be lengthy and lack of structure; making it challenging to identify and link the relevant parts to requirements. Previous work addresses this problem by applying shallow machine learning techniques to automatically classify sentences in a discussion. We propose using the state-of-the-art transformer-based deep language models for this task. The contribution of this paper is three-fold. First, we create a benchmark for the community to ensure standardized inputs for training and testing for this problem. Second, we replicate the state-of-the-art and report the results on this benchmark. Third, we significantly outperform the state-of-the-art with our transformed-based classification approach.",255031476,11,36,,
10.1016/j.infsof.2023.107186,Towards an understanding of reliability of software-intensive systems-of-systems,"Francisco Henrique Cerdeira Ferreira, Elisa Yumi Nakagawa, Rodrigo Pereira dos Santos",Information and Software Technology,2023,(missing abstract),254224502,11,77,,a
10.1016/j.jss.2020.110520,Inner source software development: Current thinking and an agenda for future research,"Henry Edison, Noel Carroll, Lorraine Morgan, Kieran Conboy",Journal of Systems and Software,2020,(missing abstract),207610551,11,85,,
(missing DOI),Developing a requirements architecting method for the requirement screening process in the Very Large-Scale Requirements Engineering Context,Sanja Aaramaa,(missing journal),2017,"Requirements engineering (RE) is an important process in systems development. This research was carried out in the context of Very Large-Scale Requirements Engineering (VLSRE) within the scope of a requirement screening (RS) process. The RS process is defined as a front-end process for screening incoming requests, which are received in a constant flow. The goal of the RS process is to efficiently identify the most promising requests for further analysis, development and implementation while filtering out non-valuable ones as early as possible. The objective of this study was to understand the challenges related to the RS process and develop solutions to address those challenges. A qualitative research approach was utilised to achieve the research goals. The overall research process follows an action research method, in which each action research cycle includes at least one individually defined and executed case study. Action research and case studies are research methods that are well suited to studying reallife phenomena in their natural settings. This research was carried out in two case companies in the information and communication technology domain. Data from 45 interviews were analysed for preparing publications I–V, which are included in this thesis. In addition, during the longitudinal action research study described in this thesis, data from 26 interviews and 132 workshops were utilised to develop solutions for the RS process, which is an industrial implementation of the VLSRE process. The conducted action research contributes to the field of software engineering, in which such research efforts are currently lacking. This research has identified a number of significant challenges that different stakeholders face related to requirements processing and decision making in the VLSRE context. Examples of these challenges are the great number of incoming requirements, the lack of information for decision making and the feasibility of utilised tools. To address the identified challenges, a requirements architecting method was developed. The method includes a dynamic requirement template, which gathers structured information content for eliciting requests, documenting and communicating requirements and forming features while considering the needs of different stakeholders. The method was piloted, validated and deployed in industry.",120691540,11,136,,
10.1109/icstw.2018.00074,Applying Automated Test Case Generation in Industry: A Retrospective,"Rudolf Ramler, Claus Klammer, Georg Buchgeher",(missing journal),2018,"Automated test case generation promises to reduce the high effort of manually developing and maintaining test cases, to improve the effectiveness of testing, and to speed-up testing cycles. Research on generating test cases has advanced over the past decades and today a wide range of techniques and tools are available, including studies showing their successful evaluation in real-world scenarios. We conducted a multi-firm research project on automated software testing that involved the application of automated test case generation approaches in industry projects. This paper provides a retrospective on the related activities. It reports on our observations and insights from applying automated test case generation in practice, identifies pitfalls and gaps in current research, and summarizes lessons learned from transferring software testing research results to industry.",93950243,11,22,,
10.1007/978-3-030-29852-4_32,Quality-Aware Rapid Software Development Project: The Q-Rapids Project,"Xavier Franch, Lidia López, Silverio Martínez-Fernández, Marc Oriol, Pilar Rodríguez, Adam Trendowicz",Lecture Notes in Computer Science,2019,"Software quality poses continuously new challenges in software development, including aspects related to both software development and system usage, which significantly impact the success of software systems. The Q-Rapids H2020 project defines an evidence-based, data-driven quality-aware rapid software development methodology. Quality requirements (QRs) are incrementally elicited, refined and improved based on data gathered from software repositories, project management tools, system usage and quality of service. This data is analysed and aggregated into quality-related key strategic indicators (e.g., development effort required to include a given QR in the next development cycle) which are presented to decision makers using a highly informative dashboard. The Q-Rapids platform is being evaluated in-premises by the four companies participating in the consortium, reporting useful lessons learned and directions for new development.",31915487,11,25,,
10.1109/iwspm.2011.6046204,A prototype tool for QUPER to support release planning of quality requirements,"Richard Berntsson-Svensson, P. L. Parker, B. Regnell",2011 Fifth International Workshop on Software Product Management (IWSPM),2011,"Release planning plays an important role for the success of a software product vendor that develops software-intensive incremental products. It is important that the software product is released to the market at the right time, and offers higher quality than the competitors. However, an especially challenging problem for a software product vendor is to set the right quality target in relation to future market demands and competitor products. In this paper, we present a prototype for QUPER, a special-purpose tool for supporting release planning of quality requirements. The applicability of the QUPER prototype tool is demonstrated through academic and industrial evaluations. The study showed that the tool provides a clear overview of the current market situation by the generated roadmaps, and to reach an alignment between practitioners, e.g., product managers and developers, of what level of quality is actually needed.",163191967,11,39,,a
10.1016/j.infsof.2017.08.002,LoCo CoCo: Automatically constructing coordination and communication networks from model-based systems engineering data,"Mazen Mohamad, Grischa Liebel, Eric Knauss",Information & Software Technology,2017,(missing abstract),166189257,11,42,,
10.1109/iccsa.2017.8000015,An approach to align business and IT perspectives during the SOA services identification,"E. Souza, A. Moreira, Cristiano De Faveri",2017 17th International Conference on Computational Science and Its Applications (ICCSA),2017,"Service-oriented architectures are a widely used business practice to develop enterprise information systems. However, the current analysis and design methods consider the software engineering perspective only, what is not sufficient for a proper alignment between business and IT, resulting in demand for new approaches offering the business perspective as well. Such new approaches are required crucial to identify software services that are aligned to the business values, hence contributing to customer satisfaction. This paper describes an approach that focuses on business value modeling and uses model-driven techniques to generate the input required by current software service identification methods, thus aligning business and software perspectives. This approach was evaluated in two parts. First, a quasi-experiment evaluates the perceived efficacy of the business perspective, and a proof-of-concept tool was built to check the feasibility of generating typical inputs needed by software service identification methods. The results show a promising approach for the alignment of business and IT perspectives.",215681078,11,48,,a
10.1145/2915970.2915989,Capturing cost avoidance through reuse: systematic literature review and industrial evaluation,"Mohsin Irshad, R. Torkar, K. Petersen, W. Afzal",International Conference on Evaluation & Assessment in Software Engineering,2016,"Background: Cost avoidance through reuse shows the benefits gained by the software organisations when reusing an artefact. Cost avoidance captures benefits that are not captured by cost savings e.g. spending that would have increased in the absence of the cost avoidance activity. This type of benefit can be combined with quality aspects of the product e.g. costs avoided because of defect prevention. Cost avoidance is a key driver for software reuse. Objectives: The main objectives of this study are: (1) To assess the status of capturing cost avoidance through reuse in the academia; (2) Based on the first objective, propose improvements in capturing of reuse cost avoidance, integrate these into an instrument, and evaluate the instrument in the software industry. Method: The study starts with a systematic literature review (SLR) on capturing of cost avoidance through reuse. Later, a solution is proposed and evaluated in the industry to address the shortcomings identified during the systematic literature review. Results: The results of a systematic literature review describe three previous studies on reuse cost avoidance and show that no solution, to capture reuse cost avoidance, was validated in industry. Afterwards, an instrument and a data collection form are proposed that can be used to capture the cost avoided by reusing any type of reuse artefact. The instrument and data collection form (describing guidelines) were demonstrated to a focus group, as part of static evaluation. Based on the feedback, the instrument was updated and evaluated in industry at 6 development sites, in 3 different countries, covering 24 projects in total. Conclusion: The proposed solution performed well in industrial evaluation. With this solution, practitioners were able to do calculations for reuse costs avoidance and use the results as decision support for identifying potential artefacts to reuse.",32697839,11,55,,a
10.1007/978-3-030-31280-0_18,TestDCat: Catalog of Test Debt Subtypes and Management Activities,"Bruno Sabóia Aragão, Rossana M. C. Andrade, Ismayle de Sousa Santos, Rute N. S. Castro, Valéria Lelli, Ticianne Darin",Lecture Notes in Computer Science,2019,"When deadlines and resources of software projects become scarce, testing is usually in the first row to have its activities aborted or reduced. If defects cannot be found, products quality can be affected. In a software development process, aborted or reduced activities that can bring short-term benefits, but can be harmful to the project in a long run, are considered Technical Debt (TD). When TDs impact testing activities, they are called Test Debt. There are several studies dealing with Test Debt, however, current solutions often deal with specific types of tests (e.g., exploratory and automated tests) and do not address the whole software testing process. Aiming to fill these gaps, this paper proposes a Test Debt Catalog with subtypes of Test Debts and technical debt management activities. This catalog was built based on semi-structured interviews conducted with practitioners who perform testing activities in five projects from industry. With our catalog, we intend to help the management of test debts during the execution of software testing processes.",10092588,10,32,,
10.1109/icse.2015.198,Fast Feedback Cycles in Empirical Software Engineering Research,"A. Vetrò, Saahil Ognawala, D. M. Fernández, S. Wagner",2015 IEEE/ACM 37th IEEE International Conference on Software Engineering,2015,"Background/Context: Gathering empirical knowledge is a time consuming task and the results from empirical studies often are soon outdated by new technological solutions. As a result, the impact of empirical results on software engineering practice is often not guaranteed.Objective/Aim: In this paper, we summarise the ongoing discussion on ""Empirical Software Engineering 2.0"" as a way to improve the impact of empirical results on industrial practices. We propose a way to combine data mining and analysis with domain knowledge to enable fast feedback cycles in empirical software engineering research.Method: We identify the key concepts on gathering fast feedback in empirical software engineering by following an experience-based line of reasoning by argument. Based on the identified key concepts, we design and execute a small proof of concept with a company to demonstrate potential benefits of the approach.Results: In our example, we observed that a simple double feedback mechanism notably increased the precision of the data analysis and improved the quality of the knowledge gathered.Conclusion: Our results serve as a basis to foster discussion and collaboration within the research community for a development of the idea.",144030761,10,29,,a
10.1109/seaa.2016.60,Harnessing Automated Test Case Generators for GUI Testing in Industry,"Claus Klammer, R. Ramler, Heinz Stummer",2016 42th Euromicro Conference on Software Engineering and Advanced Applications (SEAA),2016,"Modern graphical user interfaces (GUIs) are highly dynamic and support multi-touch interactions and screen gestures besides conventional inputs via mouse and keyboard. Hence, the flexibility of modern GUIs enables countless usage scenarios and combinations including all kind of interactions. From the viewpoint of testing, this flexibility results in a combinatorial explosion of possible interaction sequences. It dramatically raises the required time and effort involved in GUI testing, which brings manual exploration as well as conventional regression testing approaches to its limits. Automated test generation (ATG) has been proposed as a solution to reduce the effort for manually designing test cases and to speed-up test execution cycles. In this paper we describe how we successfully harnessed a state-of-the-art ATG tool (Randoop) developed for code-based API testing to generate GUI test cases. The key is an adapter that transforms API calls to GUI events. The approach is the result of a research transfer project with the goal to apply ATG for testing of human machine interfaces used to control industrial machinery. In this project the ATG tool was used to generate unit test cases for custom GUI controls and system tests for exploring navigation scenarios. It helped to increase the test coverage and was able reveal new defects in the implementation of the GUI controls as well as in the GUI application.",192579883,10,24,,
10.1007/978-3-662-43839-8_3,The Design Cycle,Roel Wieringa,Springer eBooks,2014,"A design science project iterates over the activities of designing and investigating. The design task itself is decomposed into three tasks, namely, problem investigation, treatment design, and treatment validation. We call this set of three tasks the design cycle, because researchers iterate over these tasks many times in a design science research project.",203354611,10,15,,
10.1016/j.jss.2024.112120,"Requirements quality research artifacts: Recovery, analysis, and management guideline","Julian Frattini, Lloyd Montgomery, Davide Fucci, M. Unterkalmsteiner, Daniel Méndez, Jannik Fischbach",Journal of Systems and Software,2024,(missing abstract),273568883,10,82,,a
(missing DOI),Multi-Criteria Optimization of System Integration Testing,Sahar Tahvili,(missing journal),2019,Optimizing software testing process has received much attention over the last few decades. Test optimization is typically seen as a multi-criteria decision making problem. One aspect of test optimi ...,28675884,10,62,,
10.1002/spe.3200,"An industry survey on approaches, success factors, and barriers for technology transfer in software engineering","Marian Daun, Jennifer Brings, Patricia Aluko Obe, B. Tenbergen","Software, Practice & Experience",2023,"One central aspect of software engineering research is the transfer of the proposed approaches into industrial practice. In the past, a number of technology transfer approaches and experiences from technology transfer projects in software engineering have already been reported. However, many researchers still struggle to get their research results noticed by practitioners. To investigate what is important to practitioners, we conducted a mixed‐methods study that provides us with reliable quantitative data as well as deeper insights from qualitative data. Our results show that there is a mismatch between industry professionals' needs and commonly proposed technology transfer approaches in the software engineering field. For instance, collaboration between industry and academia as well as participation in empirical evaluations is not deemed important from an industry point of view. In contrast, industry professionals emphasize the use of company‐specific pilot projects conducted by industry and the need for experts to be available in every phase of technology transfer.",255128464,10,79,,a
10.1109/cesi.2015.12,On the Alignment of Source Code Quality Perspectives through Experimentation: An Industrial Case,"T. Ribeiro, G. Travassos",2015 IEEE/ACM 3rd International Workshop on Conducting Empirical Studies in Industry,2015,"CONTEXT. Alignment is a key factor for success in many software development projects. Aligned teams are capable of bringing collaboration and positive results to companies; whereas misalignment among developers can make a conflicted environment and even lead the project to failure. OBJECTIVE. To assist developers in an embedded software development company in their conceptual alignment regarding source code quality. METHOD. In the organizational context, plan and perform a series of studies such as surveys, systematic literature review (SLR), qualitative data analysis and focus group to support the identification of conceptual misalignments among developers and establish common terminology and guidance concerning source code quality. RESULTS. The results from a survey conducted in one company showed a conceptual misalignment among developers regarding the source code quality that was triggering continuous rework during software evolution activities. Through an SLR and a qualitative analysis of code snippets, a set of evidence-based coding guidelines for readability and understandability of source code were formulated. These guidelines were evaluated and used as an instrument for aligning source code perspectives during a focus group, showing their feasibility and adequacy to the company's context. CONCLUSIONS. The use of all contextual information observed - e.g. teams' locations, software development context, and time constraints - along with the information gathered during the industry-academia collaboration was particularly important to help us appropriately chose research methods to be used, and formulate evidence-based coding guidelines that matched the company's needs and expectations. Further evaluations have to be carried out to ensure the quality impact of some guidelines proposed before using them all over the company.",167662640,10,12,,a
10.1080/09537325.2022.2046725,Proposal of a Fuzzy-QFD model for startup selection,"V. Mello, J. Kovaleski, F. Zola, Francisco Rodrigues Lima Junior, Franciely Velozo Aragão, D. Chiroli",Technology Analysis &amp; Strategic Management,2022,"ABSTRACT This paper presents a Fuzzy-QFD model to support the selection of startups to participate in acceleration programs. It proposes to model the selection process by Startup Selection relating the technology transfer and the innovative business modelling. The study provides a quantitative analysis to identify the best startups for participation in accelerated programs. To achieve such a goal, the model uses a multi-criteria decision-making based on QFD (Quality Function Deployment). This study is a pioneer in presenting a model that prioritises the selection of startups by using technology transfer criteria and business modelling components. The model was applied in an acceleration program in Brazilian, and the results indicate that the model is able to rank the companies by presenting which startups stand out. Therefore, the method can be used in prioritisation problems or in the selection of companies to participate in acceleration programs that hold technology transfer in their activities.",217008887,10,69,,
10.1109/ms.2018.2801548,Software-Intensive Product Engineering in Start-Ups: A Taxonomy,"E. Klotins, M. Unterkalmsteiner, T. Gorschek",IEEE Software,2018,"Software start-ups are new companies aiming to launch an innovative product to mass markets fast with minimal resources. However, most start-ups fail before realizing their potential. Poor software engineering, among other factors, could be a significant contributor to the challenges that start-ups experience. Little is known about the engineering context in start-up companies. On the surface, start-ups are characterized by uncertainty, high risk, and minimal resources. However, such a characterization isn’t granular enough to support identification of specific engineering challenges and to devise start-up–specific engineering practices. The first step toward an understanding of software engineering in start-ups is the definition of a Start-Up Context Map—a taxonomy of engineering practices, environment factors, and goals influencing the engineering process. This map aims to support further research on the field and serve as an engineering decision support tool for start-ups. This article is part of a theme issue on Process Improvement.",176311556,10,24,,
10.48550/arxiv.2206.04462,When Traceability Goes Awry: an Industrial Experience Report,"D. Fucci, Emil Al'egroth, Thomas Axelsson",Journal of Systems and Software,2022,"The concept of traceability between artifacts is considered an enabler for software project success. This concept has received plenty of attention from the research community and is by many perceived to always be available in an industrial setting. In this industry-academia collaborative project, a team of researchers, supported by testing practitioners from a large telecommunication company, sought to investigate the partner company's issues related to software quality. However, it was soon identified that the fundamental traceability links between requirements and test cases were missing. This lack of traceability impeded the implementation of a solution to help the company deal with its quality issues. In this experience report, we discuss lessons learned about the practical value of creating and maintaining traceability links in complex industrial settings and provide a cautionary tale for researchers.",255157452,10,67,,
10.1007/978-3-030-32489-6_18,Third Generation Industrial Co-production in Software Engineering,"Tony Gorschek, Krzysztof Wnuk",Springer eBooks,2020,"Industry–academia collaboration is one of the cornerstones of empirical software engineering. The role of researchers should be developing new practices and principles that enable industry in meeting the engineering challenges today and in the future. This chapter describes the third generation of industrial co-production in software engineering that includes seven steps. The co-production model and experiences associated with its use represent deep and long-term co-production with over thirty companies, many of which are still active partners in Software Engineering Research Lab (SERL).",70382431,10,37,,
(missing DOI),Synergy between Machine/Deep Learning and Software Engineering: How Far Are We?,"Simin Wang, LiGuo Huang, Jidong Ge, Tengfei Zhang, Haitao Feng, Ming Li, He Zhang, Vincent Ng",arXiv.org,2020,"Since 2009, the deep learning revolution, which was triggered by the introduction of ImageNet, has stimulated the synergy between Machine Learning (ML)/Deep Learning (DL) and Software Engineering (SE). Meanwhile, critical reviews have emerged that suggest that ML/DL should be used cautiously. To improve the quality (especially the applicability and generalizability) of ML/DL-related SE studies, and to stimulate and enhance future collaborations between SE/AI researchers and industry practitioners, we conducted a 10-year Systematic Literature Review (SLR) on 906 ML/DL-related SE papers published between 2009 and 2018. Our trend analysis demonstrated the mutual impacts that ML/DL and SE have had on each other. At the same time, however, we also observed a paucity of replicable and reproducible ML/DL-related SE studies and identified five factors that influence their replicability and reproducibility. To improve the applicability and generalizability of research results, we analyzed what ingredients in a study would facilitate an understanding of why a ML/DL technique was selected for a specific SE problem. In addition, we identified the unique trends of impacts of DL models on SE tasks, as well as five unique challenges that needed to be met in order to better leverage DL to improve the productivity of SE tasks. Finally, we outlined a road-map that we believe can facilitate the transfer of ML/DL-based SE research results into real-world industry practices.",249911969,10,202,,
(missing DOI),"Model-driven Engineering in Support of Development, Test and Maintenance of Communication Middleware - A Preliminary Industrial Case-Study","Deniz Akdur, V. Garousi",(missing journal),2016,"Embedded real-time software and systems (ERTS2) are widespread and can be found in many devices in our everyday life (Ebert, 2009), e.g., in cars (Schäuffele and Zurawka, 2005), TVs (Paulin et al., 1997), aviation (Rushby, 2011), etc. Development and testing of embedded software is usually more challenging (Graaf et al., 2003; Broy, 2006) compared to regular software systems. Many ERTS2 are also distributed systems in which collections of independent computers interoperate. It is crucial to systematically design, develop and test such distributed real-time and embedded (DRE) systems. The scale and complexity of DRE systems makes it infeasible to deploy them in disconnected, standalone configurations (Gokhale et al., 2008). Therefore, communication is the heart of all distributed systems. The latest modern DRE systems have numerous components in which interfaces and middleware communication layer play crucial roles. A communication middleware provides an environment that enables two applications to set up a conversation and exchange data (Krafzig et al., 2004). Defects in those components could lead to minor issues or even life-threatening system failures. For example, message-communication-related faults such as wrong message sizes exchanged between the interfaces might be left uncovered during testing activities. Delays in integration can create huge costs and extra effort might be needed to verify all internal business logic and interfaces. Furthermore, late defect correction in live systems after deployment for these types of software systems costs much more compared to regular software systems due to the close hardware interactions. Thus, it is very crucial to verify communication interfaces between different hardware and software modules earlier to ensure proper interoperability. Moreover, it has been observed in several industrial contexts that when hardware, software modules and related communication interfaces evolve in those systems, synchronization of source code with other artifacts (e.g., documentation) becomes a major challenge. In a specific industrial context, ASELSAN Inc., one of Turkey's leading defense companies (ASELSAN, 2014), all the above challenges were regularly faced and thus, to address them, we design, implement and evaluate a toolset in the context of Radar & Electronic Warfare Systems (REWS) division. In this paper, we report our progress in this ongoing R&D project. The solution approach is based on the Model-Driven Engineering (MDE) which is in support of development, test and maintenance of communication middleware. The toolset has been developed using the Eclipse Modeling Framework (EMF) and is titled: ModelComM, standing for Model-driven Communication Middleware, which automatically generates code, document and test driver for communication interfaces of each component depending on the type of protocol and the architecture of the system. This tool is currently in use by many teams in the company, as we report in this paper. The approach and the case study reported in this paper is only one component of the PhD dissertation of the first author. The thesis' overall plan is to focus on a comprehensive investigation of industrial and empirical evidence of using MDE, which has a multidisciplinary research methodology. Firstly, the thesis plans to investigate recent modeling usage and its adoption with describing and understanding the industrial experience, which is based on survey and exploratory & improving case study strategies with interviews. Secondly, to show the positive impact of MDE by addressing the lack of empirical results in the industry (Frankel, 2002; Hutchinson et al., 2014), this study uses an industrial evidence to ensure the cost effectiveness and benefit of MDE by",46012314,9,28,,a
(missing DOI),BESMART : a framework for shifting from BESpoke to MARkeT-driven requirements engineering,"Jonas Bergström, Andreas Dahlqvist",(missing journal),2007,"Requirements Engineering has two main directions, Bespoke (product developed for one customer) and Market-Driven (several potential customers for the same product). These two are in some ways very much alike but in some aspects very different. Over the last couple of years the software development industry has tended to shift more and more to Market-Driven Requirements Engineering. This has brought attention to the challenges facing a Market-Driven development organization, without focusing on the actual shift from Bespoke development. Based on the differences and similarities between Bespoke and Market-Driven Requirements Engineering, this thesis presents a framework for shifting from the former to the latter. The framework (BESMART) involves three steps. Firstly, the organization assesses their potential to become more Market-Driven. Secondly they assess their current way of working to identify which areas that may need to be improved. Finally, BESMART provides multiple suggestions that address the identified improvement areas. The organization is then able to choose the one that best suits their needs. This also lets the organization choose a solution that they find feasible. The framework was used at a case organization during its development. This way it was ensured that the theoretical framework could actually be used in a real world setting. The practical use of BESMART resulted in some refinements aimed at making it more applicable in industry. Once the framework had been applied, it was evaluated by representatives from the case organization. The industry evaluation resulted in some improvement suggestions but showed that the framework was both useful and usable and provided an improvement plan that seemed promising enough to pilot in the organization.",195369211,9,68,,
10.1007/978-3-030-32489-6_10,The Role of Simulation-Based Studies in Software Engineering Research.,"Breno Bernard Nicolau de França, Nauman bin Ali",Springer eBooks,2020,"Several decades ago, inspired by other knowledge areas, simulation was introduced as a research method to Software Engineering. Motivated by potential benefits achieved in other areas, the software engineering community has used simulation-based studies for planning, controlling, and improving software development. However, unclear expectations from simulation-based studies, a lack of methodological support, as well as dispersed knowledge to support model building and calibration have hindered widespread adoption of simulation-based investigations. In this chapter, we delineate the role of simulation in software engineering research and compile processes and guidelines into a comprehensive life cycle. This chapter aims to guide software engineering researchers to conduct effective simulation-based studies in real-world settings.",200183303,9,77,,
10.1109/icstw50294.2020.00065,On the Industrial Applicability of Augmented Testing: An Empirical Study,"M. Naß, Emil Alégroth, R. Feldt","International Conference on Software Testing, Verification and Validation Workshops",2020,"Testing applications with graphical user Interfaces (GUI) is an important but also a time-consuming task in practice. Tools and frameworks for GUI test automation can make the test execution more efficient and lower the manual labor required for regression testing. However, the test scripts used for automated GUI-based testing still require a substantial development effort and are often reported as sensitive to change, leading to frequent and costly maintenance. The efficiency of development, maintenance, and evolution of such tests are thereby dependent on the readability of scripts and the ease-of-use of test tools/frameworks in which the test scripts are defined. To address these shortcomings in existing state-of-practice techniques, a novel technique referred to as Augmented Testing (AT) has been proposed. AT is defined as testing the System Under Test (SUT) through an Augmented GUI that superimposes information on top of the SUT GUI. The Augmented GUI can provide the user with hints, test data, or other support while also observing and recording the tester’s interactions. For this study, a prototype tool, called Scout, has been used that adheres to the AT concept that is evaluated in an industrial empirical study. In the evaluation, quasi-experiments and questionnaire surveys are performed in two workshops, with 12 practitioners from two Swedish companies (Ericsson and Inceptive). Results show that Scout can be used to create equivalent test cases faster, with statistical significance, than creating automated scripts in two popular state-of-practice tools. The study concludes that AT has cost-value benefits, applies to industrial-grade software, and overcomes several deficiencies of state-of-practice GUI testing technologies in terms of ease-of-use.",18852550,9,14,,
(missing DOI),Requirements traceability state-of-the-art: A systematic review and industry case study,"R. Feldt, Uzair Akbar Raja",(missing journal),2010,"Requirements traceability enables software engineers to trace a requirement from its emergence to its fulﬁllment. In this paper we examine requirements traceability deﬁnitions, challenges, tools and techniques, by the use of a systematic review performing an exhaustive search through the years 1997–2007. We present a number of common deﬁnitions, challenges, available tools and techniques (presenting empirical evidence when found), while complementing the results and analysis with a static validation in industry through a series of interviews.",231132972,8,82,,a
