DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
(missing DOI),Evaluating an Emergency Management Decision Support System with Practitioner- Driven Scenarios: Action Design Research,(missing authors),(missing journal),2021,"Evaluating an IT artifact is essential in design science, as it serves to validate that a solution has achieved the purpose for which it was designed. This paper presents the evaluation of an emergency management (EM) decision support system (DSS). The DSS addresses the informational needs of strategic-level decision makers in the event of large-scale disasters. Disasters, by their very nature, are complex and unpredictable, require emergency responders to make rapid high risk decisions with the potential for life threatening and economically devastating results. This study details a phased evaluation using three scenarios: (1) Biological Hazard Response, (2) Cross-Border Chemical Explosion and Bio-Hazard, and (3) Regional and Interregional Mass Flooding. The mixed method evaluation elicited participant feedback to test usability and utility, guided by action design research. To ensure parity between scenarios, an existing EM framework informed scenario design with the unique addition of the DSS to support end-user processes.",269849677,0,50,,
10.1002/spip.419,Social networks in software process improvement,"Peter Axel Nielsen, Gitte Tjørnehøj",Journal of Software Maintenance and Evolution Research and Practice,2009,"Abstract Software process improvement in small organisation is often problematic and communication and knowledge sharing is more informal. To improve software processes we need to understand how they communicate and share knowledge. In this article have studied the company SmallSoft through action research. In the action research we have applied the framework of social network analysis and we show this can be used to understand the underlying structures of communication and knowledge sharing between software developers and managers. We show in detail how the analysis can be done and how the management can utilise the findings. From this we conclude that social network analysis was a useful framework together with accompanying tools and techniques. Copyright © 2009 John Wiley &amp; Sons, Ltd.",280720602,0,26,,
(missing DOI),A mixed-method approach to investigate individual behaviour in online health communities,Bashir Sezuo Tenuche,(missing journal),2018,(missing abstract),229339392,0,100,,
10.1007/978-3-031-71769-7_15,Action Research with Industrial Software Engineering: An Educational Perspective,"Yvonne Dittrich, Johan Bolmsten, Cathrine Seidelin",(missing journal),2024,(missing abstract),282779522,0,41,,
10.7250/csimq.2025-42.03,AI-Enabled Predictive Analytics in Smart Grids: The Case of Sweden,"Theodore Kindong, Björn Johansson, Victoria Paulsson",Complex Systems Informatics and Modeling Quarterly,2025,"Smart grids (SGs) revolutionize existing power grids by using a wide range of developing disruptive technologies to generate clean, efficient, and predictable energy. Our study uses an action research method and focuses solely on the first two stages of the action research process, diagnosis and action planning, to evaluate ways to adopt artificial intelligence (AI) applications in SGs for predictive analytics in practice. The diagnosis stage of the study entails conducting a systematic literature review on AI applications in SGs, highlighting four areas of potential for predictive analytics: power outage prediction, demand response, control and coordination, and AI-enabled security to optimize decision-making, diagnose faults, and improve grid stability and security. The action planning step included a document analysis to devise methods to enable the practical implementation of AI in smart grids for predictive analytics. Finally, we address practical ways for implementing transparent AI for predictive analytics, followed by a conclusion and future research direction. The study’s key conclusion is that more research is needed to complete the action taking (implementing the solution), evaluation (assessing the results), and learning (reflecting on lessons learned) phases of the action research cycle.",286647520,0,71,,
10.1007/978-3-030-64884-8_9,Pluralist Theory Building: A Methodology for Generalizing from Data to Theory*,"S. Müller, L. Mathiassen, Carol Saunders","Technology, Work and Globalization",2021,(missing abstract),231858917,0,82,,
10.6087/kcse.335,Different scope of two applied biological chemistry journals as revealed by network analysis: a bibliometric study,"Samyoung Yu, Jihye Ahn, Moonsung Choi",Science Editing,2024,"Purpose: The landscape of academic publishing is experiencing significant transformations, characterized by an increasing volume of research output and the growth of interdisciplinary studies. These developments pose complex challenges for editorial boards, necessitating advanced strategies for submission management and the maintenance of publication standards.Methods: Utilizing network analysis, this study examined 1,865 articles from Applied Biological Chemistry and 1,081 articles from Journal of Applied Biological Chemistry, revealing distinct thematic and methodological orientations within these journals.Results: Applied Biological Chemistry demonstrated a pronounced focus on extraction processes, while Journal of Applied Biological Chemistry focused more on fermentation techniques and enzymatic studies. This differentiation highlights the journals’ unique contributions to the field of applied life sciences and underscores the diversity within academic publishing.Conclusion: The findings of this study not only shed light on the subtle distinctions between Applied Biological Chemistry and Journal of Applied Biological Chemistry but also emphasize the critical role of articulating the journal scope in detail in helping authors find the most suitable publication venues for their interdisciplinary research. By showcasing the utility of bibliometrics and network analysis, this research provides valuable insights for editorial boards to refine their management processes and for authors to navigate the complex landscape of academic publishing effectively, thereby enhancing the dissemination and impact of scholarly work.",277723560,0,29,,
10.1080/13645579.2026.2625170,When practice and research meet: demonstration of a practice research methodology in co-producing an assessment tool,"Ebenezer Cudjoe, Kwabena Frimpong-Manso, Alhassan Abdullah, Abena Dufie Akonu-Atta, Yvonne Appiah",International Journal of Social Research Methodology,2026,(missing abstract),300507009,0,29,,
(missing DOI),Analysis of Factors contributing to Software Development in Sri Lankan Universities,"D. Dias, Y. Ekanayaka, N. Kodikara",PACIS,2014,"In this paper we present a set of factors contributing to develop software systems within universities. We discuss; how to initiate a university project that has a commercial value, how to develop a complete software solution and the requirements to implement the system. To find the answers, case study research methodology was used. According to the results, problem identification, team, interested community, development skills and resources and sustainability. Specific success and failure factors in each of those aspects are discussed according to the Sri Lankan context. Our findings will be especially useful for academics who would like to contribute useful software systems to the nation as outcomes of their research intelligence. These factors can also be used to propose sustainable systems development methodologies for entrepreneurial universities.",233500104,0,23,,
(missing DOI),"Measuring the Evolution of Meta-models, Models and Design Requirements to Facilitate Architectural Updates in Large Software Systems",Darko Durisic,(missing journal),2017,"Background: In order to reduce complexity of the system and its development cost, the architecture of large software systems is often developed following the MDE (Model-Driven Engineering) approach. Developing architectures according to MDE relies on three main artifacts in the development process: domain-specific meta-models, architectural models and system design requirements. The architecture of the system is defined in the architectural models which are developed using modeling tools. The syntax of the models is defined in domain-specific meta-models, while their semantics is usually provided in a form of system design requirements in the supporting specifications.  Objective: The main objective of this thesis is to develop methods and tools for managing architectural updates in the development of large software systems. Our goal is to automatically assess the impact of using new architectural features on the development projects (e.g., in terms of model complexity and required updates of the modeling tools) in order to assist system designers in planning their use in the models. The assessment is based on measuring the evolution of domain-specific meta-models, architectural models and system design requirements related to relevant architectural features.  Method: We performed a series of case studies focusing on the domain-specific meta-model, architectural models and system design requirements from the automotive domain. On the one hand, the case studies helped us to understand relevant industrial contexts for our research problems and develop our methods using constructive research methodology. On the other hand, the case studies helped us to empirically validate the results of our methods.  Results: We developed three new methods and software tools for automated impact assessment. The first method and the tool (QTool) show the complexity increase in the architectural models after adding a set of new features to the system. The second method (MeFIA) and the tool (ARCA) assess the impact of using these features in the system on the used modeling tools. Finally, the third method and the tool (SREA) identify a subset of design requirements that are affected by the use of the new features.  Conclusion: We showed in practice that our methods and tools enable faster use of new architectural features in the development projects. More concretely, we showed that quantitative analysis of evolution of domain-specific meta-models, architectural models and system design requirements related to new architectural features can be a valuable indicator of which features shall be used in the system and what is their impact on the development projects.",219232540,0,8,,
(missing DOI),Toward a project portfolio management evaluation framework,(missing authors),(missing journal),2019,"As projects constitute a major part of organizational budgets and strategic development, practitioners become dependent on project portfolio management (PPM). However, the existing knowledge on how to evaluate and improve PPM is rather fragmented and lacks empirical grounding. We ask: How can we develop a holistic and empirically validated PPM evaluation framework? Drawing on evaluation theory, we structure contributions from 20 PPM publications into a framework with four evaluation areas. Together with a large company, we develop, apply, and refine the framework. As a result, we offer two contributions: (1) a theory-ingrained artifact that structures a fragmented body of knowledge into four related PPM evaluation areas, and (2) a demonstration of how a theory-ingrained evaluation artifact can serve as an evaluation framework that helps practitioners identify strengths and improvement potential in PPM. In conclusion, we discuss how our results may inform future research and help organizations evaluate PPM.",233669392,0,51,,
(missing DOI),Agility : How to Navigate Improvement Projects Research Section,"Ivan Aaen, Anne Börjesson, L. Mathiassen",(missing journal),2007,"In this study, we argue that today’s changing business environment calls for agile Software Process Improvement (SPI) practices. The study combines experiences from 18 SPI projects executed from 1998 to 2002 at Ericsson in Gothenburg with insights from SPI and agility theory. We suggest that agile SPI practices are both effective and flexible; they employ adaptive governance mechanisms at the corporate level; and they combine different tactics on the project level. We identify and compare two different tactics for SPI projects. Inspired by procedural thinking, the first tactic, the supertanker, employs process-push and aims for efficient process development and diffusion. On the basis of adaptive thinking, the second tactic, the motorboat, facilitates practice-pull and aims for adaptive process development and diffusion. We also discuss how agile SPI practices require understanding of the different types of waters in which the two tactics navigate effectively. Copyright  2006 John Wiley & Sons, Ltd.",233925920,0,41,,
(missing DOI),14 MEASURING PROCESS INNOVATIONS AND IMPROVEMENTS,A. Borjesson,(missing journal),2007,"A major challenge in process improvement is to understand process innovation and improvement efficiency and use. How do we know that process innovations and improvements give organizational benefits? We need a mechanism for measuring. In this paper, we report from a longitudinal action research study at the telecom company Ericsson where a measurement mechanism was designed and successfully used in practice to understand, learn, and measure process efficiency. In the concrete, the measurement mechanism was built through empirical testing combined with using a goal—question—metrics (GQM) approach. The resulting measurement mechanism consists of four correlated metrics that indicate process use, process commitment, process learning, and process improvement. The same measurement mechanism can also be used to obtain feedback and evaluation, thereby allowing the organiPlease use the following format when citing this chapter: Borjesson, A., Baaz, A., Pries-Heje, J., and Timmeras, M., 2007, in IFIP International Federation for Information Processing, Volume 235, Organizational Dynamics of Technology-Based Innovation: Diversifying the Research Agenda, eds. McMaster, T., Wastell, D., Femeley, E., and DeGross, J. (Boston: Springer), pp. 197-216. 198 Part 3: Software Process Improvement zation to determine process efficiency and use, and to determine the success of the process improvements.",234994226,0,40,,
10.1007/978-1-4615-0595-2_41,Transforming a Method Department,"Ingegerd Andersson, Lars Mathiassen, Kerstin Nilsson",Springer eBooks,2002,"Large software organizations establish method departments to manage methods and tools aimed at supporting their software development activities. This division between software development and new technologies for software development helps develop specialized competencies, it supports standardization across software projects and departments, and it provides dedicated resources for innovation. In practice, however, such method departments are seldom perceived as sufficiently successful in diffusing new methods and tools. Reasons for this unsatisfactory performance may be found in the selfperception, learning mechanisms, and diffusion practices of these method departments.",181494742,0,14,,
(missing DOI),From Technology Supplier to Service Provider,"Ingegerd Andersson, Lars Mathiassen, Kerstin Nilsson",(missing journal),2002,"Large software organizations establish method departments to manage methods and tools aimed at supporting their software development activities. This division between software development and new technologies for software development helps develop specialized competencies, it supports standardization across software projects and departments, and it provides dedicated resources for innovation. In practice, however, such method departments are seldom perceived as sufficiently successful in diffusing new methods and tools. Reasons for this unsatisfactory performance may be found in the self­ perception, learning mechanisms, and diffusion practices of these method departments. This paper reports from practical attempts to change the attitudes and practices of a method department in a large software organization. Insights from these activities are provided together with theoretical reflections on the underlying learning and change mechanisms. It is suggested that method departments should change their role from technology supplier to service provider. The argument is concluded with practical advice on how to facilitate such a transformation.",82207311,0,12,,
(missing DOI),Analysis of Factors contributing to Software Development in Sri Lankan Universities.,"D. Malshika P. Dias, Yamaya Ekanayaka, Nihal D. Kodikara",Pacific Asia Conference on Information Systems,2014,"In this paper we present a set of factors contributing to develop software systems within universities. We discuss; how to initiate a university project that has a commercial value, how to develop a complete software solution and the requirements to implement the system. To find the answers, case study research methodology was used. According to the results, problem identification, team, interested community, development skills and resources and sustainability. Specific success and failure factors in each of those aspects are discussed according to the Sri Lankan context. Our findings will be especially useful for academics who would like to contribute useful software systems to the nation as outcomes of their research intelligence. These factors can also be used to propose sustainable systems development methodologies for entrepreneurial universities.",82675,0,12,,
(missing DOI),Mentality Patterns: Recurring Turns of Mind as First-Class Concerns in Software Engineering,Georgios Koutsoukos,(missing journal),2011,(missing abstract),177128511,0,82,,
(missing DOI),APPRECIATIVE INQUIRY INTO IT PROJECT MANAGEMENT : UNDERSTANDING WIN -WIN CONTRACTS Investigation appréciative du management des projets TI : comprendre les contrats gagnant-gagnant,"Nannette P. Napier, Lars Mathiassen",(missing journal),2008,"Traditional systems development research largely adopts a negative view and focuses on failures. In contrast, this study adopts a positive approach to improve current practices. We report from an action research project at a small software firm, TelSoft, in which we applied appreciative inquiry to develop information technology (IT) project management skills. The inquiry process offers two contributions. First, we demonstrate how appreciative principles and the four steps of initiating, inquiring, imagining, and innovating were used to learn about existing strengths and share visions of possible futures. Acknowledging that humans under these circumstances respond constructively to change, this led to a new development program for IT project managers. Second, we adapt 'win-win contracts' to develop generative metaphors for the core knowledge areas: scope, time, cost, and quality management. The resulting metaphors are grounded in the particular context at TelSoft and informed by Theory W. The paper presents the appreciative inquiry process in detail and discusses the results in relation to the IT project management literature.",81285890,0,52,,
(missing DOI),20 CULTIVATING RECALCITRANCE IN INFORMATION SYSTEMS RESEARCH,"Carsten Serensen, E. Whitley, S. Madon, D. Klyachko, I. Hosein, J. Johnstone",(missing journal),2013,"There is an ongoing debate about how to improve the quality of empirical research efforts in information systems. One of the persistent issues within the debate concerns the rela tive importance of social and technical aspects of an informa tion system and how to study these different elements. Contem porary research within science and technology studies suggests that social science inquiries can learnfrom empirical enquiries within the natural sciences through the notion of recalcitrance in experimental subjects. The aim of this article is to conduct an initial exploration of the usefolness of these ideas in the con text of empirical information systems research. The following three research methods are subjected to a first theoretical analysis: (1) longitudinal, interpretive case study; (2) quan titative case study; and (3) laboratory experiments. For each of the three methods, an example is studied together with reflec tions from the researchers conducting the particular study. It is concluded that although this does not represent a solution to all methodological problems, adopting the perspective of cultivating recalcitrance and designing research methods to",237289411,0,56,,
(missing DOI),"Towards business intelligence in preoperative care: Choice, chance and communication",M. Soakell-Ho,(missing journal),2017,".................................................................................................................................... ii Acknowledgements .................................................................................................................. iv List of tables .............................................................................................................................. x List of figures .......................................................................................................................... xii Glossary of terms ................................................................................................................... xiv List of abbreviations .............................................................................................................. xvi Chapter 1 : Introduction .......................................................................................................... 1 1.1 Setting the scene: Health, healthcare and medical informatics 1 1.2 Elective surgery in NZ 3 1.2.1 Patient pathways for elective surgery in NZ 3 1.3 Background literature 5 1.3.1 Why is preoperative anaesthetic assessment important? 6 1.3.2 Preoperative risk assessment and communication 8 1.3.3 Routinely collected data in support of preoperative risk assessment 8 1.3.4 BI and healthcare 9 1.4 Overview of the research problem 10 1.5 Overview of the research design 11 1.6 The research context and the action researcher 13 1.7 The structure of the thesis 17 1.8 Conclusion 18 Chapter 2 : Literature review................................................................................................ 19 2.1 Preoperative anaesthetic assessment of the surgical patient 19 2.1.1 Patient interview 20 2.1.2 Physical examination 21 2.1.3 Preoperative tests 21 2.1.4 Documentation of the preoperative assessment 22 2.2 Preoperative risk assessment 24 2.2.1 What is risk? 25 2.3 A framework for risk assessment 26 2.4 Patient risk factors 27 2.4.1 Advanced age 27 2.4.2 Comorbid disease 28 2.5 Surgical risk factors 29 2.5.1 Magnitude of the surgical procedure 29 2.5.2 Urgency of the surgical procedure 30 2.6 Risk scoring systems 32 2.6.1 ASA-PS 33 2.6.2 CCI 36 2.6.3 The Acute Physiology and Chronic Health Evaluation (APACHE) II 37 vii 2.6.4 POSSUM 38 2.6.5 RCRI 40 2.7 Evidence-based preoperative risk assessment 42 2.7.1 EBM 43 2.7.2 Research evidence in EBM 46 2.7.3 Why RCTs? 47 2.7.4 Validity of research evidence 49 2.7.5 Generalising from RCTs and clinical research studies 51 2.7.6 RCTs in anaesthesia and surgery 56 2.8 Closing the research-practice gap: Making the case for RCD in the learning healthcare system 57 2.9 Enabling the LHS through BI 63 2.10 Discussion 67 2.11 Conclusion 68 Chapter 3 : Research design .................................................................................................. 69 3.",25909563,0,749,,
(missing DOI),UK research importance of institutional context,Carsten Sørensen,(missing journal),2003,"This debate outlines some of the institutional aspects of perceived research quality and the potential implications on academic behaviour across Scandinavia and the United Kingdom. In particular the paper discusses the differences in formal measurements of research output quality in the two regions considered. The paper draws upon my personal experiences living and working in Scandinavia and the United Kingdom, and as such represents a subjective account. I argue that the formality of the UK Research Assessment Exercise encourages a high degree of academic rigor and potentially discourages the willingness to innovate and expand the academic debate. Conversely, I argue that the relative lack of formality in the Scandinavian context can both encourage innovation and potentially discourage academic rigour. As an example, I highlight the emerging field of mobile informatics.",171083840,0,5,,
10.1080/0960085x.2020.1832867,Complementary Technology Traces in Software Practice: A Retrospective Reflection over Sixteen Years of Evolution at Ericsson,"Lars Mathiassen, Anna B. Sandberg",European Journal of Information Systems,2021,"To advance knowledge about evolution of practices within a software organisation, we offer a retrospective reflection based on several years of research into a software unit at Ericsson AB. Coverin...",78732319,0,110,,
(missing DOI),Resonance Facilitating Steps in Power Intensive Contexts: Project Establishment Experiences in the Kenyan Health Sector,Salesio Mbogo Kiura,(missing journal),2010,(missing abstract),72872276,0,40,,
10.31937/si.v6i2.228,Analysis and Design Web Based System in LPPM UMN,"Daniel Subandi, F. Natalia",(missing journal),2016,"Institute for Research and Community Service, or called LPPM is a forum for researchers to conduct studies with internal and national scales. LPPM UMN is one of the institutions that provide the container for UMN researchers. However, in the LPPM UMN itself still does not have a webbased system that can be accessed anywhere. This website will be able to share knowledge amongst lecturers by downloading study results that have been done before. After collecting all the requirements, an application is designed using the Rapid Application Development for a limited time spent. The application is built by designing a website and applying MySQL database and PHP programming language with CodeIgniter framework 2.2.2. This website is divided into 3 parts; admins, reviewers, and researcher. Admins are able to see the whole proposal which is sent and appoint a reviewer for one of the proposals. Reviewers have some facilities to review research proposals that have been uploaded. Researchers are able to upload a research proposal. 
Index Terms - LPPM, Knowledge Management, Research, Website.",167955466,0,10,,
10.1007/978-0-387-87503-3_4,Explicit as Enabler for Understanding the Tacit,"Anna Sandberg, Carl Magnus Olsson",IFIP,2008,"Knowledge that can be expressed in words and numbers (i.e., explicit knowledge) only represents the tip of the iceberg in organizational knowledge. Explicit knowledge may be communicated in formal, systematic language, using standard notations. This paper reviews how explicit knowledge is used within software engineering, and has found that this tip is important to store organizational knowledge, discuss improvements, and communicate competences. We further discuss how the tip can be viewed as a facilitator for understanding tacit knowledge, such as context dependent actions, commitments, and involvement. To support these arguments, we have studied software engineering units within Ericsson AB during the period 2005–2007 to learn more about software engineering process descriptions and notations in practice. Findings indicate that unambiguous process descriptions are dependent on obvious software process notations and that the explicit nature of described software processes serve as a vital catalyst in initiating discussions of tacit knowledge.",165955231,0,47,,
10.1109/seb4sdg60871.2024.10630013,Sustainable Development Goal-17 and Nigeria Data Protection Regulation Adoption among Organizations in Nigeria,"Sumayya Babangida-Sabo, Samuel C. Avemaria Utulu, Adeyemi Abel Ajibesin","2024 International Conference on Science, Engineering and Business for Driving Sustainable Development Goals (SEB4SDG)",2024,"Adoption of computerized systems by organizations in Nigeria poses some data security challenges to citizens and people from other nations. The challenges require organizations to deploy personal data security that are in line with global standards, hence, Nigeria Data Protection Regulation (NDPR) was introduced. NDPR is to promote ethical personal data security and Nigeria’s attainment of the sustainable development goal-17. However, only small number of organizations in Nigeria are able to adopt the NDPR because its adoption is complex and necessitate the implementation of organizational change management (OCM) project. Experience shows that OCM projects usually fails because many OCM frameworks used for OCM projects do not align with both scientifically proven ideas and organizational realities. Our study addresses the benefits of collaborative practice research studies to the production of OCM frameworks that incorporates both theoretical ideas and organizational realities. Our study provides viable solutions to the problem of lack of practice oriented OCM frameworks that organizations in Nigeria can use to drive the adoption the NDPR.",275714254,0,63,,
(missing DOI),E MBRACING D IGITAL I NNOVATION IN I NCUMBENT F IRMS : H OW V OLVO C ARS M ANAGED C OMPETING C ONCERNS 1,F. Svahn,(missing journal),2017,"Past research provides instructive yet incomplete answers as to how incumbent firms can address competing concerns as they embrace digital innovation. In particular, it offers only partial explanations of why different concerns emerge, how they manifest, and how firms can manage them. In response, we present a longitudinal case study of Volvo Cars’connected car initiative. Combining extant literature with insights from the case, we argue that incumbent firms face four competing concerns—capability (existing versus requisite), focus (product versus process), collaboration (internal versus external), and governance (control versus flexibility)—and that these concerns are systemically interrelated. Firms must therefore manage these concerns cohesively by continuously balancing new opportunities and established practices.",240410727,0,71,,
(missing DOI),AMethod for Researcher-Practitioner Collaboration in Design-Oriented,(missing authors),(missing journal),2010,"Hubert Österle, Boris Otto",240788734,0,55,,
(missing DOI),COMPLEX BUSINESS NEGOTIATION: PREPARATION AND PLANNING,Morten Lindholst,(missing journal),2015,(missing abstract),203666162,0,274,,
10.2139/ssrn.946402,"Evaluation: Emergence, Mode of Inquiry, Theory & Practice",Aidan J. Kenny,(missing journal),2006,"The aim of this paper is to present the reader with an accessible and practical account of the evaluation as a mode of inquiry within the broad domain of social science. The starting point will be to present a general outline of the main milestones relating to the emergence of evaluation as a mode of inquiry and some of the prominent advocates of comtemporary evaluation. Particular attention will be directed towards what is termed as 'programme evaluation'. Then I will endeavour to explore whether evaluation as a mode of inquiry is practice or theory lead. A definitive answer to this question will not be presented here in this short paper; I will instead make assumptions based on my interpretation of the reviewed discourse within the field and personal reflection from practice. The case of the European University Association (EUA) Quality Review of the seven Irish universities and the Dublin Institute of Technology will be cited as an example of evaluation in practice in the Irish Higher Education sector. Issues such as the politics and power, decision making, and the use, misuse or non-use, of findings of evaluations will be briefly introduced.",165878867,0,65,,
(missing DOI),"Conceptualizing utilization of systems development methods - An empirical investigation of adoption, adaptation and use of methods",L. Vogelsang,(missing journal),2006,(missing abstract),22323535,0,70,,
10.1109/hicss.2015.556,Researching Dynamic Phenomena in Complex Organizations: Collaborative Practice Research with Theory Triangulation,"Jordan Eschler, Hazel Taylor, Shrikant Palkar",(missing journal),2015,"In this paper, we present a practice research strategy for collaboration with practitioners to execute valid and reliable research in the field while providing valuable, theory-based insight to practitioners who sponsor the research. This approach addresses the dual needs of researchers, who must gather data in real time and meet requirements of academic rigor, while maximizing the value and relevance of the work for practitioner collaborators. We demonstrate the approach with a case study of a Fortune 30 company undertaking an extensive organizational change initiative. During our 18-month research engagement with the company, we used a theory triangulation approach to guide our inquiry and analysis, iterating on emergent findings to articulate actionable recommendations for the practitioners working on the phenomena of interest. By describing our research design, we offer one method for framing 'real world' research in a way that maximizes the benefit to researchers and practitioners.",52917235,0,43,,
(missing DOI),Knowledge Management in Software Development,Karsten Jahn,(missing journal),2012,"Software development is a very knowledge-intense discipline. People often work in project teams not only to bundle the powers, but also to enable easier sharing of knowledge, because the acquisition of knowledge always involves spending resources. If there is a way to utilize internally available knowledge, the company gains a competitive advantage out of it. Knowledge management is the systematic approach to enable people to share what they know. However, there is no general solution. In order to be successful, a knowledge management system always has to be customized to the environment of each case. The involved people as well as the company’s organization are of high importance. As a part of the EU-founded FP7 project “KiWi – Knowledge in a Wiki”, my studies deal with the design of a knowledge management system for a software development company, whose analysis showed a number of knowledge management problems, grouped to four problems regarding isolated islands of knowledge and three problems regarding the inadequate bridging of knowledge. The analysis led to a distinction of two organizational layers within the case company: Management and development. Each of the layers follows a different strategy to share the knowledge. The management layer follows a codified strategy and the development layer a personalization strategy. These differences are the reason for several knowledge management problems, which influence the whole company. Based on that understanding, I propose four design ideas on which the knowledge management system is based upon. First, the layers are separated and each is being supported with its own knowledge management strategy. Second, the layers have to be connected. That includes the people in the layers, the strategies and the realizing knowledge management systems. Third, the personalization strategy in the development layer is supported by a wiki. Fourth, the codification strategy in the management layer is supported by an enterprise system. All four design ideas form the foundation for a prototype of a large knowledge management system, composed of three sub-systems: The KiWi platform, a Data Exchange Agent and a Project Management Application. This thesis presents a design study, with an analysis of a case company, the design of a knowledge management prototype, and its evaluation through the case company. I followed the action design research methodology, organized in iterations and focused not only on the IT artefact, but also its environment within the company. My research contributes to different aspects of the knowledge management theory. I elaborate on the codification and personalization knowledge management strategy by presenting how to adapt more than one strategy in an organization. Further, I connect the knowledge management strategies to the knowledge bases and show how specific knowledge bases have advantages in the different strategies. Additionally, this thesis provides the implementation and evaluation of the realization of a larger prototype dealing with the organizational knowledge management processes.",158257928,0,178,,
(missing DOI),Sensing the Future: Designing Sensor-based Predictive Information Systems for Forecasting Spare Part Demand for Diesel Engines,Simon Furtak,(missing journal),2018,(missing abstract),157405446,0,67,,
(missing DOI),The Dialectics of Engaging the BOP through Microfranchising: Evidence from a Mexican Agribusiness,Rafael Hernandez Cazares,(missing journal),2016,"The Dialectics of Engaging the BOP through Microfranchising: Evidence from a Mexican Agribusiness by Rafael Hernandez-Cazares December 2016 Committee Chair: Rafael Hernandez-Cazares Major Academic Unit: Executive Doctorate in Business Microfranchising is emerging as a potentially powerful strategy for reaching the enormous markets at the base of the pyramid (BOP). Microfranchising also represents an effective and sustainable way to contribute to poverty alleviation and economic growth. However, we know little about how organizations maneuver contradictory forces as they use this innovative business model to engage the BOP. To address this gap, I offer a longitudinal case study of an emerging microfranchise effort by a successful Mexican agribusiness—one whose ambitions to continue growing were challenged by multinationa l agrochemicals suppliers. As this project shows, companies and BOP markets can realize mutual benefits from a value co-creation strategy. Specifically, I adopted a dialectica l approach to analyze the tensions and competing forces that arose as business managers and local BOP distributors and producers collaborated in this emerging microfranchis ing venture. As a result, the research offers three contributions. First, it provides a detailed empirical account of how contradictory forces shaped the Mexican agricultural firm’s implementation of microfranchising to engage with BOP farmers. Second, it presents a conceptual synthesis that describes the major contradictory forces a company faces as it implements microfranchising as part of its BOP strategy. Finally, it offers lessons for how business managers can maneuver contradictory forces to co-create value with the BOP through microfranchising.",155649953,0,82,,
(missing DOI),Aalborg Universitet Data Governance as a Collective Action Problem,"Benfeldt, John Stouby, Sabine Madsen",(missing journal),2019,"While governing data as an organizational asset has clear benefits, mobilizing an organization to implement data governance remains elusive for practitioners. On that account, this paper examines why governing data is difficult in local government organizations. Based on a literature review and an empirical case study, we establish the inherent challenges and build on the notion of collective action to theorize the problem of data governance. Following an engaged scholarship approach, we collect empirical material through six group interviews with 34 representatives from 13 different Danish municipalities. We extend existing data governance research with our problem triangle that identifies and explicates the complex relations between six distinct challenges: value, collaboration, capabilities, overview, practices, and politics. We demonstrate the value in theorizing data governance as a collective action problem and argue for the necessity of ensuring researchers and practitioners achieve a common understanding of the inherent challenges, as a first step towards developing data governance solutions that are viable in practice.",244264800,0,71,,
(missing DOI),Editorial: Contemporary Issues in Information Systems Development,Tuure Tuunanen,The Journal of Information Technology Theory and Application,2012,"EDITORIAL NEWS This issue completes our 12th volume and our third volume as a journal of the Association for Information Systems (AIS). It is also our pleasure to announce the co-operation agreements with two AIS Special Interest Groups, the AIS SIG for Services and the AIS SIG Adoption and Diffusion of Information Technology, as well as the IFIP Working Group 8.2 for Information Systems and Organizations, and Design Science Research in Information Systems and Technology (DESRIST). Our goal is to publish a special section or a special issue for each of these communities. In the future, we look forward to welcoming other interested research communities, and thus further developing the journal. THE CURRENT ISSUE In this issue, we publish two articles that address contemporary issues in information systems development. Rajanen et al. (2011) have addressed two important themes in their research. Open source software (OSS) development has been changing the way we currently conceptualize development work. Rajanen et al. present four case studies that have applied the OSS approach to software development in different settings. The focus of their study has, however, been the usability issues in OSS development. The paper contributes to the literature by experimenting with different approaches for introducing usability activities into the OSS development context. Rajanen et al. use a consultative approach in two of the reported case studies and find that the consultative approach did not have an impact. The two latter case studies use a participative approach, which has a greater impact. These findings are important, not only in terms of the OSS development, but for the practice of information systems development in general. The second article addresses a similarly important theme in information systems development. Romanov et al. (2011) take a contextualist view to the development of IT-enabled chronic care management. They apply the principles of contextual design and contextual inquiry (Holtzblatt and Beyer 1993) for context inferred health information systems development and propose a framework for the purpose. Romanov et al. (2011) demonstrate the use of the framework through a case study. The case study illustrates how IT-enabled support for chronic care management was designed and implemented in a community clinic in the Southeast U.S. The article applies the Chronic Care Model (Wagner et al. 2001) as the theoretical foundation for the development of the framework. The article also provides interesting methodological insights to the academic audience. Finally, the paper depicts how to apply Collaborative Practice Research (Mathiassen 2002) in a case study setting over the length of three years. [Reference] REFERENCES Holtzblatt, K. …",151255596,0,6,,
