Title,Abstract,Authors,Year,Venue,DOI,Cited by,Open Access, URL,Keywords,Language,Numpages,Actions
"An Impact Analysis of Regional Industry—University Interactions","The authors discuss Triple Helix collaborations in the context of regional competitiveness. Through an exploratory case study, they identify and analyse the impact of the establishment of industrial PhD schools for participating industry and universities. The study was conducted in Sweden in 2014 and focuses on three industry–university initiatives involving a total of 57 doctoral students, 9 universities and 39 companies. The results indicate that PhD schools based on the dynamics of the Triple Helix can be of great benefit for both industry and regional universities. In addition, the paper identifies critical success factors for industry–university collaborations involving joint PhD education.","Linda Gustavsson; Cali Nuur; Johan Söderlind","2016","Industry and Higher Education","10.5367/ihe.2016.0291","22","false","https://doi.org/10.5367/ihe.2016.0291","Triple helix; Context (archaeology); Higher education; Exploratory research; Business; Exploratory analysis; Regional science; Political science; Marketing; Management","en","-","Include"
"Chapter 1 Climbing the Stairway to Heaven","-","Helena Holmström Olsson; Hiva Alahyari; Jan Bosch","2012","Accelerating Digital Transformation","10.1007/978-3-031-10873-0_2","21","false","https://doi.org/10.1007/978-3-031-10873-0_2","Software deployment; Agile software development; Lean software development; Software development; Software; Flexibility (engineering); Process management; Computer science; Engineering; Software development process","en","16","Include"
"Analysis and Interpretation","-","Claes Wohlin; Per Runeson; Martin Höst; Magnus C. Ohlsson; Björn Regnell; Anders Wesslén","2012","Experimentation in Software Engineering","10.1007/978-3-642-29044-2_10","14","false","https://doi.org/10.1007/978-3-642-29044-2_10","Interpretation (philosophy); Computer science; Experimental data; Data mining; Natural language processing; Data science; Statistics; Mathematics; Programming language","en","29","Include"
"Success factors for empirical studies in industry-academia collaboration: a reflection","We conducted several empirical studies over the last couple of years as part of a collaboration with industrial partners in the area of software product lines. Our studies differed regarding their motivation and goals, their scope, the research methods applied, and the involved subjects. In this experience paper we briefly summarize the studies and their key characteristics. We reflect on our experiences based on the success factors for industry-academia collaborations by Wohlin et al. We discuss the role of empirical studies in long-term industry-academia collaborations and present lessons learned.","Paul Grünbacher; Rick Rabiser","2013","Conducting Empirical Studies in Industry","10.5555/2662528.2662537","14","false","https://doi.org/10.5555/2662528.2662537","Scope (computer science); Empirical research; Reflection (computer programming); Knowledge management; Product (mathematics); Success factors; Key (lock); Engineering ethics; Computer science; Engineering","en","-","Include"
"Practical relevance of software engineering research:synthesizing the community’s voice","<jats:title>Abstract</jats:title><jats:p>Software engineering (SE) research should be relevant to industrial practice. There have been regular discussions in the SE community on this issue since the 1980’s, led by pioneers such as Robert Glass. As we recently passed the milestone of “50 years of software engineering”, some recent positive efforts have been made in this direction, e.g., establishing “industrial” tracks in several SE conferences. However, many researchers and practitioners believe that we, as a community, are still struggling with research relevance and utility. The goal of this paper is to synthesize the evidence and experience-based opinions shared on this topic so far in the SE community, and to encourage the community to further reflect and act on the research relevance. For this purpose, we have conducted a Multi-vocal Literature Review (MLR) of 54 systematically-selected sources (papers and non peer-reviewed articles). Instead of relying on and considering the individual opinions on research relevance, mentioned in each of the sources, the MLR aims to synthesize and provide the “holistic” view on the topic. The highlights of our MLR findings are as follows. The top three root causes of low relevance, discussed in the community, are: (1) Researchers having simplistic views (or wrong assumptions) about SE in practice; (2) Lack of connection with industry; and (3) Wrong identification of research problems. The top three suggestions for improving research relevance are: (1) Using appropriate research approaches such as action-research; (2) Choosing relevant (practical) research problems; and (3) Collaborating with industry. By synthesizing all the discussions on this important topic so far, this paper aims to encourage further discussions and actions in the community to increase our collective efforts to improve the research relevance. Furthermore, we raise the need for empirically-grounded and rigorous studies on the relevance problem in SE research, as carried out in other fields such as management science.</jats:p>","Vahid Garousi; Markus Borg; Markku Oivo","2020","University of Oulu Repository (University of Oulu)","10.1007/s10664-020-09803-0","13","-","https://doi.org/10.1007/s10664-020-09803-0","","en","68","Include"
"Empirical Strategies","-","Claes Wohlin; Per Runeson; Martin Höst; Magnus C. Ohlsson; Björn Regnell; Anders Wesslén","2012","Experimentation in Software Engineering","10.1007/978-3-642-29044-2_2","11","false","https://doi.org/10.1007/978-3-642-29044-2_2","Phenomenon; Empirical research; Exploratory research; Qualitative research; Object (grammar); Research Object; Subject (documents); Computer science; Natural (archaeology); Epistemology","en","28","Include"
"Agile Minds, Innovative Solutions, and Industry-Academia Collaboration: Lean R&amp;D Meets Problem-Based Learning in Software Engineering Education","[Context] Software Engineering (SE) education constantly seeks to bridge the gap between academic knowledge and industry demands, with active learning methods like Problem-Based Learning (PBL) gaining prominence. Despite these efforts, recent graduates struggle to align skills with industry needs. Recognizing the relevance of Industry–Academia Collaboration (IAC), Lean R&amp;D has emerged as a successful agile-based research and development approach, emphasizing business and software development synergy. [Goal] This paper aims to extend Lean R&amp;D with PBL principles, evaluating its application in an educational program designed by ExACTa PUCRio for Americanas S.A., a large Brazilian retail company. [Method] The educational program engaged 40 part-time students receiving lectures and mentoring while working on real problems, coordinators and mentors, and company stakeholders in industry projects. Empirical evaluation, through a case study approach, utilized structured questionnaires based on the Technology Acceptance Model (TAM). [Results] Stakeholders were satisfied with Lean R&amp;D PBL for problem-solving. Students reported increased knowledge proficiency and perceived working on real problems as contributing the most to their learning. [Conclusion] This research contributes to academia by sharing Lean R&amp;D PBL as an educational IAC approach. For industry, we discuss the implementation of this proposal in an IAC program that promotes workforce skill development and innovative solutions.","Lucas Romão; Marcos Kalinowski; Clarissa Loureiro Marinho Barbosa; Allysson Allex Araújo; Simone Diniz Junqueira Barbosa; Hélio Lopes","2024","Anais do XXXVIII Simpósio Brasileiro de Engenharia de Software (SBES 2024)","10.5753/sbes.2024.3456","6","true","https://doi.org/10.5753/sbes.2024.3456","Agile software development; Lean software development; Problem-based learning; Engineering education; Engineering management; Computer science; Lean manufacturing; Software; Engineering; Knowledge management","en","11","Include"
"collaborative autoethnographic analysis of industry-academia collaboration for software engineering education development","As engineering educators seek to prepare students for future careers, it can be challenging to keep course materials current with industry practices and knowledge. Students also often experience a disconnect between their studies and perceived relevance to future industry roles. This study examines the potential impact of an industry-academia collaboration on the development and improvement of software engineering education while addressing these issues. A collaborative autoethnographic approach is used to concurrently analyze the experiences of both industry and academic participants in the collaboration. Common themes across the collected personal reflections show that varied benefits were experienced by all stakeholders while contributing to an improved student experience.","Emily Marasco; Ann Barcomb; Gloria Dwomoh; Daniel Eguia; Abbas Jaffary; Garth Johnson; Lance Leonard; Ryan Shupe","2022","Proceedings of the Canadian Engineering Education Association (CEEA)","10.24908/pceea.vi.15970","5","true","https://doi.org/10.24908/pceea.vi.15970","Relevance (law); Autoethnography; Engineering; Engineering ethics; Engineering management; Engineering education; Knowledge management; Sociology; Political science; Computer science","en","-","Include"
"Triple Top Line Thinking for Triple Bottom Line Performance: Reflections on Outcomes of CCTU Eco-Guesthouse Business Plan Development","Purpose: Using the case of a DAAD-sponsored Eco-Guesthouse project at Cape Coast Technical University, the study analysed the outcomes of a business plan development based on the reflective experiences of participants and stakeholders. Design/Methodology/Approach: The study was qualitative, following a phenomenological approach to inquiry. Structured interviews were used to collect data from a purposive sample of 12 participants and stakeholders. The data was analysed qualitatively using Constant Comparative Analysis (CCA). Findings: The study found that, for start-ups, Triple Top Line thinking allows a proactive strategic view of business. This influences the choice of business model, the approach to business planning and development, and consequently, the value placed on the outcomes of the process. The study concludes that project outcomes in the form of resulting new knowledge, skills acquisition, changes in attitudes, and the development and strengthening of new and existing relationships from a system perspective constitute a useful, albeit tacit and fuzzy construct for evaluating project performance beyond tangible outputs. Research Limitation: While the literature supports the number of participants and stakeholders (12) used for the study, the findings of such interview-based qualitative studies are often indicative, which limits the extent of generalisation. Practical Implication: This study can help us understand the value of business plan development for startups' potential success. Social Implication: The study shows that a TTL perspective of startups makes an integrated approach to business planning and development imperative and allows for interdisciplinary collaboration among stakeholders to achieve TBL performance. Originality/Value: The paper theoretically demonstrates the inextricable linkage between triple bottom line thinking and triple bottom line performance in achieving project success and the significant place of outcomes in evaluating project performance from a systems point of view.","Stephen Agyefi-Mensah; Michael Kissi; Ben Ebo Attom; G. Slonimpah","2025","African Journal Of Applied Research","10.26437/ajar.v11i1.871","1","true","https://doi.org/10.26437/ajar.v11i1.871","Originality; Triple bottom line; Knowledge management; Value (mathematics); Business plan; Line management; Construct (python library); Process management; Perspective (graphical); Plan (archaeology)","en","-","Include"
"Academic and Industry Collaboration – A Literature Review","Dr. Lucietto has focused her research in engineering technology education and the understanding of engineering technology students. She teaches in an active learning style which engages","Anne Lucietto; Diane Peters; Meher Rusi Taleyarkhan; Shelly Tan","2021","2021 ASEE Virtual Annual Conference Content Access Proceedings","10.18260/1-2--36634","9","true","https://doi.org/10.18260/1-2--36634","Public relations; Business; Engineering ethics; Political science; Engineering","en","-","Include"
"Chapter 8 Recognizing Lines of Code Violating Company-Specific Coding Guidelines Using Machine Learning","-","Mirosław Ochodek; Regina Hebig; Wilhelm Meding; Gert Frost; Miroslaw Staron","2019","Accelerating Digital Transformation","10.1007/978-3-031-10873-0_11","3","false","https://doi.org/10.1007/978-3-031-10873-0_11","Codebase; Code review; Computer science; Source lines of code; Source code; Static program analysis; Coding (social sciences); KPI-driven code analysis; Code (set theory); Software quality","en","41","Include"
"Starting Collaborations Between SMEs and Researchers in Software Engineering","Abstract In software engineering research, academia-industry collaboration is predominantly understood as partnerships between academic institutions and large companies. Small and Medium-sized Enterprises (SMEs) are vital contributors to the industry, and they are numerous. Their unique preconditions and challenges differentiate their collaboration dynamics from larger corporations. We seek to identify guiding principles and practices for initiating collaborations between researchers and SMEs. Through a meta-synthesis approach drawn from two systematic literature reviews, we introduce a collaborative model canvas. This emphasizes the importance of SMEs’ business contexts and the relationships between researchers and SMEs. Our research offers insights for those looking to collaborate with SMEs, considering potential challenges and limitations.","Sergio Rico; Felix Dobslaw; Lena‐Maria Öberg","2024","Lecture notes in business information processing","10.1007/978-3-031-53227-6_16","3","true","https://doi.org/10.1007/978-3-031-53227-6_16","Knowledge management; Business; Software; Computer science; Programming language","en","-","Include"
"Are the Perspectives Really Different?: Further Experimentation on Scenario-Based Reading of Requirements","-","Claes Wohlin; Per Runeson; Martin Höst; Magnus C. Ohlsson; Björn Regnell; Anders Wesslén","2012","Experimentation in Software Engineering","10.1007/978-3-642-29044-2_13","10","false","https://doi.org/10.1007/978-3-642-29044-2_13","Perspective (graphical); Reading (process); Replication (statistics); Equivalence (formal languages); Significant difference; Computer science; Test (biology); Statistical analysis; Psychology; Mathematics","en","26","Include"
"Difficulty factors of obtaining access for empirical studies in industry","Context: The difficulty (not just effort) of obtaining access for software engineering empirical studies in industry varies greatly. Supposedly, some of this variance in difficulty is particular, stemming from properties of individual contexts (the industrial partners and their work), while the rest is repeatable, related to properties of the research question and research design. Question: What are these recurring difficulty factors that arise from research question and research design? What mechanisms produce their influence? Method: We use ideation and knowledge extraction from research experience to identify potential difficulty factors, use expert discussion to understand their mechanisms, and use concept analysis to arrange them into a taxonomy. We evaluate the result by comparatively applying it to two research efforts pursued by the same research group. Results: We find six scope factors, five problematic intervention effects factors, and seven helpful intervention (side-)effects factors. Conclusion: Considering these factors systematically during the formulation of a research question and the design of a research method can help with balancing data collection difficulty with results validity and relevance.","Lutz Prechelt; Franz Zieris; Holger Schmeisky","2015","Conducting Empirical Studies in Industry","10.5555/2819303.2819312","7","false","https://doi.org/10.5555/2819303.2819312","Scope (computer science); Computer science; Relevance (law); Empirical research; Context (archaeology); Knowledge management; Variance (accounting); Data science; Research design; Intervention (counseling)","en","-","Include"
"Experiment Process","-","Claes Wohlin; Per Runeson; Martin Höst; Magnus C. Ohlsson; Björn Regnell; Anders Wesslén","2012","Experimentation in Software Engineering","10.1007/978-3-642-29044-2_6","7","false","https://doi.org/10.1007/978-3-642-29044-2_6","Computer science; Process (computing); Instrumentation (computer programming); Simple (philosophy); Replication (statistics); Statistical process control; Industrial engineering; Engineering; Mathematics; Programming language","en","9","Include"
"Case Studies","-","Claes Wohlin; Per Runeson; Martin Höst; Magnus C. Ohlsson; Björn Regnell; Anders Wesslén","2012","Experimentation in Software Engineering","10.1007/978-3-642-29044-2_5","6","false","https://doi.org/10.1007/978-3-642-29044-2_5","Terminology; Categorization; Observational study; Field (mathematics); Term (time); Confusion; Empirical research; Computer science; Management science; Data science","en","18","Include"
"A survey on the practices of software testing: a look into Brazilian companies","[Context:] Software testing is essential for all software development, and techniques and criteria have been proposed to ensure its quality in different application domains. [Objective:] This survey aims at the identification of software testing practices in Brazilian industries, towards an overview of the latest testing techniques, selection processes, challenges faced, tools and metrics used by testers. [Methodology:] Survey questions were carefully designed for providing relevant information to both industry and academy and evaluated by testers for improving the quality of the survey. [Results and Conclusions:] Our study provides insights into the current software testing practices in Brazilian software companies. The results show testers select a testing technique according to the project scope under development; however, most companies have shown a lack of importance and priority regarding to the testing activity. Some challenges raised will foster new research topics, outlined by the needs faced by testers in practice.","Ítalo Santos; Silvana Morita Melo; Paulo Sérgio Lopes de Souza; Simone R. S. Souza","2022","Journal of Software Engineering Research and Development","10.5753/jserd.2022.786","5","true","https://doi.org/10.5753/jserd.2022.786","Scope (computer science); Software testing; Computer science; Software quality; Context (archaeology); Software development; Software engineering; Quality (philosophy); Identification (biology); Regression testing","en","-","Include"
"University-industry collaboration: A new way of educating future generations of engineers in India","India, constitutes the world's third largest education system (after the US and China), but we still continue to struggle with many collective problems such as job placements, student retirement, learning impairments, language barriers and cultural differences. Cooperation between the industry and the scientific community if done with proper design and management can turn out to be beneficial for both industry partners and academic institutions. Such a cooperation can be achieved on micro and macro levels and can provide an inclusion of various educational institutions and industry partners. The collaboration may have different goals catering to the needs of industry partners and academic institutions. The involvement of industry and academia may not only be restricted to course curriculum but also result in joint research efforts and programs, which aims to connect students and industry professionals. This paper is an attempt to explore the relationship between academic and industry cooperation in order to enhance the skill set of a student along with his or hers employability opportunities. We discuss how capital investment and technology transfer can result in better development of the society and result in creation of new products, services and employment opportunities. The paper would be listing down some of the initiatives taken by the Indian government for creating an ecosystem for university-industry collaboration. Apart from this, we list some of the prominent university-industry collaborations that have taken place in the field of computer science engineering. Finally, we discuss some key initiatives which if taken into consideration could enhance the prospects of a fruitful university-industry collaboration and can benefit to the society in large.","Abhirup Khanna; Amit Agarwal; Piyush Maheshwari","2018","2018 Advances in Science and Engineering Technology International Conferences (ASET)","10.1109/icaset.2018.8376929","4","false","https://doi.org/10.1109/icaset.2018.8376929","Employability; Government (linguistics); Curriculum; Public relations; China; Order (exchange); Business; Engineering; Marketing; Political science","en","-","Include"
"Measurement","-","Claes Wohlin; Per Runeson; Martin Höst; Magnus C. Ohlsson; Björn Regnell; Anders Wesslén","2012","Experimentation in Software Engineering","10.1007/978-3-642-29044-2_3","4","false","https://doi.org/10.1007/978-3-642-29044-2_3","Measure (data warehouse); Control (management); Object (grammar); Computer science; Empirical research; Software; Mathematics; Artificial intelligence; Statistics; Data mining","en","7","Include"
"Chapter 13 Engineering AI Systems","-","Jan Bosch; Helena Holmström Olsson; Ivica Crnković","2021","Accelerating Digital Transformation","10.1007/978-3-031-10873-0_18","4","false","https://doi.org/10.1007/978-3-031-10873-0_18","Conceptualization; Key (lock); Software deployment; Construct (python library); Computer science; Quality (philosophy); Artificial intelligence; Engineering management; Engineering; Data science","en","19","Include"
"Industry Hubs: Integrating Industry Perspectives in Design Education","Abstract The Engineering Ideas Clinic at the University of Waterloo started in 2015 to expand the inclusion of real-world, hands-on design activities across the entire Faculty of Engineering. In the first stage of this development, the Ideas Clinic focused on adding formative design experiences in the form of Engineering Design Days. These activities are 2-day long design-build-test sprints where students work in teams to design solutions to discipline-specific problems. These first-year activities focus on building students' engineering design self-efficacy, and their knowledge of both the discipline, and of the process of designing. As we seek to expand our programming into second and third year, we have developed the concept of an ""Industry Hub"" as a way to deliberately incorporate the perspectives of industry in new activities. Including industry ensures that we are solving relevant problems and using tools/techniques/equipment that our students can expect to encounter in future careers in that domain. Furthermore, these hubs have shown to be an effective way to teach discipline specific skills in a relevant context, providing experiences to re-enforce abstract concepts. The Industry Hubs also serve as an avenue for emerging problems in industry to be explored. An Industry Hub consists of experts from one or more companies within a single engineering sector who consult with the Ideas Clinic. Internally to the university, the Ideas Clinic team consists of relevant course instructor(s), graduate students, and undergraduate students employed with the Ideas Clinic during their cooperative work terms. This combined team of both academia and industry collaboration work together to design and implement activities which are relevant to both the curriculum and to the industrial sector. In this paper, we describe the concept of the Industry Hub in detail and ground the concept in a case study of our most mature partnership: the Brock Solutions Industrial Automation Hub. The Brock Solutions Industrial Automation Hub has been operating for more than 2 years and has led to the development of learning activities with implementations in both first and fourth year to more than 500 students. Overall, students have found activities developed within the hub valuable to their development as engineers, relevant to their discipline, and they have been well received by students in both first and fourth year.","Christopher Rennick; Eugene Li; Michael Lenover; Wesley Blankespoor; Sanjeev Bedi","2024","2022 ASEE Annual Conference &amp; Exposition Proceedings","10.18260/1-2--41430","3","true","https://doi.org/10.18260/1-2--41430","Engineering management; Computer science; Knowledge management; Manufacturing engineering; Business; Engineering","en","-","Include"
"Designing NLP-Based Solutions for Requirements Variability Management: Experiences from a Design Science Study at Visma","-","Parisa Elahidoost; Michael Unterkalmsteiner; Davide Fucci; Peter Liljenberg; Jannik Fischbach","2024","Lecture notes in computer science","10.1007/978-3-031-57327-9_12","3","false","https://doi.org/10.1007/978-3-031-57327-9_12","Computer science; Artificial intelligence; Natural language processing; Software engineering; Data science","en","14","Include"
"Experiment Process Illustration","-","Claes Wohlin; Per Runeson; Martin Höst; Magnus C. Ohlsson; Björn Regnell; Anders Wesslén","2012","Experimentation in Software Engineering","10.1007/978-3-642-29044-2_12","2","false","https://doi.org/10.1007/978-3-642-29044-2_12","Presentation (obstetrics); Process (computing); Computer science; Programming language; Medicine; Radiology","en","14","Include"
"Operation","-","Claes Wohlin; Per Runeson; Martin Höst; Magnus C. Ohlsson; Björn Regnell; Anders Wesslén","2012","Experimentation in Software Engineering","10.1007/978-3-642-29044-2_9","3","false","https://doi.org/10.1007/978-3-642-29044-2_9","Commit; Software; Computer science; Software engineering; Simulation; Operating system; Database","en","6","Include"
"Chapter 3 Efficient and Effective Exploratory Testing of Large-Scale Software Systems","-","Torvald Mårtensson; Daniel Ståhl; Antonio Martini; Jan Bosch","2021","Accelerating Digital Transformation","10.1007/978-3-031-10873-0_4","2","false","https://doi.org/10.1007/978-3-031-10873-0_4","Exploratory research; Scope (computer science); Context (archaeology); Knowledge management; Scale (ratio); Computer science; Software; Process management; Set (abstract data type); Data science","en","31","Include"
"Navigating the Path of Successful Industry-Academia Collaboration: Strengthening Those Relationships for the Benefit of the Student","-","Anne Lucietto; Diane Peters","2024","Lecture notes in educational technology","10.1007/978-981-97-8752-4_18","1","false","https://doi.org/10.1007/978-981-97-8752-4_18","Path (computing); Mathematics education; Political science; Business; Engineering management; Engineering; Computer science; Psychology; Programming language","en","12","Include"
"Experiences Applying Lean R&amp;D in Industry-Academia Collaboration Projects","-","Marcos Kalinowski; Lucas Romão; Ariane Moraes Bueno Rodrigues; Clarissa Barbosa; Hugo Villamizar; Simone Diniz Junqueira Barbosa; Hélio Lopes","2025","Lecture notes in business information processing","10.1007/978-3-031-89277-6_7","1","false","https://doi.org/10.1007/978-3-031-89277-6_7","Lean manufacturing; Business; Manufacturing engineering; Engineering; Knowledge management; Engineering management; Computer science","en","15","Include"
"Knowledge Management in University-Software Industry Collaboration","The university-software industry collaboration relationship has been represented a key resource, to the extent that together they can more easily promote technological development that underpins innovation solutions. Through a literature review, this chapter aims to explore the concepts and the facilitator or inhibitor factors associated with the collaboration relationships between university and software industry, taking knowledge management into account. This chapter is organized as follows. In the first section, the authors briefly introduce university, software industry, and knowledge management. The following section, based on the literature reviewed, provides a critical discussion of the university-software industry collaboration relationship, knowledge management in knowledge intensive organizations or community, and knowledge management in collaboration relationship between these two types of industries. Finally, in the rest of the sections, the authors point to future research directions and conclude.","Marcello Chedid; Leonor Teixeira","2021","IGI Global eBooks","10.4018/978-1-6684-3702-5.ch079","1","false","https://doi.org/10.4018/978-1-6684-3702-5.ch079","Facilitator; Knowledge management; Software; Resource (disambiguation); Engineering; Business; Engineering management; Computer science; Political science; Computer network","en","-","Include"
"Practices for Supervising Master’s Theses in Company Context: An Anti-Pattern Approach","Software Engineering (SE) university students often work part-time during their studies. In this setup the students can reform the practices of companies by transferring what they have learned to companies and correspondingly utilize what they have experienced at work in their studies. This symbiosis often continues as the students begin to work towards their thesis. The topic of the thesis relates to the problems in the company. These topics often solve a practical problem, which are not always in a perfect match with academic expectations. On the one hand the employer has certain expectations in terms of working for the company, whereas the supervising professor needs to follow the university guidelines. In this paper, we study this tension by focusing on the problems appearing in MSc thesis process in company context. We propose ways to act so that the different stakeholders -- the student, the professor, and the company -- reach the best possible results. We have analyzed the problems and their root causes. We have also taken the first steps toward anti-patterns for analysis and salvaging of the problems. The study is based on the authors’ collective supervision experience, which covers over 1000 MSc theses, with the combined supervision experience of over 100 years.","Hannu Jaakkola; Tommi Mikkonen; Kari Systä; Jaak Henno","2022","2022 45th Jubilee International Convention on Information, Communication and Electronic Technology (MIPRO)","10.23919/mipro55190.2022.9803528","1","false","https://doi.org/10.23919/mipro55190.2022.9803528","Context (archaeology); Computer science; Knowledge management; Manufacturing engineering; Business; Process management; Engineering; History; Archaeology","en","-","Include"
"Chapter 7 MESRAM – A Method for Assessing Robustness of Measurement Programs in Large Software Development Organizations and Its Industrial Evaluation","-","Miroslaw Staron; Wilhelm Meding","2015","Accelerating Digital Transformation","10.1007/978-3-031-10873-0_10","1","false","https://doi.org/10.1007/978-3-031-10873-0_10","Robustness (evolution); Computer science; Scalability; Software; Software engineering; Risk analysis (engineering); Business; Database; Operating system; Gene","en","47","Include"
"Chapter 2 Modeling Continuous Integration Practice Differences in Industry Software Development","-","Daniel Ståhl; Jan Bosch","2013","Accelerating Digital Transformation","10.1007/978-3-031-10873-0_3","1","false","https://doi.org/10.1007/978-3-031-10873-0_3","Implementation; Computer science; Software engineering; Software; Software implementation; Software development; Interpretation (philosophy); Programming language","en","27","Include"
"Introduction to the AI Engineering Theme","-","Jan Bosch","2022","Accelerating Digital Transformation","10.1007/978-3-031-10873-0_17","1","false","https://doi.org/10.1007/978-3-031-10873-0_17","Theme (computing); Intellect; Meaning (existential); Computer science; Terminator (solar); Cognitive science; Artificial intelligence; Psychology; Epistemology; Philosophy","en","7","Include"
"Empowering Students, Fostering Innovation","Collaborations between industry and higher education institutions (HEIs) are vital for promoting innovation and economic development. This collaboration, known as the 'Triple Helix' includes industry, government and HEIs, emphasizing the essential role of HEIs in fostering innovation by bringing together academia, government, and industry. This chapter explores the role of innovation centers within HEIs. Authors draw attention to Seneca Polytechnic's Innovation Center and HELIX, an innovation and entrepreneurship incubator. Seneca is committed to preparing students for tomorrow's job market, and this led to the creation of Seneca's HELIX; an incubation for innovation, entrepreneurship, and experiential learning, providing resources, mentoring, industry-specific support, an acceleration strand for entrepreneurs and microgrants. The success of Seneca Polytechnic demonstrates how important these centers are in HEIs. They help to ignite innovation, deepen student engagement, foster cross-collaboration between industry and academia, and improve teaching and learning.","Esra Kiliçarslan Toplu; Can Toplu","2024","Advances in higher education and professional development book series","10.4018/979-8-3693-1467-8.ch007","1","false","https://doi.org/10.4018/979-8-3693-1467-8.ch007","Incubator; Entrepreneurship; Government (linguistics); Higher education; Experiential learning; Business; Political science; Pedagogy; Sociology; Economic growth","en","-","Include"
"Software Startups - A Research Agenda","Software startup companies develop innovative, software-intensive products within limited time frames and with few resources, searching for sustainable and scalable business models. Software startups are quite distinct from traditional mature software companies, but also from micro-, small-, and medium-sized enterprises, introducing new challenges relevant for software engineering research. This paper's research agenda focuses on software engineering in startups, identifying, in particular, 70+ research questions in the areas of supporting startup engineering activities, startup evolution models and patterns, ecosystems and innovation hubs, human aspects in software startups, applying startup concepts in non-startup environments, and methodologies and theories for startup research. We connect and motivate this research agenda with past studies in software startup research, while pointing out possible future directions. While all authors of this research agenda have their main background in Software Engineering or Computer Science, their interest in software startups broadens the perspective to the challenges, but also to the opportunities that emerge from multi-disciplinary research. Our audience is therefore primarily software engineering researchers, even though we aim at stimulating collaborations and research that crosses disciplinary boundaries. We believe that with this research agenda we cover a wide spectrum of the software startup industry current needs.","Michael Unterkalmsteiner; Pekka Abrahamsson; Xiaofeng Wang; Anh Nguyen‐Duc; Syed Muhammad Ali Shah; Sohaib Shahid Bajwa; Guido H. Baltes; Kieran Conboy; Eoin Cullina; Denis Dennehy; Henry Edison; Carlos Sánchez Fernández; Juan Garbajosa; Tony Gorschek; Eriks Klotins; Hokkanen, Laura; Fábio Kon; Lunesu, Ilaria; Michele Marchesi; Lorraine Morgan; Markku Oivo; Christoph J. Selig; Pertti Seppänen; Roger Sweetman; Pasi Tyrväinen; Christina Ungerer; Agustín Yagüe","2016","LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas)","10.48550/arxiv.2308.12816","119","true","https://doi.org/10.48550/arxiv.2308.12816","Software; Software development; Social software engineering; Discipline; Engineering management; Computer science; Software engineering; Knowledge management; Engineering; Software construction","en","-","Include"
"Presentation and Package","-","Claes Wohlin; Per Runeson; Martin Höst; Magnus C. Ohlsson; Björn Regnell; Anders Wesslén","2012","Experimentation in Software Engineering","10.1007/978-3-642-29044-2_11","-","false","https://doi.org/10.1007/978-3-642-29044-2_11","Presentation (obstetrics); Replication (statistics); Computer science; Base (topology); Engineering drawing; Engineering; Mathematics; Medicine; Statistics; Mathematical analysis","en","5","Include"
"Summary of 2nd International Workshop on Requirements Engineering and Testing (RET 2015)","The RET (Requirements Engineering and Testing) workshop series provides a meeting point for researchers and practitioners from the two separate fields of Requirements Engineering (RE) and Testing. The goal is to improve the connection and alignment of these two areas through an exchange of ideas, challenges, practices, experiences and results. The long term aim is to build a community and a body of knowledge within the intersection of RE and Testing, i.e. RET. The 2nd workshop was held in co-location with ICSE 2015 in Florence, Italy. The workshop continued in the same interactive vein as the 1st one and included a keynote, paper presentations with ample time for discussions, and a group exercise. For true impact and relevance this cross-cutting area requires contribution from both RE and Testing, and from both researchers and practitioners. A range of papers were presented from short experience papers to full research papers that cover connections between the two fields. One of the main outputs of the 2nd workshop was a categorization of the presented workshop papers according to an initial definition of the area of RET which identifies the aspects RE, Testing and coordination effect.","Elizabeth Bjarnason; Markus Borg; Mirko Morandini; Michael Unterkalmsteiner; Michael Felderer; Matthew Staats","2015","ACM SIGSOFT Software Engineering Notes","10.1145/2815021.2815036","-","true","https://doi.org/10.1145/2815021.2815036","Agile software development; Rest (music); Software; Action plan; Computer science; Plan (archaeology); Engineering management; Software engineering; Engineering; Process management","en","-","Include"
"A Study on the Effect of ‘University administration’s efforts’ and ‘Trust of I-U’ on ‘Industry-University Barrier’","-","Hong Eun Young; Jong‐In Choi","2018","Asia-Pacific Journal of Business Venturing and Entrepreneurship","10.16972/apjbve.13.1.201802.105","-","true","https://doi.org/10.16972/apjbve.13.1.201802.105","Administration (probate law); Business; Management; Political science; Psychology; Economics; Law","en","13","Include"
"Scoping","-","Claes Wohlin; Per Runeson; Martin Höst; Magnus C. Ohlsson; Björn Regnell; Anders Wesslén","2012","Experimentation in Software Engineering","10.1007/978-3-642-29044-2_7","-","false","https://doi.org/10.1007/978-3-642-29044-2_7","Task (project management); Computer science; Order (exchange); Psychology; Business; Engineering; Systems engineering; Finance","en","4","Include"
